Sample,Hour,Minute,Sec,Stamp,Quat1,Quat2,Quat3,Quat4,AccX,AccY,AccZ,Stamp2,Quat2_1,Quat2_2,Quat2_3,Quat2_4,Acc2_X,Acc2_Y,Acc2_Z,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,Frame,Time,realTime,BrazoX,BrazoY,BrazoZ,angBrazoX,angBrazoY,angBrazoZ,EspaldaX,EspaldaY,EspaldaZ,refX,refY,refZ,type
247,16,49,19.947,4023.02,0.689873,-0.046916,0.701707,-0.171705,-0.96802,0.18263,-0.00713,4019.9,0.41204,-0.009773,0.586114,-0.697566,-0.45518,0.77963,-0.30474,2.27,2.58,2.75,2.83,3.16,2.88,2.78,3.73,3.17,3.84,3.93,3.98,3.87,3.73,3.76,3491,14.545833,60559.947833,191.674347,1052.811035,-217.272263,1.1982839994041,2.1724619503522,2.40342574292133,14.113575,800.794373,150.391464,96.653137,1200.585693,-24.15169,"CRUZINT"
248,16,49,19.978,4023.04,0.689938,-0.046726,0.701616,-0.171865,-0.96617,0.18363,-0.01045,4019.92,0.411878,-0.014133,0.585744,-0.697897,-0.46512,0.76217,-0.30045,2.26,2.59,2.76,2.83,3.16,2.87,2.78,3.73,3.17,3.84,3.93,3.98,3.87,3.73,3.76,3499,14.579167,60559.981167,191.674347,1052.811035,-217.272263,1.19748573288143,2.17214482014761,2.40317888602365,14.245389,800.69812,150.528732,96.700768,1200.142456,-24.685219,"CRUZINT"
249,16,49,19.983,4023.06,0.68999,-0.046475,0.701534,-0.172059,-0.96631,0.18183,-0.0112,4019.94,0.411691,-0.018794,0.585103,-0.698435,-0.47283,0.7451,-0.29309,2.25,2.6,2.77,2.84,3.15,2.87,2.77,3.73,3.17,3.84,3.93,3.98,3.88,3.73,3.76,3500,14.583333,60559.985333,191.674347,1052.811035,-217.272263,1.19736248004084,2.172076533649,2.40315878803021,14.268453,800.679565,150.553711,96.707085,1200.071655,-24.762129,"CRUZINT"
250,16,49,20.013,4023.08,0.690096,-0.046296,0.701406,-0.172202,-0.96973,0.17782,-0.01545,4019.96,0.411563,-0.023914,0.584501,-0.698858,-0.47069,0.75265,-0.2862,2.24,2.6,2.77,2.85,3.14,2.87,2.76,3.73,3.18,3.83,3.93,3.98,3.87,3.74,3.76,3507,14.6125,60560.0145,191.674347,1052.811035,-217.272263,1.19664524047649,2.17161661307311,2.40309991247739,14.385696,800.50824,150.714554,96.846428,1199.488525,-25.406065,"CRUZINT"
251,16,49,20.018,4023.1,0.690191,-0.046084,0.7013,-0.172309,-0.97103,0.1769,-0.01336,4019.98,0.411444,-0.029391,0.583332,-0.699695,-0.4797,0.7255,-0.28767,2.23,2.61,2.78,2.86,3.13,2.86,2.75,3.73,3.18,3.83,3.93,3.98,3.88,3.73,3.76,3508,14.616667,60560.018667,191.674347,1052.811035,-217.272263,1.19654329631438,2.17147838486247,2.40315971499917,14.400762,800.478882,150.742752,96.86631,1199.390137,-25.485643,"CRUZINT"
252,16,49,20.053,4023.12,0.69038,-0.045822,0.701123,-0.172341,-0.96802,0.18018,-0.01034,4020,0.41149,-0.03551,0.581449,-0.700951,-0.50134,0.70314,-0.28979,2.22,2.61,2.79,2.88,3.12,2.86,2.74,3.73,3.18,3.83,3.93,3.98,3.87,3.73,3.76,3517,14.654167,60560.056167,191.674347,1052.811035,-217.272263,1.19482361856496,2.17001194645427,2.40335481924126,14.520915,800.228455,151.011566,96.906128,1198.377686,-26.367723,"CRUZINT"
253,16,49,20.061,4023.14,0.690614,-0.045436,0.700941,-0.172249,-0.96146,0.18019,-0.01559,4020.02,0.411788,-0.042814,0.57989,-0.701659,-0.50345,0.77944,-0.29171,2.21,2.62,2.79,2.89,3.11,2.86,2.73,3.73,3.18,3.82,3.93,3.98,3.88,3.73,3.76,3519,14.6625,60560.0645,191.674347,1052.811035,-217.272263,1.19452191899056,2.16977538607482,2.40336906533777,14.540682,800.163147,151.095383,96.947548,1198.152588,-26.59441,"CRUZINT"
254,16,49,20.113,4023.16,0.690822,-0.045067,0.700764,-0.172229,-0.95874,0.17902,-0.01746,4020.04,0.411747,-0.050376,0.578409,-0.702402,-0.48467,0.82997,-0.35786,2.2,2.63,2.8,2.9,3.1,2.85,2.72,3.72,3.19,3.82,3.93,3.98,3.87,3.74,3.76,3531,14.7125,60560.1145,191.674347,1052.811035,-217.272263,1.19283782606633,2.16782562994287,2.40403332653797,14.724115,799.888794,151.728455,96.936142,1197.139648,-27.265863,"CRUZINT"
255,16,49,20.118,4023.18,0.691136,-0.044597,0.700512,-0.172117,-0.96113,0.17636,-0.01163,4020.06,0.411193,-0.05741,0.576363,-0.703868,-0.52468,0.79082,-0.4077,2.19,2.63,2.81,2.91,3.09,2.85,2.71,3.72,3.19,3.82,3.93,3.98,3.87,3.73,3.76,3532,14.716667,60560.118667,191.674347,1052.811035,-217.272263,1.19271777904132,2.16762479779688,2.40413818256483,14.735941,799.881836,151.771454,96.924309,1197.071411,-27.281469,"CRUZINT"
256,16,49,20.133,4023.2,0.691574,-0.043973,0.700181,-0.17187,-0.9664,0.17589,-0.01768,4020.08,0.410434,-0.064106,0.574641,-0.70514,-0.53195,0.70018,-0.37816,2.19,2.63,2.81,2.92,3.08,2.85,2.71,3.72,3.19,3.81,3.93,3.98,3.87,3.74,3.76,3536,14.733333,60560.135333,191.674347,1052.811035,-217.272263,1.19233001061271,2.16697418233583,2.40447832228486,14.788477,799.862427,151.91626,96.888702,1196.846802,-27.336771,"CRUZINT"
257,16,49,20.141,4023.22,0.691862,-0.043686,0.699928,-0.171812,-0.96667,0.17768,-0.03402,4020.1,0.409588,-0.071465,0.573822,-0.705591,-0.54855,0.72313,-0.3275,2.18,2.64,2.81,2.93,3.07,2.85,2.7,3.72,3.19,3.81,3.93,3.98,3.87,3.74,3.77,3538,14.741667,60560.143667,191.674347,1052.811035,-217.272263,1.19222802504866,2.16677293966415,2.40459581866988,14.813661,799.852112,151.970474,96.891159,1196.763428,-27.370142,"CRUZINT"
258,16,49,20.173,4023.24,0.692029,-0.04371,0.699698,-0.172069,-0.96287,0.18577,-0.02693,4020.12,0.40884,-0.079004,0.573556,-0.705438,-0.57146,0.79454,-0.31456,2.17,2.64,2.82,2.94,3.06,2.84,2.69,3.72,3.2,3.8,3.93,3.98,3.87,3.74,3.76,3546,14.775,60560.177,191.674347,1052.811035,-217.272263,1.19207017044242,2.16638948158641,2.40484476455322,14.900245,799.804504,152.119797,96.941093,1196.549194,-27.502619,"CRUZINT"
259,16,49,20.178,4023.26,0.69216,-0.043591,0.699498,-0.172386,-0.9752,0.18984,-0.01875,4020.14,0.407905,-0.086937,0.57232,-0.706049,-0.56018,0.78821,-0.33491,2.16,2.65,2.82,2.95,3.05,2.84,2.68,3.72,3.2,3.8,3.93,3.98,3.87,3.74,3.76,3547,14.779167,60560.181167,191.674347,1052.811035,-217.272263,1.19208273446496,2.16633747850282,2.40490196766149,14.910753,799.793945,152.13269,96.953629,1196.523682,-27.511894,"CRUZINT"
260,16,49,20.217,4023.28,0.692366,-0.043333,0.699295,-0.172448,-0.98413,0.17402,-0.00811,4020.16,0.406532,-0.095358,0.569886,-0.707721,-0.53095,0.69406,-0.33824,2.16,2.65,2.83,2.96,3.04,2.84,2.68,3.73,3.2,3.78,3.93,3.98,3.87,3.74,3.76,3556,14.816667,60560.218667,191.674347,1052.811035,-217.272263,1.19197283850736,2.16534925120454,2.40574800952929,15.066962,799.685547,152.131241,97.026802,1196.163574,-27.565437,"CRUZINT"
261,16,49,20.222,4023.3,0.692451,-0.043381,0.699279,-0.172157,-0.98052,0.16181,-0.02026,4020.18,0.404713,-0.104499,0.567646,-0.709271,-0.54785,0.63538,-0.30127,2.15,2.66,2.83,2.97,3.04,2.84,2.67,3.72,3.2,3.78,3.93,3.98,3.87,3.74,3.77,3557,14.820833,60560.222833,191.674347,1052.811035,-217.272263,1.19194901619723,2.16520272717263,2.4058682009301,15.077154,799.674011,152.128998,97.033997,1196.113037,-27.570568,"CRUZINT"
262,16,49,20.277,4023.32,0.692468,-0.043496,0.699223,-0.172291,-0.97063,0.16309,-0.01374,4020.2,0.402943,-0.113688,0.56652,-0.709765,-0.6002,0.66343,-0.27358,2.14,2.66,2.84,2.98,3.03,2.84,2.67,3.72,3.2,3.78,3.93,3.98,3.87,3.74,3.76,3570,14.875,60560.277,191.674347,1052.811035,-217.272263,1.19171064510684,2.16414423811941,2.40669024253853,15.273413,799.507751,152.049377,97.300911,1195.399658,-28.078159,"CRUZINT"
263,16,49,20.282,4023.34,0.692515,-0.043573,0.699159,-0.172338,-0.96784,0.17289,-0.01151,4020.22,0.401347,-0.122745,0.565831,-0.709711,-0.62432,0.70175,-0.29926,2.14,2.67,2.84,2.99,3.03,2.84,2.66,3.72,3.2,3.78,3.94,3.99,3.87,3.74,3.77,3572,14.883333,60560.285333,191.674347,1052.811035,-217.272263,1.19151252553189,2.163765898182,2.40690580997593,15.297828,799.499939,152.066696,97.296974,1195.254761,-28.127476,"CRUZINT"
264,16,49,20.287,4023.36,0.692474,-0.043485,0.699265,-0.172096,-0.96371,0.17289,-0.00539,4020.24,0.399652,-0.13243,0.564034,-0.710356,-0.58615,0.71395,-0.32563,2.13,2.67,2.84,3,3.02,2.84,2.66,3.72,3.2,3.78,3.94,3.99,3.87,3.74,3.77,3573,14.8875,60560.2895,191.674347,1052.811035,-217.272263,1.1914364277653,2.1635735076722,2.40703241532433,15.308605,799.48877,152.085861,97.303864,1195.176514,-28.15576,"CRUZINT"
265,16,49,20.313,4023.38,0.692692,-0.043185,0.699154,-0.171749,-0.96416,0.16961,-0.01294,4020.26,0.396973,-0.143265,0.561751,-0.711564,-0.52543,0.68989,-0.30129,2.13,2.67,2.85,3.01,3.01,2.84,2.66,3.72,3.2,3.78,3.94,3.99,3.87,3.74,3.77,3579,14.9125,60560.3145,191.674347,1052.811035,-217.272263,1.19099180998919,2.16264160063032,2.40759258140011,15.392905,799.396606,152.203415,97.423164,1194.641602,-28.509806,"CRUZINT"
266,16,49,20.318,4023.4,0.692848,-0.042976,0.699106,-0.171363,-0.96483,0.17092,-0.01864,4020.28,0.393344,-0.153471,0.55982,-0.712972,-0.61063,0.67013,-0.25387,2.12,2.68,2.85,3.02,3.01,2.84,2.65,3.72,3.2,3.77,3.94,4,3.87,3.74,3.77,3580,14.916667,60560.318667,191.674347,1052.811035,-217.272263,1.19097875492461,2.1625297326864,2.40768767961315,15.409605,799.379333,152.224289,97.466057,1194.548828,-28.585695,"CRUZINT"
267,16,49,20.353,4023.42,0.692983,-0.042838,0.69905,-0.171081,-0.97239,0.1784,-0.02279,4020.3,0.389175,-0.162608,0.558993,-0.713882,-0.69292,0.69599,-0.27642,2.12,2.68,2.86,3.02,3,2.84,2.65,3.72,3.2,3.77,3.94,4,3.86,3.74,3.77,3589,14.954167,60560.356167,191.674347,1052.811035,-217.272263,1.19084658268628,2.16087225055179,2.40913820653745,15.491864,799.27533,152.499557,97.816528,1193.626465,-29.104191,"CRUZINT"
268,16,49,20.358,4023.44,0.693123,-0.042719,0.698964,-0.170892,-0.97541,0.18319,-0.02717,4020.32,0.38473,-0.171215,0.559514,-0.713871,-0.66591,0.67235,-0.33595,2.11,2.68,2.86,3.03,2.99,2.84,2.65,3.72,3.2,3.77,3.95,4,3.86,3.75,3.77,3590,14.958333,60560.360333,191.674347,1052.811035,-217.272263,1.190767415642,2.16064738406073,2.4092924408988,15.494468,799.274841,152.529633,97.831512,1193.528809,-29.14543,"CRUZINT"
269,16,49,20.394,4023.46,0.693141,-0.042589,0.698882,-0.171191,-0.96047,0.18778,-0.02761,4020.34,0.380222,-0.180247,0.561014,-0.712885,-0.60796,0.63187,-0.36131,2.11,2.69,2.87,3.04,2.99,2.84,2.66,3.72,3.2,3.78,3.94,4.01,3.86,3.75,3.77,3599,14.995833,60560.397833,191.674347,1052.811035,-217.272263,1.19041769077388,2.15855979883671,2.41098956390814,15.57444,799.172791,152.798676,98.02375,1192.67981,-29.409086,"CRUZINT"
270,16,49,20.403,4023.48,0.693287,-0.042444,0.69881,-0.170928,-0.95464,0.1905,-0.02541,4020.36,0.375742,-0.189873,0.562323,-0.711729,-0.68204,0.62024,-0.33466,2.11,2.69,2.87,3.04,2.98,2.84,2.66,3.72,3.2,3.77,3.95,4.02,3.86,3.75,3.77,3601,15.004167,60560.406167,191.674347,1052.811035,-217.272263,1.19054758214864,2.15823274621289,2.41138328013295,15.602127,799.146729,152.849731,98.112503,1192.524048,-29.459917,"CRUZINT"
271,16,49,20.438,4023.5,0.693536,-0.04223,0.69868,-0.170504,-0.97266,0.18286,-0.02813,4020.38,0.371728,-0.199472,0.563248,-0.710479,-0.78836,0.62019,-0.32438,2.11,2.69,2.87,3.05,2.98,2.84,2.66,3.72,3.2,3.77,3.95,4.01,3.85,3.75,3.77,3609,15.0375,60560.4395,191.674347,1052.811035,-217.272263,1.19090258693459,2.15739946774363,2.41240275490011,15.706487,799.163086,152.924713,98.325493,1192.155273,-29.549788,"CRUZINT"
272,16,49,20.443,4023.52,0.693761,-0.042097,0.698527,-0.170245,-0.97717,0.16687,-0.0293,4020.4,0.368276,-0.209514,0.562315,-0.710126,-0.79965,0.64094,-0.34633,2.11,2.69,2.88,3.05,2.98,2.84,2.66,3.72,3.21,3.77,3.95,4.01,3.85,3.75,3.77,3610,15.041667,60560.443667,191.674347,1052.811035,-217.272263,1.19093887395533,2.1573096568538,2.41251123555154,15.723523,799.167114,152.932709,98.344505,1192.120728,-29.552771,"CRUZINT"
273,16,49,20.473,4023.54,0.693957,-0.042093,0.698357,-0.170146,-0.96711,0.1762,-0.02114,4020.42,0.364942,-0.22048,0.559288,-0.710917,-0.71526,0.65677,-0.35008,2.11,2.69,2.88,3.06,2.98,2.84,2.66,3.72,3.21,3.78,3.95,4.01,3.84,3.75,3.77,3618,15.075,60560.477,191.674347,1052.811035,-217.272263,1.19112743940258,2.15662035173943,2.41328132909806,15.89109,799.195007,153.0336,98.418694,1191.931274,-29.484322,"CRUZINT"
274,16,49,20.479,4023.56,0.69416,-0.041887,0.698218,-0.16994,-0.9615,0.18089,-0.01507,4020.44,0.361102,-0.232163,0.554836,-0.712645,-0.66445,0.6314,-0.32663,2.11,2.69,2.88,3.06,2.97,2.84,2.66,3.72,3.2,3.78,3.96,4.01,3.84,3.75,3.77,3619,15.079167,60560.481167,191.674347,1052.811035,-217.272263,1.19118413808314,2.15653892232543,2.41339613531556,15.912265,799.200806,153.051529,98.440056,1191.9021,-29.481432,"CRUZINT"
275,16,49,20.517,4023.58,0.694527,-0.0415,0.697981,-0.169508,-0.97625,0.16659,-0.01266,4020.46,0.356811,-0.243973,0.549577,-0.714932,-0.68881,0.58029,-0.27917,2.11,2.69,2.89,3.06,2.97,2.84,2.67,3.73,3.2,3.78,3.96,4.01,3.84,3.75,3.77,3628,15.116667,60560.518667,191.674347,1052.811035,-217.272263,1.19173773037088,2.15605338037236,2.41422976444588,16.161644,799.177673,153.153229,98.715805,1191.581787,-29.637342,"CRUZINT"
276,16,49,20.522,4023.6,0.694831,-0.041319,0.69779,-0.16909,-0.98919,0.16033,-0.01972,4020.48,0.352786,-0.25563,0.544032,-0.717094,-0.76986,0.54925,-0.28034,2.1,2.69,2.89,3.07,2.97,2.85,2.67,3.73,3.2,3.79,3.97,4.01,3.84,3.76,3.77,3629,15.120833,60560.522833,191.674347,1052.811035,-217.272263,1.19177079270822,2.1560273891535,2.41427674861582,16.184902,799.176636,153.156921,98.73999,1191.551758,-29.662741,"CRUZINT"
277,16,49,20.553,4023.62,0.69499,-0.041429,0.697607,-0.169165,-0.97238,0.1773,-0.02096,4020.5,0.349213,-0.267442,0.539327,-0.718088,-0.78976,0.54696,-0.30021,2.1,2.69,2.89,3.07,2.96,2.85,2.68,3.73,3.21,3.79,3.97,4.02,3.84,3.75,3.77,3637,15.154167,60560.556167,191.674347,1052.811035,-217.272263,1.19170371989486,2.15544669658576,2.41476862152513,16.326517,799.252502,153.216995,98.82206,1191.284424,-29.77795,"CRUZINT"
278,16,49,20.558,4023.64,0.695073,-0.041583,0.697484,-0.169292,-0.95496,0.18926,-0.02311,4020.52,0.34637,-0.278869,0.535719,-0.71782,-0.747,0.51789,-0.30411,2.1,2.7,2.9,3.08,2.96,2.85,2.69,3.73,3.21,3.8,3.97,4.02,3.84,3.75,3.77,3638,15.158333,60560.560333,191.674347,1052.811035,-217.272263,1.19172916670119,2.155370496808,2.41485686203131,16.351871,799.248352,153.230545,98.838501,1191.252808,-29.784464,"CRUZINT"
279,16,49,20.594,4023.66,0.695058,-0.041481,0.697529,-0.169196,-0.9605,0.17815,-0.01793,4020.54,0.343642,-0.290657,0.531735,-0.717417,-0.72219,0.50942,-0.27698,2.09,2.7,2.9,3.08,2.96,2.85,2.7,3.73,3.21,3.8,3.98,4.02,3.83,3.76,3.77,3647,15.195833,60560.597833,191.674347,1052.811035,-217.272263,1.19240965688171,2.15521789421182,2.41546911097257,16.537914,799.255981,153.31044,99.193405,1190.927734,-30.079752,"CRUZINT"
280,16,49,20.599,4023.68,0.69527,-0.041386,0.697376,-0.168981,-0.97864,0.16391,-0.02598,4020.56,0.340453,-0.303046,0.526608,-0.717592,-0.79213,0.52621,-0.26205,2.09,2.7,2.9,3.08,2.96,2.86,2.71,3.74,3.21,3.81,3.98,4.01,3.83,3.76,3.76,3648,15.2,60560.602,191.674347,1052.811035,-217.272263,1.19246147160684,2.15520212100389,2.41551955423925,16.548788,799.261841,153.313202,99.230469,1190.887085,-30.122,"CRUZINT"
281,16,49,20.634,4023.7,0.695306,-0.041674,0.697295,-0.169091,-0.97743,0.16464,-0.02822,4020.58,0.337039,-0.315524,0.521088,-0.717856,-0.87001,0.54705,-0.29042,2.09,2.71,2.91,3.09,2.96,2.86,2.71,3.75,3.21,3.81,3.99,4.01,3.82,3.76,3.76,3656,15.233333,60560.635333,191.674347,1052.811035,-217.272263,1.19206306871864,2.15488926653277,2.41553391212871,16.631273,799.301636,153.318466,99.350868,1190.504028,-30.550501,"CRUZINT"
282,16,49,20.639,4023.72,0.695408,-0.041938,0.69713,-0.169291,-0.96603,0.17855,-0.02783,4020.6,0.334703,-0.326601,0.516318,-0.717441,-0.85629,0.51991,-0.33004,2.08,2.71,2.91,3.09,2.96,2.87,2.72,3.75,3.21,3.81,3.99,4.01,3.82,3.76,3.76,3657,15.2375,60560.6395,191.674347,1052.811035,-217.272263,1.19202825786552,2.1548453937406,2.41555047386263,16.638821,799.310974,153.327347,99.364578,1190.462402,-30.591814,"CRUZINT"
283,16,49,20.674,4023.74,0.695515,-0.042073,0.696994,-0.169375,-0.9616,0.17815,-0.02631,4020.62,0.332463,-0.337028,0.511645,-0.717008,-0.77084,0.4653,-0.32342,2.08,2.71,2.91,3.09,2.96,2.88,2.74,3.75,3.21,3.82,3.99,4,3.82,3.77,3.76,3666,15.275,60560.677,191.674347,1052.811035,-217.272263,1.19219996891257,2.15463367807372,2.41586543159011,16.717049,799.31311,153.355255,99.62899,1190.083374,-30.994127,"CRUZINT"
284,16,49,20.68,4023.76,0.695766,-0.042037,0.696803,-0.16914,-0.97196,0.16696,-0.02787,4020.64,0.329652,-0.347986,0.505903,-0.717146,-0.76784,0.47878,-0.26842,2.08,2.71,2.91,3.1,2.97,2.88,2.75,3.75,3.21,3.82,3.99,4,3.81,3.77,3.75,3667,15.279167,60560.681167,191.674347,1052.811035,-217.272263,1.19217961548502,2.15458376655548,2.41589758938003,16.724306,799.310791,153.352615,99.657356,1190.023682,-31.055748,"CRUZINT"
285,16,49,20.714,4023.78,0.695916,-0.042126,0.696656,-0.169107,-0.97377,0.16148,-0.02834,4020.66,0.325801,-0.35989,0.499515,-0.717508,-0.82867,0.52032,-0.23758,2.08,2.71,2.91,3.1,2.97,2.89,2.76,3.75,3.21,3.82,3.98,3.99,3.81,3.77,3.75,3675,15.3125,60560.7145,191.674347,1052.811035,-217.272263,1.19153716638713,2.15427051404116,2.41574297620086,16.745062,799.325745,153.305252,99.802116,1189.522095,-31.673904,"CRUZINT"
286,16,49,20.722,4023.8,0.69602,-0.042286,0.696486,-0.169338,-0.96661,0.17229,-0.03116,4020.68,0.321912,-0.370688,0.493785,-0.717732,-0.92521,0.52077,-0.26704,2.08,2.71,2.92,3.1,2.97,2.89,2.77,3.75,3.21,3.83,3.98,3.98,3.81,3.77,3.75,3677,15.320833,60560.722833,125.500366,1001.543152,-236.770416,1.47868467306433,2.30888011070651,2.39501669558706,16.750204,799.330078,153.287582,99.818489,1189.413696,-31.827215,"CRUZINT"
287,16,49,20.753,4023.82,0.696092,-0.042413,0.696353,-0.169557,-0.9654,0.17672,-0.02904,4020.7,0.319332,-0.378947,0.489783,-0.717314,-0.93,0.46798,-0.32778,2.08,2.71,2.92,3.1,2.97,2.9,2.78,3.75,3.21,3.83,3.99,3.98,3.82,3.77,3.75,3685,15.354167,60560.756167,121.146255,997.942383,-236.627319,1.49466159440133,2.32006175225448,2.38652908627025,16.790922,799.397705,153.259872,99.804916,1189.046509,-32.300278,"CRUZINT"
288,16,49,20.761,4023.84,0.69627,-0.042305,0.69618,-0.169565,-0.9681,0.17081,-0.02515,4020.72,0.317404,-0.385834,0.486692,-0.716601,-0.85039,0.36689,-0.34499,2.08,2.71,2.92,3.1,2.97,2.91,2.78,3.75,3.21,3.84,3.99,3.98,3.82,3.78,3.75,3687,15.3625,60560.7645,119.614716,997.402161,-237.099045,1.50018784136851,2.32074945459978,2.38665139872495,16.806536,799.416016,153.252228,99.787766,1188.956665,-32.418159,"CRUZINT"
289,16,49,20.797,4023.86,0.696451,-0.04233,0.696048,-0.169355,-0.9702,0.16654,-0.03169,4020.74,0.315781,-0.39316,0.482815,-0.715959,-0.82788,0.38845,-0.27973,2.08,2.72,2.92,3.1,2.97,2.92,2.79,3.76,3.21,3.85,3.99,3.97,3.82,3.78,3.75,3695,15.395833,60560.797833,115.749611,993.821106,-236.975296,1.51398709306515,2.33127571715756,2.37788593382662,16.861403,799.430359,153.194107,99.706436,1188.578369,-32.891258,"CRUZINT"
290,16,49,20.802,4023.88,0.69663,-0.042266,0.695883,-0.169315,-0.97105,0.17132,-0.02713,4020.76,0.313627,-0.402077,0.477728,-0.715366,-0.82064,0.43715,-0.20546,2.08,2.72,2.92,3.1,2.97,2.92,2.8,3.76,3.2,3.86,3.99,3.97,3.82,3.78,3.75,3696,15.4,60560.802,115.20649,993.331848,-236.968063,1.51590797301678,2.33270452844605,2.37667182889008,16.869259,799.423584,153.17894,99.692085,1188.546753,-32.948631,"CRUZINT"
291,16,49,20.837,4023.9,0.696651,-0.042216,0.695834,-0.169441,-0.9743,0.17636,-0.03149,4020.78,0.310303,-0.411891,0.47216,-0.714929,-0.86455,0.46648,-0.19057,2.08,2.72,2.92,3.1,2.97,2.93,2.8,3.77,3.2,3.86,3.99,3.97,3.83,3.78,3.74,3705,15.4375,60560.8395,109.366631,988.211182,-236.470978,1.53680518142383,2.34837782450583,2.36285608151015,16.913626,799.4505,153.112885,99.681236,1188.150757,-33.612072,"CRUZINT"
292,16,49,20.842,4023.92,0.696706,-0.042192,0.695745,-0.169587,-0.96903,0.17838,-0.0259,4020.8,0.306943,-0.42126,0.466971,-0.714327,-0.93277,0.45782,-0.23715,2.08,2.72,2.92,3.1,2.98,2.94,2.81,3.77,3.21,3.87,3.99,3.97,3.83,3.79,3.74,3706,15.441667,60560.843667,108.807037,987.828369,-236.429901,1.53879751880523,2.34958383552859,2.36178149424023,16.925182,799.45813,153.105865,99.684662,1188.110962,-33.686775,"CRUZINT"
293,16,49,20.886,4023.94,0.696796,-0.042051,0.69565,-0.16964,-0.96331,0.17304,-0.02733,4020.82,0.304315,-0.429091,0.462786,-0.713514,-0.94918,0.39031,-0.28488,2.07,2.72,2.92,3.1,2.98,2.95,2.81,3.78,3.21,3.88,4,3.96,3.83,3.79,3.74,3717,15.4875,60560.8895,103.342873,984.065613,-235.994766,1.55741314669008,2.36095205060355,2.35125782254761,16.944401,799.494751,153.123459,99.50676,1187.716553,-34.308907,"CRUZINT"
294,16,49,20.908,4023.96,0.696881,-0.041979,0.695615,-0.169454,-0.96458,0.16546,-0.03062,4020.84,0.301517,-0.436287,0.458583,-0.713052,-0.91504,0.36916,-0.29074,2.07,2.72,2.92,3.1,2.98,2.96,2.81,3.78,3.21,3.88,3.99,3.96,3.83,3.79,3.74,3722,15.508333,60560.910333,101.205338,982.618164,-235.915787,1.56459155994532,2.36503744192727,2.34731303377175,16.920418,799.491272,153.12767,99.422623,1187.56958,-34.565334,"CRUZINT"
295,16,49,20.923,4023.98,0.696944,-0.041939,0.695534,-0.169536,-0.97021,0.17214,-0.03209,4020.86,0.298895,-0.443441,0.45417,-0.712567,-0.87796,0.36682,-0.2455,2.07,2.73,2.92,3.1,2.98,2.97,2.82,3.79,3.22,3.88,3.98,3.96,3.84,3.8,3.74,3726,15.525,60560.927,100.319649,980.223145,-235.282883,1.56746071327336,2.37264808930309,2.33972975877427,16.892944,799.488708,153.122314,99.35775,1187.460938,-34.757217,"CRUZINT"
296,16,49,20.968,4024,0.696903,-0.041838,0.695519,-0.169793,-0.97107,0.18164,-0.03317,4020.88,0.295567,-0.450508,0.449822,-0.71228,-0.89774,0.39146,-0.20487,2.07,2.73,2.92,3.1,2.98,2.97,2.82,3.8,3.22,3.89,3.98,3.95,3.84,3.8,3.74,3736,15.566667,60560.968667,95.908836,977.632935,-234.891068,1.58183726343063,2.3801236328761,2.33214330973447,16.792845,799.492065,153.108185,99.104019,1187.107422,-35.234776,"CRUZINT"
297,16,49,20.987,4024.02,0.696975,-0.041801,0.695421,-0.169905,-0.9677,0.17951,-0.03408,4020.9,0.292731,-0.45673,0.446389,-0.711648,-0.9265,0.37739,-0.2044,2.07,2.73,2.92,3.1,2.98,2.98,2.83,3.8,3.22,3.89,3.99,3.95,3.84,3.8,3.74,3741,15.5875,60560.9895,93.848709,976.403931,-234.539841,1.5879255775465,2.38377559137991,2.32831955475582,16.71982,799.474426,153.082108,98.812431,1186.892822,-35.414978,"CRUZINT"
298,16,49,21.007,4024.04,0.69702,-0.041758,0.695351,-0.170021,-0.96599,0.17245,-0.03613,4020.92,0.290415,-0.461644,0.443618,-0.711159,-0.94268,0.35524,-0.22684,2.08,2.73,2.92,3.1,2.98,2.98,2.84,3.8,3.22,3.91,3.98,3.95,3.84,3.8,3.74,3746,15.608333,60561.010333,92.719246,976.103516,-234.330444,1.59074451295167,2.38483944302643,2.32715099701816,16.633829,799.448608,153.044464,98.496056,1186.669922,-35.578491,"CRUZINT"
299,16,49,21.043,4024.06,0.697161,-0.041758,0.695199,-0.170063,-0.96451,0.16943,-0.03709,4020.94,0.288727,-0.465946,0.441129,-0.710588,-0.92679,0.31646,-0.24027,2.08,2.73,2.92,3.09,2.98,2.98,2.86,3.8,3.22,3.91,3.98,3.95,3.84,3.8,3.74,3754,15.641667,60561.043667,88.955605,974.174377,-233.793716,1.6018281859593,2.39023980106375,2.32118421206328,16.513144,799.390564,153.055649,97.963715,1186.339478,-35.809475,"CRUZINT"
300,16,49,21.069,4024.08,0.69723,-0.04174,0.695099,-0.17019,-0.96804,0.17282,-0.03385,4020.96,0.28714,-0.470014,0.438623,-0.710104,-0.91699,0.33114,-0.23596,2.08,2.73,2.92,3.09,2.99,2.98,2.88,3.81,3.22,3.91,3.98,3.95,3.84,3.81,3.74,3761,15.670833,60561.072833,85.803246,972.908142,-233.523071,1.61123293060352,2.39320202664141,2.31754803714007,16.413918,799.317505,153.133347,97.564667,1186.104614,-35.899601,"CRUZINT"
