,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Brazo,Brazo,Brazo,Brazo,Brazo,Brazo,Brazo,Espalda,Espalda,Espalda,Espalda,Espalda,Espalda,Espalda,Rigid Body 1:Marker1,Rigid Body 1:Marker1,Rigid Body 1:Marker1,Rigid Body 1:Marker2,Rigid Body 1:Marker2,Rigid Body 1:Marker2,Rigid Body 1:Marker3,Rigid Body 1:Marker3,Rigid Body 1:Marker3,Rigid Body 2:Marker1,Rigid Body 2:Marker1,Rigid Body 2:Marker1,Rigid Body 2:Marker2,Rigid Body 2:Marker2,Rigid Body 2:Marker2,Rigid Body 2:Marker3,Rigid Body 2:Marker3,Rigid Body 2:Marker3,MarkerSet:Referencia,MarkerSet:Referencia,MarkerSet:Referencia
,,"4E2997431BD511E85D0998737888968D","4E2997431BD511E85D0998737888968D","4E2997431BD511E85D0998737888968D","4E2997431BD511E85D0998737888968D","4E2997431BD511E85D0998737888968D","4E2997431BD511E85D0998737888968D","4E2997431BD511E85D0998737888968D","5DD76F7B1BD511E85D0998737888968D","5DD76F7B1BD511E85D0998737888968D","5DD76F7B1BD511E85D0998737888968D","5DD76F7B1BD511E85D0998737888968D","5DD76F7B1BD511E85D0998737888968D","5DD76F7B1BD511E85D0998737888968D","5DD76F7B1BD511E85D0998737888968D","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E3573200000001","8392B20CF49E3573200000001","8392B20CF49E3573200000001","8392B20CF49E3573200000002","8392B20CF49E3573200000002","8392B20CF49E3573200000002","8392B20CF49E3573200000003","8392B20CF49E3573200000003","8392B20CF49E3573200000003","8392B20CF49E35717CBE065A00000000","8392B20CF49E35717CBE065A00000000","8392B20CF49E35717CBE065A00000000"
,,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,,X,Y,Z,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1151,9.591667,43.515476,-3.832304,-9.032499,-264.935608,1009.346741,-61.377319,2.617742,5.431709,-6.286213,0.188263,-115.884087,832.023438,273.602203,1.021840,-265.499298,1049.199219,-24.782688,-260.279663,1018.213379,-68.345131,-278.067108,970.072754,-106.702591,-118.785889,760.615967,267.167389,-118.021637,828.547852,271.290497,-111.030754,906.526550,282.424866,-207.077667,1162.107178,131.412491
1152,9.600000,43.378757,-3.881273,-8.965463,-265.005432,1008.925415,-61.300591,2.617742,5.426105,-6.283865,0.187040,-115.889305,832.028748,273.593719,1.033790,-265.489044,1048.888794,-24.754793,-260.366669,1017.761963,-68.298103,-278.066528,969.522583,-106.515999,-118.787918,760.621399,267.168640,-118.032547,828.556335,271.277374,-111.038567,906.514709,282.415100,-207.146164,1162.019775,131.299026
1153,9.608333,43.242336,-3.911108,-8.926376,-265.058807,1008.508545,-61.228626,2.617742,5.427407,-6.135336,0.186039,-115.893478,832.035706,273.588501,1.053649,-265.474792,1048.533691,-24.748861,-260.414764,1017.325745,-68.244606,-278.073425,968.984802,-106.346596,-118.793282,760.628967,267.168518,-118.035522,828.566772,271.280212,-111.056122,906.495239,282.399017,-207.223343,1161.931152,131.162018
1154,9.616667,43.104610,-3.952021,-8.849678,-265.120453,1008.062500,-61.160667,2.617742,5.429687,-6.117946,0.182595,-115.901184,832.029297,273.589905,1.071078,-265.469727,1048.205078,-24.731367,-260.480347,1016.867188,-68.170456,-278.121704,968.402832,-106.115692,-118.791458,760.638367,267.168610,-118.052719,828.552856,271.280670,-111.062798,906.477539,282.404999,-207.302490,1161.830200,131.023468
1155,9.625000,42.979103,-3.887645,-8.783466,-265.164795,1007.603394,-61.081940,2.617742,5.413539,-6.177298,0.174912,-115.905106,832.031616,273.592896,1.081052,,,,-260.566772,1016.380432,-68.114639,-278.130157,967.843445,-105.922539,-118.796768,760.646912,267.189484,-118.062469,828.552246,271.278839,-111.058861,906.472778,282.397247,-207.359436,1161.725342,130.868668
1156,9.633333,42.905476,-3.867167,-8.767673,-265.170868,1007.132385,-60.995762,2.617742,5.426754,-6.135446,0.178412,-115.903366,832.035889,273.593994,1.084432,,,,-260.622314,1015.860291,-68.056793,-278.125183,967.309204,-105.759056,-118.798317,760.645386,267.175171,-118.053436,828.562256,271.283539,-111.070480,906.464600,282.410339,-207.439377,1161.598267,130.700531
1157,9.641667,42.811470,-3.812735,-8.745406,-265.197449,1006.660706,-60.893738,2.617742,5.429105,-6.153414,0.179366,-115.915939,832.029175,273.606659,1.090122,,,,-260.656830,1015.391235,-67.972603,-278.124054,966.715393,-105.567322,-118.800491,760.646484,267.186279,-118.074387,828.551758,271.291595,-111.080856,906.455627,282.431061,-207.501404,1161.462891,130.551697
1158,9.650000,42.715710,-3.767719,-8.690867,-265.208344,1006.180786,-60.800125,2.617742,5.429694,-6.203539,0.176186,-115.911682,832.028198,273.617188,1.098558,,,,-260.666199,1014.918823,-67.887459,-278.107391,966.141541,-105.390320,-118.804665,760.641907,267.192200,-118.063721,828.556030,271.300598,-111.084312,906.437378,282.449280,-207.571854,1161.321167,130.396225
1159,9.658333,42.644806,-3.655271,-8.625795,-265.238068,1005.698181,-60.703529,2.617742,5.435980,-6.139351,0.178141,-115.914757,832.027100,273.633759,1.112804,,,,-260.704285,1014.458191,-67.782700,-278.111542,965.578186,-105.222328,-118.800613,760.645447,267.205200,-118.070694,828.554504,271.318542,-111.096558,906.419250,282.470398,-207.630585,1161.197754,130.264465
1160,9.666667,42.567577,-3.512569,-8.583755,-265.265442,1005.239258,-60.608074,2.617742,5.438022,-6.215003,0.168816,-115.903465,832.021729,273.641693,1.111999,,,,-260.716980,1014.035095,-67.703873,-278.124756,965.015320,-105.042091,-118.797150,760.645630,267.205963,-118.061066,828.546875,271.322235,-111.071053,906.417175,282.489960,-207.682861,1161.082397,130.153915
1161,9.675000,42.416584,-3.631184,-8.564011,-265.299255,1004.791748,-60.516598,2.617742,5.443349,-6.136024,0.170332,-115.911896,832.015747,273.655273,1.128614,,,,-260.737427,1013.549805,-67.630859,-278.132965,964.448486,-104.840309,-118.802071,760.642639,267.216644,-118.069946,828.541382,271.339935,-111.092834,906.389893,282.504486,-207.743958,1160.957275,130.039886
1162,9.683333,42.270378,-3.788125,-8.542930,-265.330505,1004.325134,-60.420460,2.617742,5.437708,-6.327780,0.157091,-115.914063,832.000427,273.673523,1.134053,,,,-260.759827,1013.036987,-67.543625,-278.128296,963.903748,-104.668587,-118.823975,760.626465,267.229584,-118.064430,828.529846,271.350372,-111.089050,906.362061,282.537506,-207.824280,1160.844116,129.912918
1163,9.691667,42.132839,-3.919491,-8.494323,-265.394928,1003.869629,-60.302208,2.617742,5.444802,-6.267554,0.152734,-115.907372,831.993164,273.684326,1.154477,,,,-260.839294,1012.538452,-67.424805,-278.161438,963.312134,-104.408302,-118.815842,760.632813,267.232056,-118.058083,828.516479,271.367432,-111.089912,906.337402,282.551086,-207.909241,1160.737671,129.774399
1164,9.700000,42.060974,-3.788181,-8.432595,-265.430206,1003.423584,-60.189960,2.617742,5.454253,-6.218160,0.149652,-115.917770,831.986511,273.700073,1.159360,,,,-260.887909,1012.112366,-67.323860,-278.154633,962.748291,-104.206619,-118.829254,760.624207,267.240021,-118.072716,828.513367,271.381592,-111.096802,906.318665,282.578644,-207.993393,1160.647827,129.638748
1165,9.708333,41.975533,-3.630184,-8.356553,-265.463654,1002.983459,-60.085728,2.617742,5.447262,-6.299068,0.142421,-115.919144,831.979858,273.707489,1.173444,,,,-260.918488,1011.708862,-67.237259,-278.149933,962.210815,-104.022377,-118.832108,760.629639,267.249878,-118.074417,828.500610,271.387604,-111.097961,906.302917,282.585968,-208.077057,1160.549927,129.503128
1166,9.716667,41.862526,-3.476061,-8.267471,-265.478546,1002.530090,-59.983948,2.617742,5.449467,-6.250378,0.134981,-115.936913,831.966309,273.719330,1.176258,,,,-260.929932,1011.284119,-67.149521,-278.131927,961.642700,-103.799973,-118.861290,760.616638,267.259155,-118.089943,828.487244,271.404083,-111.110420,906.285339,282.595001,-208.156448,1160.459473,129.379684
1167,9.725000,42.225555,-2.916474,-8.285367,-265.372650,1001.725769,-59.622162,2.617742,5.455183,-6.179730,0.134486,-115.941429,831.968994,273.723907,1.199290,-271.100037,1039.739746,-20.857216,-259.762115,1011.104492,-66.531265,-278.090698,961.075500,-103.558624,-118.860214,760.625244,267.261353,-118.099777,828.489441,271.409760,-111.126511,906.258911,282.605591,-208.227417,1160.362671,129.270294
1168,9.733333,41.664783,-3.503050,-8.221082,-265.455872,1001.591675,-59.723194,2.617742,5.448202,-6.226018,0.121865,-115.945564,831.973999,273.735748,1.212093,-271.137054,1039.407227,-20.791262,-260.966187,1010.263306,-66.936821,-278.056976,960.520325,-103.347603,-118.877258,760.631470,267.279083,-118.106369,828.496216,271.417297,-111.121803,906.244629,282.619598,-208.294968,1160.283447,129.143661
1169,9.741667,41.677483,-3.446398,-8.208482,-265.453735,1001.586426,-59.698227,2.617742,5.450758,-6.209190,0.120376,-115.947289,831.968567,273.746765,1.230014,-271.138062,1039.057739,-20.713060,-260.979523,1009.835266,-66.875816,-278.000732,959.958374,-103.109352,-118.873207,760.637878,267.286865,-118.110268,828.484985,271.430817,-111.131996,906.224243,282.633026,-208.344055,1160.207642,129.036438
1170,9.750000,,,,,,,,5.455713,-6.150817,0.119885,-115.952232,831.973328,273.755432,1.232552,,,,-261.008453,1009.420898,-66.793144,-277.955322,959.384888,-102.859558,-118.881973,760.638916,267.292206,-118.114174,828.492737,271.442017,-111.139595,906.221130,282.642944,-208.398041,1160.134277,128.921906
1171,9.758333,,,,,,,,5.460384,-6.024601,0.117152,-115.960991,831.979187,273.771179,1.256670,-271.136993,1038.391968,-20.558596,-260.979645,1008.990051,-66.669617,-277.927490,958.849182,-102.608170,-118.880692,760.658142,267.310028,-118.135216,828.492493,271.460968,-111.150742,906.204407,282.657776,-208.436966,1160.073608,128.818222
1172,9.766667,,,,,,,,5.461609,-6.190326,0.113913,-115.958763,831.982910,273.789154,1.256791,-271.137543,1038.058228,-20.480007,-261.000702,1008.495117,-66.526978,-277.889404,958.309631,-102.360718,-118.886742,760.657776,267.317780,-118.127403,828.500244,271.470245,-111.150116,906.200073,282.696594,-208.475586,1160.000488,128.709656
1173,9.775000,,,,,,,,5.465073,-6.207826,0.111954,-115.970963,831.976929,273.799500,1.253821,-271.149323,1037.728760,-20.394056,-261.016663,1008.016724,-66.439209,-277.832123,957.718201,-102.092896,-118.896935,760.655762,267.323761,-118.143883,828.492737,271.477692,-111.153305,906.200439,282.714325,-208.527466,1159.918701,128.605194
1174,9.783333,,,,,,,,5.460250,-6.383699,0.111292,-115.967117,831.987305,273.814148,1.267888,-271.168640,1037.391968,-20.297766,-259.482697,1008.091064,-65.791405,-277.798370,957.152588,-101.833511,-118.890640,760.669678,267.335876,-118.138222,828.503296,271.482697,-111.160103,906.191223,282.745514,-208.561234,1159.831299,128.502411
1175,9.791667,,,,,,,,5.467810,-6.441974,0.099259,-115.970123,831.980286,273.835114,1.270172,-271.178894,1037.043945,-20.212799,-259.437775,1007.683655,-65.657730,-277.780029,956.583191,-101.578979,-118.898720,760.679871,267.341614,-118.143318,828.487854,271.503174,-111.145584,906.193604,282.779999,-208.624802,1159.737305,128.400528
1176,9.800000,,,,,,,,5.484678,-6.421048,0.106644,-115.983490,831.986816,273.851166,1.272889,-271.191193,1036.686768,-20.135195,-259.404175,1007.261902,-65.493660,-277.763336,955.991333,-101.263084,-118.911026,760.674927,267.339722,-118.154434,828.502747,271.516693,-111.174431,906.181152,282.819458,-208.671967,1159.657837,128.292786
1177,9.808333,,,,,,,,5.486238,-6.504037,0.102483,-115.986656,831.980164,273.870270,1.263892,-271.212341,1036.309937,-20.043373,-259.402679,1006.787659,-65.339172,-277.785614,955.400452,-100.971428,-118.917557,760.667114,267.354340,-118.161377,828.498047,271.527527,-111.162186,906.183105,282.852081,-208.747192,1159.551025,128.172821
1178,9.816667,,,,,,,,5.490088,-6.524454,0.097441,-115.982826,831.983887,273.892242,1.269117,-271.239746,1035.933228,-19.972443,-259.408081,1006.311646,-65.196793,-277.782166,954.772949,-100.676529,-118.919937,760.675476,267.367920,-118.154137,828.499695,271.551575,-111.158844,906.182312,282.879608,-208.809662,1159.474976,128.037231
1179,9.825000,,,,,,,,5.498446,-6.491405,0.081788,-115.979446,831.986755,273.916107,1.289897,-271.290833,1035.572754,-19.880264,-259.362915,1005.818237,-65.057014,-277.775574,954.117310,-100.374718,-118.920830,760.699036,267.381195,-118.159744,828.493225,271.576843,-111.140907,906.170715,282.914764,-208.882401,1159.387573,127.899452
1180,9.833333,,,,,,,,5.504577,-6.398065,0.084916,-115.982613,831.990540,273.938690,1.316997,-271.330292,1035.209961,-19.786835,-259.348358,1005.335938,-64.902237,-277.776031,953.498352,-100.056313,-118.920921,760.704773,267.399933,-118.160667,828.497192,271.606079,-111.170319,906.137207,282.938568,-208.934891,1159.316406,127.747101
1181,9.841667,,,,,,,,5.498158,-6.508810,0.081595,-115.977859,831.991394,273.951996,1.321194,-271.360931,1034.862793,-19.677639,-259.373871,1004.834900,-64.761597,-277.792542,952.843201,-99.705780,-118.919548,760.703918,267.416412,-118.156105,828.499817,271.611908,-111.164185,906.128784,282.959625,-209.007004,1159.237671,127.586769
1182,9.850000,,,,,,,,5.516338,-6.322206,0.080545,-115.973801,831.986267,273.963409,1.333438,-271.379761,1034.472900,-19.544304,-259.390717,1004.360107,-64.591820,-277.808105,952.206055,-99.349358,-118.902084,760.717285,267.415527,-118.164986,828.484985,271.630981,-111.154678,906.121948,282.975494,-209.024124,1159.185425,127.440903
1183,9.858333,,,,,,,,5.507856,-6.521641,0.075460,-115.967674,831.986084,273.985352,1.313001,-271.365692,1034.053101,-19.404293,-259.382751,1003.865356,-64.374199,-277.816406,951.599365,-99.010239,-118.905846,760.712891,267.437225,-118.153633,828.487427,271.643188,-111.131668,906.145813,283.004913,-209.034805,1159.128540,127.289131
1184,9.866667,,,,,,,,5.509872,-6.598099,0.073325,-115.965897,831.990173,274.006531,1.318430,-271.387207,1033.695435,-19.296200,-259.379120,1003.372192,-64.199478,-277.848053,950.952942,-98.670341,-118.909447,760.719543,267.448792,-118.143944,828.490967,271.664825,-111.137955,906.143188,283.034058,-209.032425,1159.049683,127.143723
1185,9.875000,,,,,,,,5.523242,-6.639581,0.073295,-115.969322,831.984253,274.031952,1.306531,-271.395935,1033.298706,-19.180775,-259.355438,1002.892029,-64.085663,-277.862640,950.354126,-98.367775,-118.908524,760.716431,267.457794,-118.153122,828.484985,271.683563,-111.127075,906.152466,283.082062,-209.036011,1158.971313,127.003059
1186,9.883333,,,,,,,,5.542794,-6.596238,0.074559,-115.969269,831.969727,274.064606,1.301857,-271.373566,1032.904907,-19.071579,-261.401825,1001.440308,-64.365387,-277.895294,949.764526,-98.050560,-118.915733,760.696167,267.466583,-118.146690,828.474670,271.719849,-111.131966,906.135437,283.132690,-209.027054,1158.872681,126.872421
1187,9.891667,,,,,,,,5.552838,-6.479183,0.066638,-115.974327,831.958984,274.090912,1.307455,-271.410828,1032.536743,-18.964737,-261.390991,1000.967651,-64.176735,-277.932190,949.189392,-97.738525,-118.929893,760.691467,267.483337,-118.151459,828.461426,271.754883,-111.130890,906.121277,283.157898,-209.043091,1158.774780,126.733673
1188,9.900000,,,,,,,,5.562972,-6.498999,0.061164,-115.962189,831.953979,274.124268,1.311906,-271.466797,1032.196777,-18.873512,-261.399323,1000.553589,-64.021736,-277.963715,948.649231,-97.465485,-118.928490,760.679626,267.504028,-118.140099,828.462585,271.783325,-111.115875,906.097961,283.212738,-209.079422,1158.683838,126.615700
1189,9.908333,,,,,,,,5.579726,-6.310809,0.053852,-115.963799,831.943420,274.148987,1.318519,-271.502014,1031.860840,-18.782169,-261.439911,1000.131592,-63.873203,-278.035522,948.058899,-97.165680,-118.938538,760.673706,267.515594,-118.144814,828.449890,271.818512,-111.110718,906.080322,283.238708,-209.127228,1158.588989,126.499222
1190,9.916667,,,,,,,,5.583585,-6.216006,0.043366,-115.955101,831.934204,274.173309,1.337710,-271.565247,1031.540894,-18.704742,-261.463043,999.686096,-63.734741,-278.083435,947.474915,-96.893867,-118.930069,760.680298,267.539246,-118.145256,828.433167,271.847015,-111.093163,906.057251,283.261749,-209.179718,1158.493652,126.380920
1191,9.925000,,,,,,,,5.580477,-6.243007,0.035138,-115.942680,831.930054,274.188477,1.361465,-271.616760,1031.197388,-18.608183,-261.502991,999.131226,-63.578457,-278.139404,946.900391,-96.613716,-118.927505,760.679504,267.554657,-118.130623,828.428040,271.863068,-111.090454,906.020508,283.280121,-209.218521,1158.411865,126.270515
1192,9.933333,,,,,,,,5.587126,-6.180140,0.025615,-115.937286,831.924500,274.192780,1.356311,-271.665680,1030.861938,-18.507093,-261.567657,998.661133,-63.458355,-278.213989,946.311279,-96.290703,-118.934006,760.675171,267.552673,-118.127197,828.422546,271.870178,-111.067413,906.021667,283.286163,-209.269165,1158.328491,126.152855
1193,9.941667,,,,,,,,5.575543,-6.193234,0.012060,-115.927200,831.924500,274.206635,1.372382,-271.706573,1030.511230,-18.410652,-261.627899,998.219971,-63.337772,-278.279572,945.759277,-95.973732,-118.935165,760.681030,267.579132,-118.121384,828.419434,271.883392,-111.048042,906.004089,283.291779,-209.306427,1158.257080,126.042130
1194,9.950000,,,,,,,,5.576898,-6.169638,0.008556,-115.916809,831.919189,274.203888,1.386603,-271.778992,1030.151001,-18.291265,-261.725952,997.792725,-63.181519,-278.349731,945.179749,-95.625496,-118.923691,760.682800,267.575592,-118.113640,828.410889,271.882050,-111.040535,905.984253,283.290741,-209.346222,1158.172241,125.913979
1195,9.958333,,,,,,,,5.570416,-6.199191,0.002716,-115.909081,831.917847,274.202637,1.389543,-271.822876,1029.814575,-18.184780,-261.835510,997.301697,-62.990963,-278.411285,944.615845,-95.285645,-118.927032,760.680908,267.577728,-118.100105,828.409180,271.883423,-111.033615,905.979126,283.282227,-209.370316,1158.094849,125.792984
1196,9.966667,,,,,,,,5.578004,-6.096688,0.002532,-115.901245,831.909729,274.202087,1.400456,-271.875916,1029.462158,-18.081039,-261.925354,996.823792,-62.813789,-278.469055,944.060974,-94.982826,-118.923126,760.664490,267.575195,-118.096352,828.405884,271.884003,-111.031593,905.945313,283.287750,-209.410187,1158.002808,125.650719
1197,9.975000,,,,,,,,5.574064,-6.135418,0.000749,-115.890388,831.901428,274.195740,1.398618,-271.905365,1029.143677,-17.976940,-262.035919,996.296448,-62.668652,-278.514832,943.484619,-94.664734,-118.927094,760.645874,267.568481,-118.073883,828.402344,271.880463,-111.029984,905.930664,283.277252,-209.436478,1157.925537,125.516594
1198,9.983333,,,,,,,,5.577462,-6.066916,-0.005163,-115.878944,831.890930,274.197205,1.412620,-271.951202,1028.819092,-17.896324,-262.136749,995.799255,-62.526615,-278.560913,942.932068,-94.363274,-118.909386,760.650757,267.569946,-118.072868,828.384033,271.883575,-111.010017,905.913635,283.279022,-209.455200,1157.847534,125.372765
1199,9.991667,,,,,,,,5.578449,-6.148728,-0.013028,-115.867027,831.877319,274.196655,1.411637,-271.983490,1028.465454,-17.786295,-262.171448,995.371887,-62.365025,-278.616455,942.416199,-94.066803,-118.902176,760.641724,267.564270,-118.064644,828.369751,271.876587,-110.983162,905.902344,283.291687,-209.487747,1157.740234,125.224251
1200,10.000000,,,,,,,,5.582952,-6.165348,-0.017577,-115.837914,831.875671,274.192902,1.416000,-272.011688,1028.121216,-17.694504,-262.158813,994.963745,-62.200100,-278.649017,941.883728,-93.738495,-118.889572,760.630676,267.551758,-118.027748,828.373291,271.874115,-110.961052,905.883057,283.296356,-209.513672,1157.651489,125.095322
1201,10.008333,,,,,,,,5.593352,-6.074124,-0.025800,-115.832863,831.854004,274.191559,1.418640,-272.037811,1027.784546,-17.592312,-262.211029,994.505188,-62.006474,-278.714691,941.373169,-93.434357,-118.886169,760.617432,267.543121,-118.032249,828.348511,271.873871,-110.937622,905.862671,283.301758,-209.532074,1157.556641,124.958405
1202,10.016667,,,,,,,,5.595966,-6.128417,-0.028936,-115.799240,831.861694,274.194061,1.427462,-272.079895,1027.453857,-17.508120,-262.255371,994.065857,-61.818840,-278.748871,940.861511,-93.159279,-118.857742,760.629028,267.536713,-117.993057,828.354431,271.877502,-110.911850,905.859863,283.311829,-209.547623,1157.473877,124.842804
1203,10.025000,,,,,,,,5.602135,-6.080416,-0.028343,-115.785027,831.856567,274.196655,1.434349,-272.115295,1027.117188,-17.407536,-262.273254,993.698181,-61.673077,-278.808289,940.363464,-92.907524,-118.840782,760.624573,267.535492,-117.982956,828.348999,271.880341,-110.900017,905.843994,283.320618,-209.581299,1157.380615,124.723755
1204,10.033333,,,,,,,,5.603018,-6.204377,-0.032761,-115.757729,831.845032,274.197632,1.434741,-272.143768,1026.784668,-17.291754,-262.315399,993.295715,-61.538548,-278.854645,939.846802,-92.644310,-118.822784,760.612122,267.526642,-117.949219,828.339172,271.877106,-110.873848,905.828125,283.335419,-209.626083,1157.291870,124.592575
1205,10.041667,,,,,,,,5.622916,-5.857208,-0.044026,-115.746788,831.832520,274.206848,1.439783,-272.219788,1026.483032,-17.187536,-262.329590,992.907166,-61.424850,-278.901123,939.382568,-92.399323,-118.811073,760.609436,267.533600,-117.962242,828.322632,271.894470,-110.828964,905.815063,283.341187,-209.677383,1157.208130,124.484558
1206,10.050000,,,,,,,,5.611477,-6.073838,-0.040925,-115.720032,831.830261,274.211273,1.437463,-272.265198,1026.192139,-17.093241,-262.412842,992.508667,-61.314644,-278.973267,938.934570,-92.170052,-118.792381,760.598206,267.537598,-117.919624,828.324524,271.893829,-110.820709,905.808105,283.350311,-209.736115,1157.116333,124.369911
1207,10.058333,,,,,,,,5.624653,-5.931445,-0.044871,-115.715454,831.806763,274.219299,1.440518,-272.312805,1025.887695,-16.995399,-262.521332,992.103149,-61.189770,-279.055725,938.491516,-91.929733,-118.789879,760.578430,267.536987,-117.920547,828.299500,271.907593,-110.808311,905.782043,283.360962,-209.802750,1157.028564,124.256821
1208,10.066667,,,,,,,,5.625471,-5.909569,-0.055180,-115.686317,831.813843,274.218964,1.452622,-272.365997,1025.586426,-16.898573,-262.595520,991.738220,-61.078995,-279.109161,938.065979,-91.703598,-118.787018,760.575073,267.532623,-117.881744,828.311035,271.912781,-110.787544,905.760193,283.360565,-209.867783,1156.941772,124.154617
1209,10.075000,,,,,,,,5.622367,-5.928385,-0.056987,-115.681847,831.794678,274.225342,1.455533,-272.450500,1025.312744,-16.815603,-262.660492,991.438293,-60.976772,-279.157074,937.668335,-91.506447,-118.776321,760.567627,267.540985,-117.879417,828.286072,271.919739,-110.778839,905.748962,283.362762,-209.916519,1156.862427,124.044739
1210,10.083333,,,,,,,,5.623395,-5.867393,-0.063789,-115.664352,831.786865,274.237274,1.460783,-272.499725,1025.041138,-16.721218,-262.788727,991.087219,-60.858814,-279.232025,937.273315,-91.303925,-118.764130,760.560486,267.556061,-117.868813,828.277954,271.931641,-110.750618,905.732971,283.374420,-209.965073,1156.776245,123.943390
1211,10.091667,,,,,,,,5.635176,-5.678855,-0.066012,-115.645355,831.783569,274.242798,1.472135,-272.562500,1024.752319,-16.632439,-262.883057,990.767761,-60.748966,-279.320282,936.871704,-91.099800,-118.746758,760.558472,267.557251,-117.855576,828.272888,271.945618,-110.733185,905.713928,283.377197,-210.012787,1156.706665,123.864243
1212,10.100000,,,,,,,,5.631218,-5.634589,-0.081735,-115.622620,831.777527,274.252930,1.475903,-272.615967,1024.478149,-16.527145,-263.019806,990.433716,-60.641827,-279.406158,936.497986,-90.927238,-118.733582,760.564331,267.573700,-117.840378,828.261475,271.957458,-110.684662,905.713318,283.378998,-210.037750,1156.628418,123.772713
1213,10.108333,,,,,,,,5.632239,-5.516993,-0.087783,-115.612213,831.761841,274.266846,1.480055,-272.682251,1024.227173,-16.441525,-263.120819,990.128662,-60.564816,-279.512512,936.143860,-90.764130,-118.736328,760.543335,267.591156,-117.829262,828.247375,271.978699,-110.672531,905.687439,283.381927,-210.074066,1156.549072,123.677399
1214,10.116667,,,,,,,,5.630853,-5.563567,-0.089411,-115.579178,831.768921,274.273560,1.477294,-272.746399,1023.986084,-16.368120,-262.915405,989.960876,-60.514221,-279.605743,935.787964,-90.592896,-118.717102,760.532837,267.598206,-117.792725,828.263733,271.980194,-110.640823,905.679382,283.397614,-210.114288,1156.471802,123.594200
1215,10.125000,,,,,,,,5.627397,-5.568406,-0.100862,-115.563049,831.748413,274.283356,1.485790,-272.838226,1023.759583,-16.308754,-263.000610,989.670105,-60.428291,-279.685883,935.434082,-90.421349,-118.709267,760.521790,267.610046,-117.778931,828.238342,271.991577,-110.613945,905.655029,283.403961,-210.163544,1156.401245,123.491859
1216,10.133333,,,,,,,,5.637872,-5.384491,-0.108778,-115.541313,831.747681,274.283142,1.503199,-272.910431,1023.544678,-16.239197,-263.092621,989.387024,-60.333969,-279.802124,935.092285,-90.251900,-118.685814,760.533813,267.607544,-117.769897,828.230286,271.998322,-110.582947,905.640015,283.401733,-210.210541,1156.305908,123.388596
1217,10.141667,,,,,,,,5.633596,-5.324900,-0.111574,-115.521027,831.735229,274.287720,1.507188,-272.986664,1023.323425,-16.165733,-263.208527,989.106934,-60.235550,-279.918854,934.767517,-90.102234,-118.680717,760.505676,267.620300,-117.746506,828.223877,272.005859,-110.568222,905.607605,283.398010,-210.263367,1156.221069,123.294823
1218,10.150000,,,,,,,,5.622754,-5.498112,-0.122293,-115.497200,831.719849,274.287598,1.504717,-273.068665,1023.103943,-16.094715,-263.310394,988.835754,-60.164978,-280.014587,934.462524,-89.962151,-118.671265,760.489746,267.622894,-117.719261,828.210205,271.997498,-110.531540,905.593079,283.404755,-210.314651,1156.113770,123.194519
1219,10.158333,,,,,,,,5.630106,-5.362710,-0.131318,-115.482681,831.694641,274.284088,1.501280,-273.163330,1022.866150,-16.005724,-263.412964,988.559570,-60.102226,-280.123077,934.123718,-89.799278,-118.660332,760.472778,267.617798,-117.712914,828.182129,271.998871,-110.494110,905.580017,283.395477,-210.362320,1156.034790,123.107544
1220,10.166667,,,,,,,,5.630303,-5.389369,-0.129703,-115.449135,831.683777,274.277588,1.511919,-273.232941,1022.657166,-15.940160,-263.530426,988.261169,-60.005714,-280.228851,933.782104,-89.623749,-118.629189,760.458618,267.608490,-117.675331,828.171509,271.992737,-110.475693,905.550110,283.393738,-210.405350,1155.949951,123.004280
1221,10.175000,,,,,,,,5.637822,-5.200552,-0.132321,-115.431618,831.669434,274.263977,1.525228,-273.306427,1022.433533,-15.869885,-263.645660,987.995789,-59.936623,-280.300812,933.423828,-89.432747,-118.617653,760.443787,267.594543,-117.659271,828.154724,271.990936,-110.466095,905.517273,283.369110,-210.451416,1155.876587,122.923454
