      Sample        Hour      Minute         Sec       Stamp       Quat1       Quat2       Quat3       Quat4        AccX        AccY        AccZ      Stamp2     Quat2_1     Quat2_2     Quat2_3     Quat2_4      Acc2_X      Acc2_Y      Acc2_Z          A0          A1          A2          A3          A4          A5          A6          A7          A8          A9         A10         A11         A12         A13         A14 
         137          16          27      16.887     2699.86    0.699449    0.112716    0.703952    0.050175    -0.98009     0.08378     0.01665     2696.82   -0.056292   -0.265835    0.621319   -0.734932    -0.31982     0.92146    -0.07064        2.28        2.71        2.55        3.09        3.01        3.01        2.87        3.83        3.27        3.88        4.12        4.01        3.99        3.78        3.76
         138          16          27      16.895     2699.88    0.699383    0.112475    0.704060    0.050130    -0.98045     0.09115     0.02169     2696.84   -0.051201   -0.261169    0.622808   -0.735717    -0.29996     0.91945    -0.06426        2.28        2.71        2.55        3.09        3.01        3.01        2.87        3.83        3.27        3.88        4.12        4.01        3.99        3.78        3.76
         139          16          27      16.951     2699.90    0.699180    0.112334    0.704280    0.050178    -0.97555     0.07982     0.01930     2696.86   -0.045927   -0.256528    0.624450   -0.736306    -0.27722     0.91070    -0.07155        2.28        2.71        2.55        3.09        3.01        3.01        2.87        3.83        3.27        3.88        4.11        4.01        3.98        3.78        3.76
         140          16          27      16.956     2699.92    0.699136    0.112158    0.704345    0.050273    -0.97846     0.08097     0.02250     2696.88   -0.040488   -0.252257    0.626000   -0.736785    -0.30465     0.91741    -0.07851        2.28        2.71        2.55        3.09        3.01        3.01        2.86        3.83        3.27        3.88        4.11        4.01        3.98        3.78        3.76
         141          16          27      16.961     2699.94    0.699067    0.112201    0.704385    0.050574    -0.97623     0.07420     0.01760     2696.90   -0.035418   -0.248281    0.627068   -0.737488    -0.29260     0.91572    -0.08167        2.28        2.71        2.55        3.09        3.01        3.01        2.86        3.83        3.27        3.88        4.11        4.01        3.98        3.78        3.76
         142          16          27      17.012     2699.96    0.699000    0.112191    0.704438    0.050785    -0.97675     0.08400     0.01786     2696.92   -0.030465   -0.244287    0.628218   -0.738063    -0.27328     0.93166    -0.08489        2.28        2.71        2.55        3.09        3.01        3.01        2.86        3.83        3.27        3.88        4.10        4.01        3.97        3.78        3.75
         143          16          27      17.017     2699.98    0.699007    0.112279    0.704381    0.051285    -0.97646     0.08228     0.01871     2696.94   -0.025916   -0.240497    0.629434   -0.738446    -0.31222     0.94441    -0.08829        2.28        2.71        2.55        3.09        3.01        3.01        2.86        3.83        3.27        3.88        4.11        4.01        3.98        3.78        3.75
         144          16          27      17.021     2700.00    0.698994    0.112315    0.704337    0.051975    -0.97480     0.08083     0.01819     2696.96   -0.021691   -0.236831    0.630741   -0.738651    -0.32343     0.95904    -0.08379        2.28        2.71        2.56        3.09        3.01        3.01        2.86        3.83        3.27        3.88        4.10        4.01        3.97        3.78        3.75
         145          16          27      17.047     2700.02    0.698967    0.112463    0.704306    0.052447    -0.98031     0.07232     0.01622     2696.98   -0.017867   -0.233334    0.631641   -0.739098    -0.33878     0.96270    -0.08173        2.28        2.71        2.55        3.09        3.01        3.01        2.86        3.83        3.27        3.88        4.10        4.01        3.97        3.78        3.75
         146          16          27      17.067     2700.04    0.698990    0.112391    0.704283    0.052588    -0.98097     0.07699     0.01662     2697.00   -0.014264   -0.229879    0.632184   -0.739794    -0.28835     0.93753    -0.08241        2.28        2.71        2.55        3.09        3.01        3.01        2.86        3.83        3.27        3.88        4.10        4.01        3.97        3.78        3.75
         147          16          27      17.075     2700.06    0.698860    0.112454    0.704373    0.052980    -0.98338     0.07797     0.02180     2697.02   -0.010727   -0.226736    0.633135   -0.740011    -0.32464     0.93241    -0.08913        2.28        2.71        2.56        3.09        3.01        3.01        2.86        3.83        3.27        3.88        4.10        4.00        3.97        3.78        3.75
         148          16          27      17.112     2700.08    0.698861    0.112349    0.704377    0.053150    -0.97960     0.07211     0.01951     2697.04   -0.007246   -0.223767    0.634577   -0.739722    -0.30969     0.93495    -0.09717        2.28        2.71        2.55        3.09        3.01        3.01        2.86        3.83        3.27        3.88        4.10        4.00        3.97        3.78        3.75
         149          16          27      17.118     2700.10    0.698776    0.112452    0.704421    0.053465    -0.98657     0.07092     0.02495     2697.06   -0.003792   -0.220783    0.636402   -0.739076    -0.31750     0.94517    -0.10665        2.28        2.71        2.55        3.09        3.01        3.01        2.86        3.83        3.27        3.87        4.10        4.00        3.97        3.78        3.75
         150          16          27      17.153     2700.12    0.698876    0.112383    0.704328    0.053523    -0.98910     0.08254     0.02307     2697.08    0.000276   -0.217895    0.638287   -0.738316    -0.29576     0.91080    -0.10271        2.28        2.71        2.55        3.09        3.01        3.01        2.86        3.83        3.27        3.88        4.10        4.00        3.96        3.78        3.75
         151          16          27      17.159     2700.14    0.698959    0.112246    0.704263    0.053575    -0.98010     0.07200     0.02141     2697.10    0.004380   -0.214759    0.639988   -0.737750    -0.37430     0.95701    -0.11091        2.28        2.71        2.55        3.09        3.01        3.01        2.86        3.83        3.27        3.88        4.10        4.00        3.96        3.77        3.75
         152          16          27      17.209     2700.16    0.698946    0.111995    0.704329    0.053413    -0.97780     0.07814     0.02344     2697.12    0.008619   -0.211098    0.641723   -0.737262    -0.27321     0.93670    -0.10577        2.28        2.71        2.55        3.09        3.01        3.01        2.86        3.83        3.27        3.88        4.10        4.00        3.96        3.77        3.75
         153          16          27      17.215     2700.18    0.698996    0.111802    0.704316    0.053330    -0.98021     0.07396     0.02607     2697.14    0.012608   -0.207581    0.643358   -0.736778    -0.29857     0.93283    -0.10416        2.28        2.71        2.55        3.09        3.01        3.01        2.86        3.83        3.27        3.88        4.10        4.00        3.96        3.78        3.75
         154          16          27      17.230     2700.20    0.698987    0.111575    0.704356    0.053383    -0.98071     0.07040     0.02536     2697.16    0.016747   -0.203817    0.645202   -0.736133    -0.30886     0.93399    -0.09495        2.28        2.71        2.55        3.09        3.01        3.00        2.86        3.83        3.27        3.88        4.10        4.00        3.96        3.77        3.75
         155          16          27      17.236     2700.22    0.699049    0.111251    0.704367    0.053113    -0.98183     0.07071     0.01903     2697.18    0.021069   -0.200169    0.646678   -0.735728    -0.31198     0.93009    -0.07969        2.28        2.71        2.55        3.09        3.01        3.01        2.86        3.83        3.27        3.88        4.10        3.99        3.96        3.77        3.75
         156          16          27      17.286     2700.24    0.699118    0.110780    0.704406    0.052667    -0.97923     0.06283     0.01648     2697.20    0.025602   -0.196583    0.647842   -0.735527    -0.27860     0.93375    -0.07253        2.28        2.71        2.55        3.09        3.01        3.00        2.86        3.83        3.27        3.88        4.10        3.99        3.96        3.77        3.75
         157          16          27      17.295     2700.26    0.699135    0.110412    0.704461    0.052487    -0.98127     0.06614     0.01791     2697.22    0.029900   -0.193122    0.649030   -0.735234    -0.27332     0.92749    -0.06913        2.28        2.71        2.55        3.09        3.01        3.00        2.86        3.83        3.27        3.88        4.10        3.99        3.96        3.77        3.75
         158          16          27      17.307     2700.28    0.699148    0.110167    0.704502    0.052264    -0.98134     0.06355     0.01475     2697.24    0.034018   -0.190049    0.650462   -0.734591    -0.31553     0.93077    -0.07882        2.28        2.71        2.55        3.09        3.01        3.01        2.85        3.83        3.27        3.88        4.10        3.98        3.96        3.77        3.75
         159          16          27      17.312     2700.30    0.699189    0.109741    0.704584    0.051506    -0.97961     0.07664     0.01678     2697.26    0.038167   -0.186863    0.652006   -0.733835    -0.26763     0.93283    -0.06550        2.28        2.71        2.55        3.09        3.01        3.00        2.85        3.83        3.27        3.88        4.11        3.98        3.96        3.77        3.75
         160          16          27      17.347     2700.32    0.699252    0.109123    0.704637    0.051238    -0.97942     0.03892     0.00884     2697.28    0.042105   -0.184192    0.653403   -0.733052    -0.32357     0.93938    -0.07050        2.28        2.71        2.55        3.09        3.01        3.00        2.85        3.83        3.27        3.87        4.10        3.98        3.96        3.77        3.75
         161          16          27      17.369     2700.34    0.699234    0.108967    0.704692    0.051062    -0.98050     0.06813     0.01596     2697.30    0.046129   -0.181485    0.654462   -0.732540    -0.27379     0.93241    -0.06365        2.28        2.71        2.55        3.09        3.01        3.00        2.85        3.83        3.27        3.88        4.10        3.97        3.96        3.77        3.76
         162          16          27      17.375     2700.36    0.699144    0.108807    0.704802    0.051115    -0.98017     0.07091     0.01793     2697.32    0.049837   -0.179060    0.655618   -0.731860    -0.33693     0.91490    -0.07124        2.28        2.71        2.55        3.09        3.01        3.00        2.85        3.83        3.27        3.87        4.10        3.97        3.96        3.76        3.75
         163          16          27      17.408     2700.38    0.699217    0.108253    0.704845    0.050693    -0.98003     0.05396     0.01210     2697.34    0.053751   -0.176641    0.656592   -0.731297    -0.28463     0.92746    -0.06951        2.28        2.71        2.55        3.09        3.01        3.00        2.85        3.83        3.27        3.87        4.10        3.96        3.96        3.77        3.75
         164          16          27      17.413     2700.40    0.699073    0.108185    0.705009    0.050558    -0.97677     0.07476     0.02080     2697.36    0.058341   -0.175136    0.657357   -0.730620    -0.32544     0.93907    -0.06323        2.28        2.71        2.56        3.09        3.01        3.00        2.85        3.83        3.27        3.87        4.10        3.96        3.96        3.77        3.76
         165          16          27      17.451     2700.42    0.699114    0.107881    0.705044    0.050144    -0.97897     0.08313     0.02567     2697.38    0.061828   -0.172826    0.658406   -0.729939    -0.27495     0.93560    -0.06559        2.28        2.71        2.55        3.09        3.01        3.00        2.84        3.83        3.27        3.87        4.10        3.96        3.96        3.76        3.76
         166          16          27      17.456     2700.44    0.699037    0.108034    0.705097    0.050147    -0.97559     0.06637     0.01576     2697.40    0.065370   -0.170634    0.659102   -0.729517    -0.30633     0.93689    -0.06280        2.28        2.71        2.56        3.09        3.01        3.00        2.84        3.83        3.27        3.87        4.09        3.96        3.95        3.76        3.76
         167          16          27      17.511     2700.46    0.698878    0.108204    0.705234    0.050074    -0.97670     0.07640     0.01875     2697.42    0.068434   -0.168435    0.659825   -0.729093    -0.32436     0.93914    -0.06754        2.28        2.71        2.56        3.09        3.01        3.00        2.84        3.83        3.28        3.87        4.09        3.95        3.95        3.76        3.75
         168          16          27      17.516     2700.48    0.698893    0.107965    0.705285    0.049653    -0.97799     0.08228     0.02093     2697.44    0.071670   -0.166139    0.660660   -0.728553    -0.33545     0.93755    -0.07853        2.28        2.71        2.56        3.09        3.01        3.00        2.83        3.83        3.28        3.87        4.09        3.95        3.95        3.76        3.75
         169          16          27      17.521     2700.50    0.698744    0.108057    0.705424    0.049571    -0.98193     0.06588     0.01906     2697.46    0.074849   -0.163677    0.661653   -0.727889    -0.28845     0.93684    -0.08125        2.28        2.71        2.56        3.09        3.01        3.00        2.83        3.83        3.27        3.86        4.09        3.95        3.95        3.76        3.75
         170          16          27      17.571     2700.52    0.698607    0.108209    0.705542    0.049496    -0.98246     0.07539     0.02023     2697.48    0.077794   -0.161391    0.662752   -0.727090    -0.33240     0.93213    -0.08353        2.28        2.71        2.56        3.09        3.01        3.00        2.83        3.83        3.28        3.86        4.09        3.94        3.95        3.76        3.75
         171          16          27      17.576     2700.54    0.698554    0.108081    0.705642    0.049094    -0.98103     0.08609     0.02262     2697.50    0.080686   -0.159186    0.663839   -0.726270    -0.33479     0.93386    -0.07881        2.28        2.71        2.56        3.09        3.01        2.99        2.82        3.82        3.28        3.87        4.08        3.94        3.95        3.76        3.75
         172          16          27      17.581     2700.56    0.698461    0.107672    0.705809    0.048908    -0.97956     0.06789     0.02339     2697.52    0.083559   -0.157037    0.665065   -0.725290    -0.28781     0.94388    -0.07016        2.28        2.72        2.56        3.09        3.01        2.99        2.82        3.82        3.28        3.86        4.08        3.94        3.95        3.76        3.75
         173          16          27      17.627     2700.58    0.698386    0.107664    0.705897    0.048744    -0.98092     0.07028     0.02748     2697.54    0.085892   -0.155289    0.666228   -0.724326    -0.34180     0.92857    -0.07132        2.28        2.72        2.56        3.09        3.01        2.99        2.82        3.82        3.28        3.86        4.07        3.93        3.95        3.76        3.75
         174          16          27      17.632     2700.60    0.698192    0.107587    0.706104    0.048679    -0.98083     0.06791     0.02654     2697.56    0.088737   -0.153715    0.667032   -0.723578    -0.29613     0.93344    -0.05856        2.28        2.72        2.56        3.09        3.01        2.99        2.81        3.82        3.28        3.86        4.07        3.93        3.94        3.76        3.75
         175          16          27      17.650     2700.62    0.698208    0.107406    0.706149    0.048195    -0.98281     0.07764     0.03207     2697.58    0.092065   -0.152733    0.667525   -0.722916    -0.31696     0.92399    -0.06288        2.28        2.72        2.56        3.09        3.01        2.98        2.80        3.82        3.28        3.86        4.06        3.92        3.95        3.76        3.75
         176          16          27      17.655     2700.64    0.698195    0.107095    0.706223    0.048004    -0.97909     0.06255     0.02909     2697.60    0.094524   -0.151557    0.668327   -0.722104    -0.31819     0.91401    -0.06968        2.28        2.72        2.56        3.08        3.01        2.98        2.80        3.82        3.28        3.85        4.06        3.92        3.95        3.75        3.75
         177          16          27      17.687     2700.66    0.697922    0.107016    0.706498    0.048091    -0.98300     0.06968     0.02898     2697.62    0.097744   -0.150437    0.668933   -0.721348    -0.28953     0.92467    -0.04558        2.28        2.72        2.56        3.08        3.01        2.98        2.79        3.82        3.28        3.85        4.05        3.91        3.95        3.75        3.75
         178          16          27      17.693     2700.68    0.697813    0.107025    0.706612    0.047983    -0.98298     0.06880     0.02654     2697.64    0.101239   -0.149665    0.668986   -0.720978    -0.29299     0.92681    -0.03357        2.28        2.72        2.56        3.08        3.01        2.97        2.78        3.81        3.28        3.85        4.04        3.91        3.94        3.75        3.75
         179          16          27      17.728     2700.70    0.697730    0.106919    0.706737    0.047567    -0.98277     0.08388     0.03226     2697.66    0.104548   -0.149172    0.668898   -0.720689    -0.29639     0.93600    -0.04482        2.28        2.72        2.57        3.08        3.00        2.97        2.77        3.81        3.28        3.85        4.04        3.90        3.95        3.75        3.75
         180          16          27      17.733     2700.72    0.697765    0.106286    0.706827    0.047138    -0.97770     0.06717     0.02271     2697.68    0.107469   -0.149141    0.669013   -0.720159    -0.32038     0.94979    -0.05357        2.28        2.72        2.57        3.07        3.00        2.97        2.77        3.81        3.28        3.85        4.03        3.90        3.95        3.75        3.75
         181          16          27      17.767     2700.74    0.697639    0.106278    0.706963    0.047004    -0.98078     0.07303     0.02372     2697.70    0.110008   -0.148924    0.668871   -0.719952    -0.32178     0.94786    -0.05819        2.28        2.72        2.57        3.07        3.00        2.96        2.77        3.81        3.28        3.85        4.03        3.90        3.95        3.75        3.76
         182          16          27      17.772     2700.76    0.697502    0.106233    0.707108    0.046947    -0.98031     0.07239     0.02084     2697.72    0.112203   -0.148674    0.668351   -0.720149    -0.33283     0.93466    -0.06278        2.29        2.72        2.57        3.07        3.00        2.96        2.76        3.81        3.28        3.84        4.02        3.91        3.95        3.75        3.76
         183          16          27      17.807     2700.78    0.697454    0.105765    0.707256    0.046478    -0.98066     0.09912     0.03310     2697.74    0.114063   -0.148292    0.668098   -0.720169    -0.34640     0.91898    -0.05990        2.29        2.72        2.58        3.07        3.00        2.96        2.76        3.80        3.28        3.84        4.02        3.90        3.94        3.75        3.76
         184          16          27      17.812     2700.80    0.697389    0.105282    0.707415    0.046143    -0.98251     0.03137     0.01139     2697.76    0.115683   -0.147976    0.668138   -0.719939    -0.35852     0.91180    -0.05387        2.29        2.72        2.58        3.07        3.00        2.96        2.75        3.80        3.28        3.84        4.02        3.90        3.94        3.75        3.75
         185          16          27      17.865     2700.82    0.697332    0.105366    0.707464    0.046058    -0.98526     0.07122     0.02644     2697.78    0.117257   -0.147691    0.667952   -0.719916    -0.34246     0.92153    -0.04960        2.29        2.72        2.58        3.07        3.00        2.95        2.74        3.80        3.28        3.83        4.01        3.90        3.94        3.75        3.76
         186          16          27      17.870     2700.84    0.697390    0.105478    0.707405    0.045825    -0.98071     0.06630     0.03193     2697.80    0.118542   -0.147491    0.667566   -0.720104    -0.33109     0.92943    -0.06517        2.29        2.72        2.58        3.07        3.00        2.95        2.74        3.80        3.28        3.83        4.01        3.89        3.94        3.75        3.76
         187          16          27      17.887     2700.86    0.697267    0.105818    0.707458    0.046083    -0.97093     0.06958     0.03326     2697.82    0.119164   -0.147379    0.667418   -0.720162    -0.35020     0.92283    -0.08316        2.29        2.72        2.58        3.07        2.99        2.94        2.73        3.79        3.28        3.82        4.01        3.89        3.94        3.75        3.76
         188          16          27      17.893     2700.88    0.697237    0.106143    0.707425    0.046294    -0.97459     0.07736     0.03596     2697.84    0.120514   -0.147090    0.667362   -0.720047    -0.36353     0.93576    -0.09480        2.28        2.72        2.58        3.07        2.99        2.94        2.73        3.80        3.28        3.82        4.00        3.88        3.94        3.75        3.76
         189          16          27      17.928     2700.90    0.697356    0.105703    0.707340    0.046807    -0.98083     0.09378     0.03371     2697.86    0.122073   -0.146624    0.666927   -0.720283    -0.36257     0.91479    -0.09617        2.28        2.72        2.58        3.07        2.99        2.94        2.72        3.79        3.28        3.81        4.00        3.88        3.93        3.75        3.76
         190          16          27      17.933     2700.92    0.697325    0.105983    0.707324    0.046888    -0.98314     0.07645     0.03226     2697.88    0.123566   -0.145617    0.666526   -0.720604    -0.34722     0.90180    -0.07996        2.28        2.72        2.58        3.07        2.99        2.93        2.71        3.79        3.28        3.80        3.99        3.87        3.94        3.75        3.76
         191          16          27      17.969     2700.94    0.697317    0.106181    0.707305    0.046832    -0.98765     0.07929     0.03453     2697.90    0.125621   -0.144746    0.666245   -0.720684    -0.34056     0.92289    -0.06236        2.28        2.72        2.58        3.08        2.99        2.93        2.71        3.78        3.28        3.79        3.98        3.86        3.93        3.75        3.76
         192          16          27      17.974     2700.96    0.697155    0.106228    0.707469    0.046677    -0.98753     0.07497     0.03183     2697.92    0.127634   -0.144034    0.665707   -0.720970    -0.33071     0.90613    -0.03718        2.28        2.72        2.58        3.08        2.99        2.93        2.70        3.78        3.28        3.78        3.97        3.86        3.93        3.75        3.77
         193          16          27      18.028     2700.98    0.697203    0.106297    0.707429    0.046410    -0.98396     0.07471     0.03102     2697.94    0.129385   -0.143734    0.665229   -0.721159    -0.32912     0.90838    -0.02839        2.28        2.72        2.58        3.08        2.98        2.92        2.69        3.77        3.28        3.78        3.96        3.86        3.93        3.74        3.77
         194          16          27      18.033     2701.00    0.697167    0.106264    0.707490    0.046096    -0.97907     0.07636     0.02921     2697.96    0.130729   -0.143837    0.665011   -0.721097    -0.33067     0.92086    -0.01972        2.28        2.72        2.58        3.09        2.98        2.92        2.69        3.77        3.28        3.77        3.96        3.85        3.93        3.75        3.76
         195          16          27      18.047     2701.02    0.697251    0.106231    0.707437    0.045709    -0.97318     0.07438     0.03299     2697.98    0.131596   -0.144696    0.664446   -0.721288    -0.34188     0.92301    -0.02937        2.28        2.73        2.58        3.09        2.98        2.92        2.68        3.77        3.28        3.77        3.96        3.84        3.93        3.74        3.76
         196          16          27      18.068     2701.04    0.697347    0.106268    0.707355    0.045419    -0.97328     0.07152     0.03003     2698.00    0.131956   -0.145919    0.663904   -0.721476    -0.34909     0.93009    -0.03953        2.28        2.73        2.58        3.09        2.97        2.91        2.68        3.77        3.28        3.77        3.96        3.84        3.93        3.74        3.76
         197          16          27      18.072     2701.06    0.697295    0.106279    0.707410    0.045348    -0.97363     0.07120     0.02748     2698.02    0.131370   -0.147253    0.663321   -0.721848    -0.33747     0.90515    -0.04712        2.28        2.73        2.58        3.10        2.97        2.91        2.68        3.77        3.28        3.77        3.95        3.84        3.93        3.74        3.76
         198          16          27      18.107     2701.08    0.697380    0.106410    0.707314    0.045230    -0.97709     0.07232     0.03059     2698.04    0.131178   -0.148757    0.663046   -0.721826    -0.37615     0.95469    -0.06538        2.28        2.73        2.58        3.10        2.97        2.91        2.68        3.76        3.28        3.77        3.95        3.83        3.93        3.74        3.76
         199          16          27      18.112     2701.10    0.697366    0.106498    0.707318    0.045163    -0.97979     0.07392     0.02673     2698.06    0.129666   -0.149794    0.662660   -0.722240    -0.36281     0.91971    -0.06805        2.28        2.73        2.59        3.10        2.96        2.91        2.68        3.76        3.28        3.78        3.95        3.83        3.92        3.74        3.76
         200          16          27      18.147     2701.12    0.697490    0.106677    0.707176    0.045062    -0.97984     0.07504     0.03031     2698.08    0.128362   -0.151273    0.662471   -0.722338    -0.38185     0.93522    -0.08062        2.27        2.73        2.59        3.10        2.96        2.91        2.68        3.76        3.28        3.78        3.95        3.83        3.92        3.74        3.76
         201          16          27      18.169     2701.14    0.697594    0.106892    0.707044    0.045009    -0.98124     0.07485     0.02752     2698.10    0.126637   -0.152182    0.662585   -0.722347    -0.37036     0.92186    -0.08003        2.27        2.74        2.59        3.10        2.95        2.91        2.68        3.76        3.28        3.78        3.95        3.82        3.92        3.73        3.76
         202          16          27      18.175     2701.16    0.697659    0.107078    0.706951    0.045016    -0.98120     0.07840     0.02750     2698.12    0.124339   -0.153457    0.662488   -0.722565    -0.39195     0.94505    -0.05505        2.27        2.74        2.59        3.10        2.95        2.91        2.67        3.76        3.28        3.78        3.95        3.83        3.92        3.73        3.76
         203          16          27      18.207     2701.18    0.697761    0.107274    0.706824    0.044962    -0.98042     0.08327     0.02651     2698.14    0.121799   -0.154822    0.662425   -0.722764    -0.35385     0.92784    -0.04313        2.27        2.74        2.59        3.10        2.95        2.90        2.67        3.76        3.28        3.77        3.95        3.83        3.92        3.73        3.76
         204          16          27      18.212     2701.20    0.697813    0.107377    0.706770    0.044773    -0.98015     0.08616     0.02827     2698.16    0.118276   -0.156453    0.662439   -0.722985    -0.35805     0.91598    -0.04063        2.27        2.74        2.60        3.11        2.95        2.90        2.67        3.75        3.28        3.76        3.96        3.82        3.91        3.73        3.76
         205          16          27      18.248     2701.22    0.697956    0.107451    0.706629    0.044577    -0.97705     0.08559     0.02867     2698.18    0.114140   -0.158476    0.662467   -0.723184    -0.36087     0.92318    -0.04696        2.27        2.74        2.60        3.11        2.95        2.90        2.66        3.75        3.28        3.76        3.95        3.82        3.91        3.73        3.76
         206          16          27      18.253     2701.24    0.698124    0.107527    0.706463    0.044398    -0.97396     0.08841     0.02911     2698.20    0.109587   -0.160816    0.662355   -0.723474    -0.36621     0.90918    -0.04787        2.27        2.74        2.60        3.11        2.95        2.89        2.66        3.75        3.28        3.75        3.95        3.81        3.91        3.73        3.76
         207          16          27      18.308     2701.26    0.698224    0.107674    0.706357    0.044163    -0.97335     0.08943     0.02616     2698.22    0.104988   -0.163145    0.661856   -0.724091    -0.35151     0.90060    -0.03898        2.27        2.74        2.61        3.11        2.94        2.89        2.65        3.75        3.28        3.75        3.95        3.81        3.91        3.73        3.76
         208          16          27      18.313     2701.28    0.698411    0.107823    0.706153    0.044090    -0.97433     0.08618     0.02516     2698.24    0.100325   -0.165317    0.660920   -0.725114    -0.32507     0.89994    -0.01613        2.27        2.74        2.61        3.11        2.94        2.89        2.65        3.75        3.28        3.75        3.95        3.80        3.91        3.73        3.76
         209          16          27      18.327     2701.30    0.698497    0.107944    0.706057    0.043972    -0.97749     0.08360     0.02400     2698.26    0.095200   -0.168016    0.659910   -0.726104    -0.31295     0.93250    -0.01622        2.27        2.75        2.61        3.11        2.94        2.88        2.64        3.74        3.28        3.74        3.95        3.80        3.91        3.73        3.76
         210          16          27      18.335     2701.32    0.698629    0.108145    0.705899    0.043915    -0.97757     0.08257     0.02527     2698.28    0.088807   -0.172179    0.659109   -0.726666    -0.36201     0.95876    -0.06689        2.27        2.75        2.62        3.11        2.94        2.88        2.63        3.74        3.28        3.74        3.94        3.80        3.91        3.73        3.76
         211          16          27      18.391     2701.34    0.698736    0.108401    0.705758    0.043855    -0.97471     0.08165     0.02330     2698.30    0.082142   -0.176566    0.658129   -0.727285    -0.44008     0.93075    -0.11794        2.27        2.75        2.62        3.11        2.94        2.88        2.63        3.74        3.28        3.74        3.94        3.80        3.91        3.72        3.75
         212          16          27      18.396     2701.36    0.698800    0.108695    0.705645    0.043928    -0.97074     0.07779     0.01470     2698.32    0.075937   -0.180190    0.656648   -0.728408    -0.39324     0.90355    -0.12521        2.27        2.75        2.63        3.12        2.93        2.87        2.62        3.74        3.28        3.73        3.94        3.80        3.90        3.72        3.75
         213          16          27      18.401     2701.38    0.698789    0.108990    0.705608    0.043955    -0.97126     0.07757     0.01767     2698.34    0.070090   -0.183328    0.654498   -0.730144    -0.33601     0.92458    -0.08648        2.27        2.75        2.63        3.12        2.93        2.87        2.62        3.73        3.27        3.73        3.94        3.80        3.91        3.72        3.75
         214          16          27      18.450     2701.40    0.698693    0.109181    0.705662    0.044153    -0.98246     0.07558     0.01514     2698.36    0.063906   -0.186475    0.651925   -0.732213    -0.30964     0.93811    -0.05289        2.27        2.75        2.64        3.12        2.93        2.87        2.62        3.73        3.27        3.73        3.94        3.80        3.90        3.72        3.75
         215          16          27      18.455     2701.42    0.698638    0.109384    0.705692    0.044045    -0.99039     0.07755     0.01943     2698.38    0.057019   -0.190506    0.650103   -0.733364    -0.29503     0.92456    -0.05090        2.27        2.75        2.64        3.12        2.92        2.86        2.62        3.73        3.28        3.73        3.94        3.80        3.91        3.72        3.75
         216          16          27      18.467     2701.44    0.698610    0.109451    0.705726    0.043769    -0.98785     0.08487     0.01836     2698.40    0.049936   -0.195053    0.649570   -0.733157    -0.30406     0.90801    -0.05497        2.27        2.76        2.65        3.12        2.92        2.86        2.61        3.73        3.27        3.73        3.94        3.80        3.91        3.72        3.75
         217          16          27      18.478     2701.46    0.698597    0.109391    0.705773    0.043364    -0.97944     0.09155     0.01918     2698.42    0.043136   -0.199764    0.649277   -0.732580    -0.29707     0.92780    -0.06438        2.27        2.76        2.65        3.12        2.92        2.86        2.61        3.73        3.27        3.73        3.94        3.80        3.90        3.72        3.76
         218          16          27      18.509     2701.48    0.698701    0.109287    0.705707    0.043026    -0.97334     0.08976     0.02572     2698.44    0.036412   -0.204707    0.648494   -0.732274    -0.30389     0.95044    -0.06831        2.27        2.76        2.66        3.13        2.92        2.86        2.61        3.73        3.28        3.72        3.94        3.80        3.90        3.72        3.75
         219          16          27      18.531     2701.50    0.698771    0.109140    0.705675    0.042794    -0.98145     0.08428     0.03509     2698.46    0.029138   -0.209669    0.647215   -0.732327    -0.24559     0.95647    -0.05641        2.26        2.76        2.66        3.13        2.92        2.86        2.61        3.72        3.27        3.72        3.94        3.79        3.90        3.72        3.76
         220          16          27      18.537     2701.52    0.699077    0.109120    0.705388    0.042578    -0.99318     0.07811     0.04853     2698.48    0.021077   -0.215325    0.645398   -0.732565    -0.31763     0.95848    -0.07066        2.26        2.77        2.67        3.13        2.92        2.85        2.60        3.73        3.27        3.72        3.93        3.80        3.90        3.72        3.75
         221          16          27      18.568     2701.54    0.699426    0.109152    0.705046    0.042410    -0.99613     0.07596     0.04841     2698.50    0.012638   -0.220963    0.643317   -0.732912    -0.34896     0.94334    -0.07666        2.26        2.77        2.68        3.13        2.92        2.85        2.60        3.72        3.27        3.72        3.94        3.80        3.90        3.72        3.76
         222          16          27      18.575     2701.56    0.699544    0.109072    0.704944    0.042368    -0.98893     0.06909     0.03891     2698.52    0.003927   -0.226342    0.641180   -0.733241    -0.36811     0.92573    -0.09194        2.26        2.77        2.69        3.13        2.92        2.85        2.60        3.72        3.27        3.72        3.94        3.80        3.90        3.72        3.75
         223          16          27      18.608     2701.58    0.699698    0.109040    0.704810    0.042146    -0.97656     0.06846     0.03322     2698.54   -0.004772   -0.231340    0.639067   -0.733521    -0.35974     0.90908    -0.08740        2.26        2.77        2.69        3.13        2.92        2.85        2.60        3.72        3.27        3.72        3.94        3.80        3.90        3.72        3.76
         224          16          27      18.616     2701.60    0.699408    0.108854    0.705131    0.042060    -0.97130     0.07415     0.02860     2698.56   -0.013401   -0.236332    0.637044   -0.733582    -0.32804     0.92482    -0.07359        2.26        2.77        2.70        3.13        2.92        2.85        2.59        3.72        3.27        3.71        3.94        3.81        3.90        3.72        3.76
