      Sample        Hour      Minute         Sec       Stamp       Quat1       Quat2       Quat3       Quat4        AccX        AccY        AccZ      Stamp2     Quat2_1     Quat2_2     Quat2_3     Quat2_4      Acc2_X      Acc2_Y      Acc2_Z          A0          A1          A2          A3          A4          A5          A6          A7          A8          A9         A10         A11         A12         A13         A14 
         423          16          32       0.644     2982.68    0.607748   -0.293316    0.624414   -0.393339    -0.97177     0.13278    -0.04820     2979.62   -0.475036   -0.517991    0.443327   -0.556315    -0.17908     1.00106    -0.10999        2.27        2.61        2.55        3.13        2.97        2.96        2.79        3.83        3.25        3.85        4.13        3.96        4.00        3.74        3.76
         424          16          32       0.652     2982.70    0.607735   -0.293357    0.624466   -0.393245    -0.97754     0.13517    -0.04157     2979.64   -0.476613   -0.518960    0.441972   -0.555140    -0.16807     0.99728    -0.12409        2.27        2.61        2.55        3.12        2.97        2.96        2.79        3.83        3.26        3.86        4.12        3.96        4.00        3.74        3.76
         425          16          32       0.721     2982.72    0.607929   -0.293246    0.624405   -0.393125    -0.98015     0.13410    -0.03983     2979.66   -0.478025   -0.519858    0.440493   -0.554261    -0.16464     0.94819    -0.13117        2.27        2.61        2.55        3.12        2.97        2.95        2.79        3.83        3.26        3.85        4.12        3.96        4.00        3.74        3.76
         426          16          32       0.728     2982.74    0.608156   -0.293147    0.624324   -0.392977    -0.97836     0.13334    -0.03974     2979.68   -0.479006   -0.520509    0.439563   -0.553541    -0.16153     0.94395    -0.10761        2.28        2.61        2.55        3.12        2.97        2.96        2.79        3.83        3.26        3.86        4.12        3.96        4.00        3.74        3.76
         427          16          32       0.758     2982.76    0.608247   -0.293191    0.624349   -0.392763    -0.97388     0.13145    -0.04414     2979.70   -0.479695   -0.520477    0.438616   -0.553726    -0.16970     0.94948    -0.11237        2.28        2.61        2.54        3.12        2.97        2.96        2.79        3.83        3.26        3.86        4.12        3.96        3.99        3.74        3.76
         428          16          32       0.763     2982.78    0.608405   -0.293197    0.624320   -0.392560    -0.97257     0.13252    -0.04293     2979.72   -0.479960   -0.521362    0.437683   -0.553402    -0.17123     0.95285    -0.13243        2.28        2.61        2.54        3.12        2.98        2.96        2.79        3.83        3.26        3.86        4.12        3.95        3.99        3.74        3.77
         429          16          32       0.809     2982.80    0.608443   -0.293260    0.624340   -0.392423    -0.97062     0.13440    -0.04653     2979.74   -0.479295   -0.522262    0.437763   -0.553067    -0.16303     0.97496    -0.13011        2.28        2.61        2.54        3.12        2.97        2.95        2.78        3.83        3.26        3.86        4.12        3.95        3.99        3.74        3.77
         430          16          32       0.832     2982.82    0.608513   -0.293445    0.624189   -0.392417    -0.97210     0.13468    -0.05237     2979.76   -0.478974   -0.522371    0.437147   -0.553728    -0.15826     0.98481    -0.10911        2.28        2.61        2.54        3.12        2.98        2.95        2.78        3.83        3.27        3.86        4.12        3.95        3.99        3.74        3.77
         431          16          32       0.852     2982.84    0.608577   -0.293667    0.623986   -0.392474    -0.97395     0.13445    -0.05160     2979.78   -0.478617   -0.522559    0.437117   -0.553883    -0.16654     0.97661    -0.11923        2.28        2.61        2.54        3.12        2.98        2.95        2.78        3.83        3.27        3.86        4.11        3.95        3.98        3.74        3.77
         432          16          32       0.888     2982.86    0.608643   -0.293818    0.623812   -0.392536    -0.97796     0.13323    -0.05136     2979.80   -0.477840   -0.522632    0.437226   -0.554399    -0.16030     0.96174    -0.11841        2.28        2.60        2.54        3.11        2.98        2.95        2.77        3.83        3.27        3.86        4.11        3.95        3.98        3.74        3.77
         433          16          32       0.915     2982.88    0.608769   -0.293899    0.623645   -0.392544    -0.97766     0.13046    -0.05106     2979.82   -0.476861   -0.522877    0.437638   -0.554686    -0.15878     0.96659    -0.10266        2.28        2.61        2.54        3.12        2.98        2.95        2.77        3.83        3.27        3.87        4.11        3.95        3.98        3.74        3.77
         434          16          32       0.929     2982.90    0.608865   -0.294050    0.623529   -0.392466    -0.97395     0.12774    -0.04933     2979.84   -0.475920   -0.522802    0.438098   -0.555201    -0.16779     0.97913    -0.10137        2.28        2.61        2.54        3.11        2.98        2.95        2.77        3.83        3.27        3.86        4.10        3.94        3.98        3.75        3.77
         435          16          32       0.966     2982.92    0.608973   -0.294101    0.623413   -0.392445    -0.97327     0.12540    -0.04705     2979.86   -0.474723   -0.522518    0.438635   -0.556068    -0.17015     0.97855    -0.11696        2.28        2.61        2.54        3.11        2.98        2.95        2.77        3.83        3.28        3.86        4.10        3.94        3.98        3.74        3.78
         436          16          32       0.995     2982.94    0.609110   -0.294122    0.623315   -0.392371    -0.97379     0.12406    -0.04783     2979.88   -0.473312   -0.522326    0.439648   -0.556652    -0.16640     0.97733    -0.11347        2.29        2.61        2.54        3.11        2.98        2.94        2.76        3.83        3.28        3.86        4.09        3.94        3.98        3.75        3.78
         437          16          32       1.009     2982.96    0.609261   -0.294127    0.623332   -0.392106    -0.97447     0.12263    -0.04548     2979.90   -0.471840   -0.521775    0.440615   -0.557653    -0.17041     0.98992    -0.09937        2.28        2.61        2.54        3.11        2.98        2.94        2.76        3.83        3.28        3.87        4.09        3.93        3.98        3.74        3.78
         438          16          32       1.045     2982.98    0.609465   -0.294007    0.623336   -0.391874    -0.97260     0.12137    -0.04818     2979.92   -0.470496   -0.520834    0.441850   -0.558690    -0.17782     0.98263    -0.10446        2.29        2.61        2.55        3.11        2.97        2.94        2.75        3.83        3.28        3.87        4.08        3.93        3.98        3.75        3.78
         439          16          32       1.078     2983.00    0.609582   -0.293895    0.623449   -0.391596    -0.97307     0.12507    -0.04640     2979.94   -0.468905   -0.519618    0.443513   -0.559840    -0.18250     0.96917    -0.11009        2.28        2.61        2.55        3.11        2.98        2.94        2.75        3.83        3.28        3.86        4.08        3.93        3.97        3.75        3.78
         440          16          32       1.123     2983.02    0.609747   -0.293724    0.623538   -0.391324    -0.97491     0.12636    -0.04707     2979.96   -0.466985   -0.518155    0.445242   -0.561427    -0.18626     0.96331    -0.10256        2.29        2.61        2.55        3.11        2.98        2.94        2.74        3.83        3.28        3.86        4.07        3.92        3.97        3.75        3.78
         441          16          32       1.128     2983.04    0.609904   -0.293501    0.623705   -0.390982    -0.97456     0.12791    -0.04560     2979.98   -0.464744   -0.516171    0.447181   -0.563569    -0.19592     0.96027    -0.09937        2.29        2.62        2.55        3.11        2.98        2.94        2.74        3.83        3.28        3.86        4.07        3.92        3.97        3.75        3.78
         442          16          32       1.155     2983.06    0.610085   -0.293162    0.624007   -0.390470    -0.97409     0.12856    -0.04096     2980.00   -0.462166   -0.513370    0.448773   -0.566972    -0.19920     0.95306    -0.12289        2.29        2.62        2.55        3.11        2.98        2.94        2.74        3.82        3.28        3.86        4.06        3.91        3.97        3.75        3.78
         443          16          32       1.189     2983.08    0.610399   -0.292771    0.624219   -0.389935    -0.97492     0.12854    -0.04119     2980.02   -0.459510   -0.509796    0.449922   -0.571427    -0.20157     0.94003    -0.13994        2.29        2.62        2.55        3.11        2.98        2.94        2.73        3.82        3.28        3.86        4.06        3.91        3.97        3.74        3.79
         444          16          32       1.197     2983.10    0.610763   -0.292400    0.624450   -0.389273    -0.97597     0.13822    -0.04513     2980.04   -0.456896   -0.506075    0.450829   -0.576096    -0.18080     0.92233    -0.12292        2.29        2.63        2.55        3.11        2.97        2.94        2.73        3.83        3.28        3.86        4.05        3.91        3.97        3.75        3.78
         445          16          32       1.234     2983.12    0.611022   -0.292312    0.624491   -0.388866    -0.97745     0.14205    -0.04499     2980.06   -0.454116   -0.502735    0.452229   -0.580109    -0.14082     0.94864    -0.08578        2.29        2.63        2.55        3.11        2.97        2.94        2.72        3.83        3.28        3.86        4.05        3.90        3.97        3.74        3.78
         446          16          32       1.268     2983.14    0.611073   -0.292547    0.624457   -0.388663    -0.96960     0.14057    -0.05654     2980.08   -0.451101   -0.500285    0.454058   -0.583141    -0.13993     1.00785    -0.07750        2.28        2.64        2.55        3.11        2.97        2.93        2.72        3.82        3.29        3.86        4.04        3.90        3.97        3.74        3.78
         447          16          32       1.276     2983.16    0.610902   -0.292886    0.624420   -0.388738    -0.96113     0.13351    -0.05776     2980.10   -0.447839   -0.498520    0.456267   -0.585439    -0.18919     0.99454    -0.10090        2.28        2.64        2.55        3.11        2.97        2.93        2.71        3.83        3.28        3.86        4.04        3.89        3.97        3.75        3.78
         448          16          32       1.317     2983.18    0.610792   -0.293202    0.624378   -0.388739    -0.96667     0.12237    -0.05647     2980.12   -0.443741   -0.497036    0.459405   -0.587363    -0.20794     0.97004    -0.12795        2.28        2.64        2.55        3.11        2.97        2.93        2.71        3.82        3.29        3.86        4.03        3.89        3.97        3.75        3.79
         449          16          32       1.342     2983.20    0.610849   -0.293515    0.624285   -0.388563    -0.98371     0.11926    -0.05437     2980.14   -0.439419   -0.495267    0.462881   -0.589374    -0.17929     0.97259    -0.10828        2.28        2.64        2.55        3.11        2.97        2.93        2.70        3.82        3.29        3.86        4.03        3.88        3.97        3.75        3.79
         450          16          32       1.386     2983.22    0.610918   -0.293623    0.624229   -0.388464    -0.98406     0.11135    -0.05334     2980.16   -0.435806   -0.492890    0.465818   -0.591731    -0.15815     1.01904    -0.10601        2.28        2.65        2.55        3.11        2.97        2.93        2.70        3.82        3.29        3.86        4.02        3.88        3.97        3.74        3.79
         451          16          32       1.393     2983.24    0.611087   -0.293618    0.624227   -0.388203    -0.97529     0.11314    -0.05654     2980.18   -0.432930   -0.490008    0.468314   -0.594261    -0.19531     1.02363    -0.11818        2.28        2.65        2.55        3.11        2.97        2.93        2.70        3.82        3.29        3.86        4.02        3.88        3.96        3.75        3.79
         452          16          32       1.422     2983.26    0.611348   -0.293502    0.624260   -0.387827    -0.97004     0.11586    -0.05525     2980.20   -0.430058   -0.486664    0.471176   -0.596826    -0.19207     0.97473    -0.12045        2.28        2.65        2.55        3.11        2.97        2.93        2.69        3.81        3.29        3.86        4.02        3.87        3.96        3.75        3.79
         453          16          32       1.468     2983.28    0.611595   -0.293331    0.624309   -0.387489    -0.97164     0.11750    -0.05157     2980.22   -0.426510   -0.483521    0.474739   -0.599099    -0.17695     0.96240    -0.10997        2.28        2.66        2.55        3.11        2.96        2.92        2.68        3.81        3.29        3.86        4.01        3.87        3.96        3.74        3.79
         454          16          32       1.474     2983.30    0.611831   -0.293216    0.624379   -0.387088    -0.97232     0.11454    -0.05183     2980.24   -0.422163   -0.480989    0.478703   -0.601058    -0.18853     0.97670    -0.12962        2.28        2.66        2.55        3.11        2.96        2.92        2.67        3.81        3.29        3.86        4.01        3.86        3.96        3.74        3.79
         455          16          32       1.508     2983.32    0.611985   -0.293061    0.624517   -0.386741    -0.97053     0.11534    -0.05092     2980.26   -0.417029   -0.478096    0.482762   -0.603698    -0.23143     0.97088    -0.14711        2.28        2.67        2.55        3.11        2.96        2.92        2.67        3.81        3.29        3.86        4.01        3.86        3.96        3.74        3.79
         456          16          32       1.534     2983.34    0.612114   -0.292883    0.624691   -0.386390    -0.97459     0.11935    -0.04921     2980.28   -0.411531   -0.473800    0.486907   -0.607517    -0.21279     0.93000    -0.13368        2.28        2.67        2.55        3.11        2.96        2.92        2.66        3.80        3.29        3.86        4.01        3.85        3.96        3.74        3.79
         457          16          32       1.556     2983.36    0.612189   -0.292798    0.624867   -0.386050    -0.97846     0.12270    -0.04885     2980.30   -0.406079   -0.468725    0.490679   -0.612071    -0.18509     0.92779    -0.10329        2.29        2.67        2.55        3.11        2.96        2.92        2.66        3.80        3.29        3.86        4.00        3.85        3.96        3.74        3.79
         458          16          32       1.588     2983.40    0.611971   -0.293023    0.625159   -0.385752    -0.96940     0.12763    -0.05240     2980.32   -0.400254   -0.463947    0.494787   -0.616227    -0.17568     0.95649    -0.08796        2.29        2.68        2.55        3.11        2.95        2.92        2.65        3.80        3.29        3.86        4.00        3.85        3.96        3.74        3.79
         459          16          32       1.615     2983.42    0.611748   -0.293263    0.625264   -0.385753    -0.97058     0.12967    -0.04850     2980.34   -0.393779   -0.459756    0.499514   -0.619717    -0.18443     0.95640    -0.08747        2.29        2.68        2.55        3.11        2.95        2.92        2.65        3.80        3.29        3.86        4.00        3.85        3.96        3.74        3.79
         460          16          32       1.631     2983.44    0.611493   -0.293522    0.625374   -0.385783    -0.97470     0.12842    -0.04813     2980.36   -0.387018   -0.456381    0.504372   -0.622529    -0.17535     0.94172    -0.09553        2.29        2.68        2.55        3.11        2.95        2.91        2.64        3.80        3.29        3.86        4.00        3.85        3.96        3.74        3.79
         461          16          32       1.670     2983.48    0.610973   -0.294162    0.625618   -0.385722    -0.97752     0.11837    -0.04766     2980.38   -0.380094   -0.453471    0.509330   -0.624881    -0.16921     0.94463    -0.08128        2.29        2.69        2.55        3.11        2.95        2.91        2.64        3.79        3.29        3.86        4.00        3.84        3.96        3.74        3.79
         462          16          32       1.693     2983.50    0.610709   -0.294475    0.625834   -0.385553    -0.97909     0.11961    -0.04316     2980.40   -0.373311   -0.450553    0.514199   -0.627089    -0.16532     0.98211    -0.06403        2.29        2.69        2.56        3.12        2.95        2.91        2.63        3.78        3.29        3.85        3.99        3.84        3.96        3.74        3.79
         463          16          32       1.734     2983.52    0.610562   -0.294671    0.625996   -0.385371    -0.97904     0.11883    -0.03789     2980.42   -0.366611   -0.447649    0.519228   -0.628975    -0.22806     0.99048    -0.07413        2.29        2.69        2.56        3.12        2.95        2.90        2.63        3.78        3.29        3.84        3.99        3.84        3.96        3.74        3.79
         464          16          32       1.748     2983.56    0.610511   -0.294901    0.626307   -0.384772    -0.97388     0.11457    -0.03870     2980.44   -0.359208   -0.444405    0.524473   -0.631191    -0.20914     0.96495    -0.09002        2.29        2.69        2.56        3.12        2.95        2.90        2.63        3.77        3.29        3.83        3.99        3.83        3.96        3.74        3.79
         465          16          32       1.776     2983.58    0.610494   -0.295028    0.626425   -0.384510    -0.97297     0.11569    -0.04028     2980.46   -0.351802   -0.441202    0.528607   -0.634153    -0.21376     0.94102    -0.09792        2.29        2.70        2.56        3.12        2.94        2.90        2.62        3.77        3.29        3.83        3.98        3.83        3.96        3.74        3.79
         466          16          32       1.810     2983.60    0.610388   -0.295091    0.626634   -0.384290    -0.96997     0.12394    -0.04124     2980.50   -0.338397   -0.434104    0.534089   -0.641709    -0.18265     0.96223    -0.05457        2.29        2.70        2.56        3.12        2.94        2.89        2.62        3.76        3.29        3.82        3.98        3.82        3.96        3.74        3.79
         467          16          32       1.822     2983.62    0.610390   -0.295135    0.626788   -0.384000    -0.97208     0.12587    -0.03847     2980.52   -0.331902   -0.430341    0.537014   -0.645185    -0.18168     0.97276    -0.05511        2.29        2.70        2.57        3.12        2.94        2.89        2.61        3.77        3.28        3.82        3.98        3.82        3.96        3.74        3.79
         468          16          32       1.857     2983.64    0.610419   -0.295155    0.626951   -0.383673    -0.97832     0.12190    -0.03700     2980.54   -0.325591   -0.426951    0.539926   -0.648216    -0.18323     0.95424    -0.05458        2.29        2.70        2.57        3.12        2.94        2.89        2.61        3.76        3.28        3.82        3.98        3.82        3.95        3.74        3.80
         469          16          32       1.894     2983.70    0.610359   -0.295193    0.627372   -0.383049    -0.97906     0.12594    -0.03301     2980.58   -0.311883   -0.421002    0.547068   -0.652843    -0.20754     0.98009    -0.05828        2.28        2.71        2.57        3.13        2.94        2.89        2.61        3.76        3.29        3.82        3.98        3.82        3.95        3.74        3.79
         470          16          32       1.905     2983.72    0.610480   -0.295184    0.627440   -0.382753    -0.98090     0.12190    -0.03198     2980.60   -0.304610   -0.418008    0.551434   -0.654525    -0.22178     0.98478    -0.07136        2.28        2.71        2.57        3.13        2.94        2.88        2.60        3.76        3.29        3.82        3.98        3.82        3.95        3.73        3.80
         471          16          32       1.941     2983.74    0.610591   -0.295189    0.627505   -0.382465    -0.97778     0.11947    -0.03024     2980.62   -0.297413   -0.414507    0.555660   -0.656484    -0.23157     0.97625    -0.07350        2.28        2.71        2.58        3.13        2.93        2.88        2.60        3.76        3.29        3.81        3.98        3.82        3.96        3.74        3.80
         472          16          32       1.967     2983.76    0.610491   -0.295280    0.627678   -0.382271    -0.97695     0.11982    -0.03245     2980.66   -0.283639   -0.406321    0.562806   -0.661590    -0.21235     0.97611    -0.05936        2.28        2.71        2.58        3.13        2.93        2.88        2.60        3.76        3.28        3.81        3.98        3.82        3.95        3.73        3.79
         473          16          32       1.989     2983.80    0.610427   -0.295509    0.627889   -0.381849    -0.97968     0.11389    -0.03101     2980.68   -0.276952   -0.401754    0.566295   -0.664230    -0.21223     0.99304    -0.05061        2.28        2.72        2.58        3.13        2.93        2.88        2.60        3.76        3.29        3.80        3.98        3.82        3.95        3.73        3.80
         474          16          32       2.016     2983.82    0.610517   -0.295513    0.627924   -0.381644    -0.98277     0.10824    -0.03430     2980.70   -0.270415   -0.397232    0.569865   -0.666586    -0.23085     0.98596    -0.04815        2.28        2.72        2.59        3.13        2.92        2.88        2.60        3.76        3.29        3.79        3.98        3.82        3.95        3.74        3.80
         475          16          32       2.051     2983.84    0.610625   -0.295521    0.627929   -0.381458    -0.98148     0.10678    -0.03503     2980.74   -0.256713   -0.387824    0.576929   -0.671449    -0.23270     0.95858    -0.03868        2.28        2.73        2.60        3.14        2.92        2.88        2.60        3.75        3.29        3.79        3.98        3.83        3.95        3.74        3.80
         476          16          32       2.080     2983.88    0.610801   -0.295676    0.627965   -0.380997    -0.97630     0.11187    -0.03946     2980.76   -0.249735   -0.383291    0.580185   -0.673874    -0.22212     0.96488    -0.03955        2.28        2.73        2.60        3.14        2.92        2.88        2.60        3.75        3.29        3.79        3.98        3.83        3.95        3.73        3.79
         477          16          32       2.092     2983.90    0.610738   -0.295763    0.628082   -0.380838    -0.97585     0.11288    -0.03505     2980.78   -0.242925   -0.378681    0.583598   -0.676019    -0.21568     0.96683    -0.04597        2.28        2.73        2.60        3.14        2.92        2.88        2.59        3.75        3.28        3.78        3.98        3.83        3.96        3.74        3.80
         478          16          32       2.153     2983.96    0.610855   -0.296084    0.627834   -0.380808    -0.97695     0.10948    -0.03934     2980.84   -0.222711   -0.365794    0.594567   -0.680503    -0.21137     0.94468    -0.03449        2.27        2.74        2.61        3.14        2.92        2.87        2.59        3.75        3.29        3.78        3.99        3.83        3.95        3.73        3.80
         479          16          32       2.158     2983.98    0.610823   -0.296256    0.627730   -0.380897    -0.97682     0.11086    -0.03863     2980.86   -0.215933   -0.361973    0.597845   -0.681858    -0.22194     0.96756    -0.03500        2.28        2.74        2.62        3.14        2.92        2.87        2.59        3.75        3.29        3.77        3.99        3.84        3.96        3.74        3.80
         480          16          32       2.171     2984.00    0.610857   -0.296393    0.627625   -0.380910    -0.97829     0.11368    -0.03871     2980.88   -0.209602   -0.358013    0.600492   -0.683596    -0.24817     0.98120    -0.04093        2.27        2.74        2.62        3.14        2.91        2.87        2.59        3.75        3.29        3.77        3.98        3.84        3.95        3.74        3.80
         481          16          32       2.236     2984.04    0.610845   -0.296623    0.627433   -0.381065    -0.97536     0.11727    -0.03575     2980.92   -0.197541   -0.348620    0.604865   -0.688172    -0.23488     0.96287    -0.04065        2.27        2.75        2.63        3.14        2.91        2.87        2.58        3.75        3.29        3.77        3.99        3.84        3.95        3.74        3.80
         482          16          32       2.241     2984.06    0.610682   -0.296614    0.627525   -0.381182    -0.97710     0.11881    -0.03439     2980.94   -0.191195   -0.343816    0.607583   -0.689984    -0.22770     0.95871    -0.03610        2.27        2.75        2.63        3.14        2.91        2.87        2.58        3.75        3.29        3.76        4.00        3.85        3.95        3.74        3.80
         483          16          32       2.254     2984.08    0.610716   -0.296592    0.627483   -0.381214    -0.98014     0.11586    -0.03298     2980.96   -0.184991   -0.339208    0.610427   -0.691444    -0.23050     0.95424    -0.02508        2.27        2.75        2.64        3.15        2.90        2.87        2.58        3.75        3.29        3.76        4.00        3.86        3.95        3.74        3.80
         484          16          32       2.317     2984.12    0.610819   -0.296708    0.627377   -0.381132    -0.97815     0.11246    -0.03073     2981.00   -0.172480   -0.330857    0.616317   -0.693496    -0.22866     0.95914    -0.01571        2.27        2.76        2.64        3.14        2.90        2.87        2.58        3.74        3.29        3.76        4.00        3.86        3.95        3.74        3.80
         485          16          32       2.322     2984.14    0.610907   -0.296693    0.627274   -0.381174    -0.97684     0.11572    -0.03202     2981.02   -0.166329   -0.326899    0.619320   -0.694200    -0.25677     0.96804    -0.02778        2.26        2.76        2.65        3.14        2.90        2.87        2.58        3.74        3.29        3.76        4.01        3.86        3.96        3.74        3.80
         486          16          32       2.334     2984.16    0.610942   -0.296637    0.627254   -0.381194    -0.97602     0.11623    -0.03373     2981.04   -0.160534   -0.322824    0.622138   -0.694951    -0.25767     0.96575    -0.02311        2.26        2.76        2.65        3.15        2.90        2.87        2.59        3.74        3.29        3.76        4.01        3.87        3.95        3.74        3.80
         487          16          32       2.391     2984.18    0.611071   -0.296580    0.627118   -0.381257    -0.97550     0.11530    -0.03613     2981.06   -0.155119   -0.318818    0.624739   -0.695697    -0.22927     0.97518    -0.01876        2.26        2.77        2.66        3.14        2.90        2.88        2.59        3.74        3.29        3.76        4.02        3.87        3.96        3.74        3.80
         488          16          32       2.400     2984.20    0.611141   -0.296509    0.627013   -0.381372    -0.97426     0.11693    -0.03859     2981.08   -0.150005   -0.315055    0.627394   -0.696144    -0.21779     0.97339    -0.01221        2.26        2.77        2.66        3.15        2.90        2.88        2.59        3.74        3.29        3.76        4.02        3.87        3.96        3.74        3.80
         489          16          32       2.429     2984.22    0.611259   -0.296553    0.626834   -0.381442    -0.97757     0.11904    -0.03917     2981.10   -0.145166   -0.311569    0.630154   -0.696245    -0.25037     0.98115    -0.02628        2.25        2.77        2.67        3.15        2.89        2.88        2.59        3.74        3.29        3.76        4.02        3.87        3.96        3.74        3.80
         490          16          32       2.450     2984.26    0.611545   -0.296623    0.626450   -0.381559    -0.98083     0.11154    -0.04039     2981.14   -0.135791   -0.304764    0.635172   -0.696589    -0.24416     0.96266    -0.03355        2.25        2.77        2.67        3.15        2.89        2.88        2.59        3.74        3.29        3.77        4.02        3.88        3.96        3.75        3.80
         491          16          32       2.478     2984.28    0.611670   -0.296677    0.626263   -0.381625    -0.97560     0.10559    -0.04271     2981.16   -0.131326   -0.301774    0.637172   -0.696920    -0.24827     0.96319    -0.02733        2.25        2.78        2.67        3.15        2.89        2.88        2.60        3.74        3.29        3.76        4.03        3.88        3.96        3.75        3.80
         492          16          32       2.511     2984.30    0.611735   -0.296795    0.626094   -0.381706    -0.97259     0.11035    -0.04061     2981.20   -0.122409   -0.295494    0.639742   -0.698877    -0.25950     0.95729    -0.02956        2.25        2.78        2.68        3.15        2.89        2.88        2.60        3.74        3.29        3.77        4.03        3.89        3.96        3.75        3.80
         493          16          32       2.523     2984.32    0.611834   -0.296985    0.625891   -0.381732    -0.97634     0.11862    -0.03971     2981.22   -0.118025   -0.291894    0.640802   -0.700172    -0.22243     0.94189    -0.02271        2.25        2.78        2.68        3.15        2.89        2.88        2.60        3.75        3.29        3.77        4.04        3.90        3.96        3.75        3.80
         494          16          32       2.562     2984.34    0.611947   -0.297195    0.625658   -0.381770    -0.97407     0.12195    -0.03891     2981.24   -0.113577   -0.288331    0.642556   -0.700776    -0.26329     0.95065    -0.02009        2.25        2.79        2.69        3.15        2.89        2.88        2.60        3.75        3.29        3.77        4.04        3.90        3.96        3.75        3.80
         495          16          32       2.593     2984.38    0.612218   -0.297359    0.625308   -0.381782    -0.98012     0.11262    -0.03852     2981.28   -0.104738   -0.281808    0.646147   -0.701505    -0.21868     0.94592    -0.00804        2.26        2.79        2.69        3.15        2.88        2.88        2.60        3.75        3.29        3.78        4.04        3.90        3.96        3.75        3.80
         496          16          32       2.608     2984.42    0.612465   -0.297602    0.624921   -0.381827    -0.97827     0.11323    -0.03477     2981.30   -0.100686   -0.278827    0.647746   -0.701814    -0.23012     0.95450    -0.01086        2.26        2.79        2.69        3.15        2.89        2.88        2.60        3.75        3.29        3.78        4.05        3.91        3.96        3.75        3.79
         497          16          32       2.639     2984.44    0.612655   -0.297681    0.624713   -0.381803    -0.97716     0.11262    -0.03795     2981.32   -0.096808   -0.276166    0.649408   -0.701876    -0.25131     0.95956    -0.01045        2.26        2.79        2.69        3.15        2.89        2.88        2.60        3.75        3.29        3.79        4.05        3.91        3.97        3.75        3.80
         498          16          32       2.674     2984.46    0.612830   -0.297712    0.624581   -0.381713    -0.97557     0.10894    -0.03850     2981.36   -0.089134   -0.270918    0.652400   -0.702163    -0.27351     0.95745    -0.02464        2.26        2.79        2.70        3.15        2.88        2.87        2.61        3.75        3.29        3.79        4.06        3.91        3.97        3.75        3.79
         499          16          32       2.704     2984.50    0.613338   -0.297537    0.624261   -0.381559    -0.97586     0.10863    -0.04281     2981.38   -0.085568   -0.268143    0.653365   -0.702775    -0.20816     0.92857    -0.00739        2.26        2.79        2.70        3.15        2.88        2.87        2.61        3.75        3.29        3.80        4.07        3.92        3.97        3.75        3.79
         500          16          32       2.727     2984.52    0.613662   -0.297329    0.624103   -0.381459    -0.97506     0.10979    -0.04051     2981.40   -0.082171   -0.265936    0.654103   -0.703332    -0.25471     0.91650    -0.01208        2.26        2.79        2.70        3.15        2.88        2.87        2.61        3.76        3.29        3.80        4.07        3.93        3.97        3.75        3.79
         501          16          32       2.753     2984.54    0.614113   -0.296950    0.623982   -0.381226    -0.97339     0.10913    -0.04032     2981.44   -0.074299   -0.261980    0.655162   -0.704705    -0.25317     0.91160     0.01233        2.26        2.79        2.71        3.15        2.88        2.87        2.61        3.76        3.29        3.80        4.07        3.93        3.97        3.75        3.79
         502          16          32       2.787     2984.58    0.614760   -0.296303    0.623889   -0.380837    -0.96409     0.11497    -0.05293     2981.48   -0.066347   -0.259177    0.654884   -0.706790    -0.24316     0.97084    -0.00886        2.26        2.79        2.71        3.15        2.88        2.87        2.61        3.76        3.29        3.81        4.08        3.93        3.98        3.75        3.79
         503          16          32       2.795     2984.60    0.614696   -0.296057    0.623938   -0.381052    -0.97107     0.11940    -0.05272     2981.50   -0.063009   -0.258583    0.654747   -0.707440    -0.25755     0.95583    -0.01360        2.26        2.80        2.71        3.15        2.88        2.87        2.61        3.76        3.29        3.81        4.09        3.93        3.98        3.75        3.79
         504          16          32       2.837     2984.64    0.614978   -0.295868    0.623683   -0.381161    -0.98568     0.10386    -0.04792     2981.52   -0.059961   -0.257520    0.655366   -0.707519    -0.26179     0.97499    -0.02119        2.26        2.80        2.71        3.15        2.87        2.87        2.61        3.76        3.29        3.82        4.09        3.93        3.98        3.75        3.79
         505          16          32       2.888     2984.68    0.615350   -0.295795    0.623382   -0.381110    -0.98406     0.10346    -0.04231     2981.58   -0.051763   -0.254446    0.657179   -0.707597    -0.30582     0.97154    -0.02794        2.27        2.80        2.71        3.16        2.87        2.87        2.61        3.76        3.29        3.82        4.09        3.93        3.99        3.75        3.79
         506          16          32       2.893     2984.70    0.615449   -0.295794    0.623278   -0.381120    -0.98148     0.10580    -0.03960     2981.60   -0.049389   -0.253075    0.658035   -0.707463    -0.25283     0.96455    -0.02992        2.27        2.80        2.71        3.15        2.87        2.87        2.61        3.77        3.29        3.83        4.09        3.94        3.99        3.74        3.79
         507          16          32       2.911     2984.72    0.615633   -0.295785    0.623039   -0.381222    -0.97778     0.10376    -0.04122     2981.62   -0.047239   -0.251977    0.658927   -0.707171    -0.31151     0.94995    -0.03786        2.27        2.80        2.71        3.16        2.87        2.87        2.61        3.77        3.29        3.84        4.09        3.94        3.99        3.74        3.79
         508          16          32       2.944     2984.74    0.615787   -0.295791    0.622809   -0.381344    -0.97522     0.10489    -0.04257     2981.64   -0.044732   -0.250515    0.660033   -0.706822    -0.25431     0.95126    -0.02874        2.27        2.80        2.72        3.16        2.87        2.87        2.61        3.77        3.29        3.84        4.09        3.93        4.00        3.74        3.78
