      Sample        Hour      Minute         Sec       Stamp       Quat1       Quat2       Quat3       Quat4        AccX        AccY        AccZ          A0          A1          A2          A3          A4          A5          A6          A7          A8          A9 
         632          16          58      37.262     1254.89    0.861997   -0.152693   -0.411038   -0.254349     0.65286    -0.44650    -0.58578        1.61        2.04        1.52        1.73        1.43        1.14        2.21        1.83        1.51        1.79
         633          16          58      37.313     1254.95    0.870009   -0.156153   -0.394886   -0.250531     0.63916    -0.45178    -0.62485        1.60        2.04        1.52        1.73        1.44        1.15        2.22        1.83        1.50        1.79
         634          16          58      37.365     1255.00    0.876353   -0.159815   -0.381601   -0.246669     0.63007    -0.45578    -0.64499        1.60        2.05        1.52        1.74        1.44        1.15        2.22        1.83        1.51        1.79
         635          16          58      37.418     1255.05    0.882287   -0.163227   -0.368615   -0.243000     0.60602    -0.44952    -0.66855        1.60        2.05        1.53        1.74        1.45        1.15        2.23        1.84        1.51        1.80
         636          16          58      37.465     1255.11    0.889028   -0.166834   -0.353159   -0.238902     0.57281    -0.46103    -0.68564        1.60        2.06        1.53        1.74        1.46        1.15        2.22        1.84        1.51        1.80
         637          16          58      37.520     1255.15    0.892986   -0.169220   -0.343307   -0.236814     0.55743    -0.45999    -0.70154        1.60        2.06        1.53        1.74        1.46        1.15        2.24        1.84        1.51        1.80
         638          16          58      37.571     1255.21    0.898425   -0.173414   -0.328542   -0.234138     0.53802    -0.46796    -0.73090        1.59        2.06        1.53        1.74        1.46        1.15        2.24        1.84        1.51        1.80
         639          16          58      37.627     1255.26    0.902755   -0.175946   -0.316090   -0.232732     0.51907    -0.46042    -0.74179        1.59        2.07        1.53        1.74        1.47        1.15        2.25        1.84        1.51        1.80
         640          16          58      37.679     1255.33    0.908540   -0.179424   -0.298390   -0.230925     0.49158    -0.45447    -0.75491        1.59        2.07        1.54        1.74        1.48        1.15        2.26        1.84        1.51        1.80
         641          16          58      37.737     1255.36    0.910860   -0.180758   -0.291047   -0.230115     0.48383    -0.45541    -0.76547        1.58        2.07        1.54        1.74        1.48        1.15        2.27        1.84        1.51        1.80
         642          16          58      37.784     1255.43    0.915850   -0.183805   -0.274495   -0.228224     0.45770    -0.44662    -0.77869        1.58        2.08        1.54        1.74        1.49        1.15        2.28        1.84        1.51        1.80
         643          16          58      37.841     1255.47    0.918560   -0.185383   -0.265463   -0.226738     0.43817    -0.44766    -0.79333        1.57        2.08        1.55        1.74        1.49        1.14        2.28        1.84        1.51        1.80
         644          16          58      37.891     1255.53    0.922686   -0.187706   -0.251868   -0.223561     0.42114    -0.45007    -0.82349        1.56        2.08        1.55        1.74        1.50        1.14        2.29        1.85        1.51        1.80
         645          16          58      37.950     1255.58    0.926495   -0.189030   -0.239520   -0.220239     0.40839    -0.44739    -0.83069        1.55        2.09        1.55        1.75        1.50        1.14        2.27        1.85        1.51        1.80
         646          16          58      38.000     1255.64    0.931285   -0.190298   -0.223899   -0.215323     0.37512    -0.44284    -0.83081        1.55        2.09        1.55        1.75        1.50        1.13        2.29        1.85        1.51        1.80
         647          16          58      38.053     1255.69    0.934889   -0.191397   -0.211810   -0.210917     0.34912    -0.43219    -0.83722        1.54        2.10        1.55        1.75        1.51        1.13        2.28        1.85        1.51        1.80
         648          16          58      38.101     1255.76    0.939595   -0.193044   -0.195423   -0.204219     0.31677    -0.42462    -0.85388        1.54        2.10        1.55        1.75        1.51        1.13        2.27        1.85        1.51        1.80
         649          16          58      38.160     1255.79    0.941515   -0.193790   -0.188200   -0.201433     0.31284    -0.43103    -0.85648        1.53        2.10        1.56        1.75        1.52        1.13        2.30        1.85        1.51        1.80
         650          16          58      38.208     1255.85    0.945087   -0.195750   -0.173746   -0.195717     0.27191    -0.41849    -0.86282        1.53        2.11        1.56        1.75        1.52        1.12        2.29        1.85        1.51        1.80
         651          16          58      38.266     1255.90    0.947574   -0.197826   -0.162360   -0.191331     0.26572    -0.42282    -0.86179        1.52        2.11        1.56        1.75        1.52        1.12        2.30        1.85        1.51        1.81
         652          16          58      38.312     1255.96    0.949790   -0.201135   -0.150197   -0.186776     0.24564    -0.43011    -0.88742        1.52        2.11        1.56        1.75        1.53        1.11        2.30        1.85        1.51        1.81
         653          16          58      38.367     1256.00    0.951113   -0.203192   -0.142074   -0.184153     0.23151    -0.44540    -0.90924        1.52        2.11        1.56        1.75        1.53        1.11        2.31        1.85        1.51        1.81
         654          16          58      38.418     1256.07    0.953655   -0.206115   -0.126096   -0.179330     0.20441    -0.44159    -0.90518        1.51        2.12        1.56        1.75        1.53        1.10        2.31        1.85        1.51        1.81
         655          16          58      38.478     1256.11    0.955176   -0.206881   -0.117131   -0.176408     0.18875    -0.43155    -0.89642        1.51        2.13        1.56        1.75        1.53        1.10        2.32        1.85        1.51        1.81
         656          16          58      38.523     1256.18    0.957526   -0.208129   -0.102118   -0.171462     0.16827    -0.41229    -0.91052        1.50        2.13        1.57        1.75        1.53        1.10        2.33        1.85        1.51        1.81
         657          16          58      38.584     1256.21    0.958475   -0.208854   -0.095590   -0.169024     0.15335    -0.40817    -0.90704        1.50        2.13        1.57        1.75        1.54        1.10        2.34        1.85        1.51        1.81
         658          16          58      38.634     1256.27    0.960615   -0.209006   -0.082432   -0.163523     0.13358    -0.40887    -0.90265        1.51        2.13        1.56        1.75        1.54        1.11        2.34        1.85        1.51        1.81
         659          16          58      38.683     1256.33    0.962211   -0.209710   -0.071229   -0.158421     0.10675    -0.40897    -0.90967        1.51        2.13        1.57        1.75        1.54        1.11        2.34        1.85        1.51        1.81
         660          16          58      38.744     1256.37    0.962903   -0.210972   -0.064316   -0.155475     0.09250    -0.41388    -0.91486        1.52        2.13        1.57        1.75        1.54        1.11        2.34        1.85        1.51        1.81
         661          16          58      38.795     1256.43    0.963613   -0.213468   -0.054476   -0.151374     0.07968    -0.42108    -0.92300        1.52        2.13        1.57        1.75        1.53        1.11        2.33        1.85        1.51        1.81
         662          16          58      38.850     1256.48    0.964062   -0.215416   -0.046586   -0.148361     0.06271    -0.41977    -0.92035        1.53        2.13        1.57        1.75        1.53        1.12        2.33        1.85        1.51        1.81
         663          16          58      38.901     1256.54    0.964435   -0.217605   -0.037658   -0.145245     0.04572    -0.42206    -0.92923        1.53        2.13        1.57        1.75        1.54        1.12        2.33        1.85        1.51        1.81
         664          16          58      38.955     1256.59    0.964898   -0.218606   -0.029912   -0.142438     0.02695    -0.41907    -0.92416        1.54        2.13        1.57        1.75        1.54        1.12        2.33        1.85        1.51        1.81
         665          16          58      39.004     1256.65    0.965726   -0.218579   -0.019549   -0.138614     0.01749    -0.41440    -0.92612        1.54        2.13        1.57        1.75        1.53        1.12        2.33        1.85        1.51        1.81
         666          16          58      39.055     1256.69    0.966307   -0.218063   -0.012296   -0.136193    -0.01141    -0.40762    -0.89984        1.54        2.13        1.56        1.75        1.53        1.12        2.32        1.85        1.51        1.81
         667          16          58      39.116     1256.76    0.967027   -0.216706   -0.005069   -0.133682    -0.02539    -0.39224    -0.86578        1.54        2.12        1.56        1.75        1.53        1.13        2.32        1.85        1.51        1.81
         668          16          58      39.162     1256.82    0.966984   -0.216834   -0.006145   -0.133743    -0.03262    -0.39865    -0.86594        1.54        2.12        1.56        1.75        1.53        1.13        2.31        1.85        1.51        1.81
         669          16          58      39.215     1256.85    0.966956   -0.216810   -0.008419   -0.133861    -0.02216    -0.40161    -0.88745        1.54        2.12        1.56        1.75        1.53        1.13        2.31        1.85        1.51        1.81
         670          16          58      39.268     1256.90    0.966866   -0.216652   -0.013450   -0.134352    -0.00897    -0.41742    -0.90698        1.55        2.12        1.56        1.75        1.53        1.13        2.31        1.85        1.51        1.81
         671          16          58      39.329     1256.96    0.966691   -0.216385   -0.020457   -0.135158     0.00650    -0.41357    -0.92346        1.55        2.12        1.56        1.75        1.53        1.13        2.30        1.85        1.51        1.81
         672          16          58      39.378     1257.02    0.966342   -0.216321   -0.027674   -0.136463     0.02316    -0.41730    -0.92169        1.55        2.11        1.56        1.75        1.52        1.14        2.30        1.85        1.51        1.81
         673          16          58      39.431     1257.07    0.965777   -0.216580   -0.034464   -0.138491     0.03632    -0.42456    -0.90823        1.56        2.11        1.55        1.74        1.52        1.13        2.29        1.85        1.51        1.81
         674          16          58      39.484     1257.12    0.965201   -0.216137   -0.042220   -0.141032     0.05035    -0.42163    -0.91064        1.56        2.11        1.55        1.74        1.52        1.13        2.29        1.85        1.51        1.81
         675          16          58      39.538     1257.17    0.964622   -0.214482   -0.051099   -0.144536     0.06351    -0.41983    -0.89255        1.56        2.11        1.55        1.74        1.51        1.13        2.29        1.85        1.51        1.81
         676          16          58      39.587     1257.23    0.963374   -0.213053   -0.064311   -0.149612     0.10284    -0.42484    -0.89484        1.56        2.10        1.55        1.74        1.51        1.13        2.28        1.85        1.51        1.81
         677          16          58      39.649     1257.27    0.962442   -0.211905   -0.073642   -0.152899     0.10922    -0.41660    -0.91772        1.56        2.10        1.54        1.74        1.50        1.13        2.28        1.84        1.51        1.81
         678          16          58      39.694     1257.34    0.961131   -0.208584   -0.088989   -0.157483     0.14587    -0.42090    -0.91269        1.56        2.10        1.54        1.74        1.50        1.13        2.27        1.84        1.51        1.81
         679          16          58      39.746     1257.38    0.959991   -0.206937   -0.098614   -0.160842     0.16394    -0.42313    -0.86337        1.57        2.09        1.54        1.74        1.49        1.13        2.27        1.85        1.51        1.81
         680          16          58      39.797     1257.45    0.956795   -0.205760   -0.118438   -0.167862     0.19962    -0.43857    -0.90448        1.57        2.09        1.54        1.73        1.49        1.13        2.27        1.85        1.51        1.81
         681          16          58      39.857     1257.49    0.955183   -0.204462   -0.128650   -0.171085     0.22537    -0.42178    -0.92365        1.57        2.08        1.54        1.73        1.48        1.13        2.26        1.84        1.51        1.80
         682          16          58      39.902     1257.55    0.953735   -0.199702   -0.142116   -0.174102     0.24005    -0.41489    -0.90570        1.57        2.08        1.53        1.73        1.47        1.13        2.25        1.84        1.51        1.81
         683          16          58      39.959     1257.59    0.952407   -0.197416   -0.150902   -0.176568     0.26785    -0.43393    -0.89264        1.57        2.08        1.53        1.73        1.47        1.13        2.25        1.84        1.51        1.81
         684          16          58      40.009     1257.66    0.948696   -0.195706   -0.167604   -0.183257     0.28619    -0.41812    -0.88037        1.57        2.08        1.53        1.73        1.47        1.13        2.25        1.84        1.51        1.81
         685          16          58      40.067     1257.70    0.946225   -0.195290   -0.177095   -0.187503     0.29440    -0.42258    -0.85809        1.57        2.08        1.53        1.72        1.46        1.13        2.25        1.84        1.51        1.81
         686          16          58      40.117     1257.76    0.942474   -0.194675   -0.190684   -0.193608     0.32889    -0.43506    -0.88290        1.57        2.08        1.53        1.72        1.46        1.13        2.25        1.84        1.51        1.81
         687          16          58      40.175     1257.81    0.939221   -0.193400   -0.201783   -0.199358     0.34567    -0.44345    -0.86557        1.58        2.08        1.53        1.72        1.45        1.13        2.25        1.85        1.51        1.80
         688          16          58      40.221     1257.88    0.934499   -0.192413   -0.216434   -0.206992     0.36359    -0.44742    -0.82318        1.58        2.08        1.53        1.72        1.45        1.13        2.25        1.84        1.51        1.81
         689          16          58      40.280     1257.91    0.932441   -0.192090   -0.222530   -0.210087     0.36993    -0.44052    -0.85092        1.58        2.08        1.52        1.72        1.45        1.13        2.25        1.84        1.51        1.80
         690          16          58      40.331     1257.97    0.928255   -0.191370   -0.234583   -0.216081     0.38852    -0.45230    -0.82028        1.58        2.08        1.52        1.71        1.44        1.13        2.25        1.84        1.51        1.80
         691          16          58      40.388     1258.02    0.924870   -0.190029   -0.244692   -0.220525     0.40494    -0.43921    -0.79922        1.58        2.08        1.52        1.71        1.43        1.13        2.17        1.84        1.51        1.80
         692          16          58      40.434     1258.08    0.920774   -0.187990   -0.257556   -0.224723     0.42654    -0.44214    -0.81442        1.58        2.06        1.52        1.71        1.43        1.13        2.00        1.84        1.51        1.80
         693          16          58      40.487     1258.12    0.918045   -0.186176   -0.266554   -0.226895     0.44135    -0.46069    -0.78906        1.58        2.06        1.51        1.71        1.42        1.13        2.17        1.84        1.51        1.80
         694          16          58      40.539     1258.18    0.914034   -0.183806   -0.278481   -0.230664     0.46497    -0.44830    -0.79236        1.58        2.06        1.51        1.70        1.41        1.13        2.18        1.84        1.51        1.80
         695          16          58      40.588     1258.23    0.910780   -0.182911   -0.287051   -0.233720     0.48605    -0.46500    -0.80157        1.58        2.06        1.51        1.70        1.41        1.13        2.20        1.83        1.51        1.80
         696          16          58      40.648     1258.28    0.908233   -0.181862   -0.293449   -0.236489     0.50156    -0.47528    -0.78241        1.58        2.05        1.51        1.70        1.40        1.13        1.73        1.84        1.51        1.80
         697          16          58      40.700     1258.33    0.905537   -0.180517   -0.299410   -0.240354     0.48624    -0.45227    -0.74417        1.58        2.05        1.50        1.69        1.39        1.13        2.19        1.84        1.51        1.80
         698          16          58      40.750     1258.39    0.901341   -0.179686   -0.308707   -0.244945     0.49799    -0.45432    -0.72012        1.59        2.04        1.50        1.69        1.39        1.13        2.12        1.83        1.51        1.80
         699          16          58      40.804     1258.44    0.897327   -0.179240   -0.317885   -0.248248     0.50937    -0.46442    -0.72137        1.59        2.04        1.50        1.68        1.38        1.13        2.02        1.83        1.51        1.80
         700          16          58      40.852     1258.51    0.891466   -0.177007   -0.332141   -0.252268     0.52811    -0.47202    -0.70584        1.59        2.04        1.50        1.68        1.38        1.13        2.12        1.83        1.51        1.80
         701          16          58      40.917     1258.54    0.888793   -0.175843   -0.338948   -0.253458     0.54999    -0.49307    -0.70651        1.59        2.03        1.50        1.68        1.38        1.13        2.15        1.83        1.51        1.80
         702          16          58      40.961     1258.61    0.882812   -0.172496   -0.354158   -0.255852     0.57065    -0.49313    -0.69894        1.60        2.03        1.49        1.68        1.39        1.13        2.10        1.83        1.51        1.80
         703          16          58      41.022     1258.65    0.879437   -0.169532   -0.362651   -0.257554     0.57498    -0.48013    -0.67493        1.60        2.03        1.49        1.68        1.38        1.13        2.14        1.83        1.51        1.80
         704          16          58      41.066     1258.72    0.873201   -0.165003   -0.376950   -0.261157     0.59781    -0.47852    -0.64285        1.60        2.03        1.50        1.68        1.38        1.13        2.15        1.83        1.51        1.80
         705          16          58      41.122     1258.77    0.867897   -0.161406   -0.388516   -0.264120     0.61685    -0.47589    -0.62180        1.60        2.02        1.49        1.68        1.38        1.13        2.14        1.83        1.51        1.80
         706          16          58      41.180     1258.81    0.863146   -0.158613   -0.398428   -0.266601     0.64456    -0.48755    -0.60739        1.60        2.02        1.49        1.68        1.38        1.13        2.13        1.83        1.51        1.80
         707          16          58      41.231     1258.87    0.855198   -0.153133   -0.414586   -0.270749     0.67041    -0.47644    -0.59506        1.60        2.01        1.49        1.68        1.38        1.13        2.10        1.83        1.51        1.80
         708          16          58      41.281     1258.92    0.848225   -0.148352   -0.428335   -0.273925     0.68011    -0.48749    -0.59204        1.60        2.01        1.49        1.68        1.38        1.13        2.09        1.83        1.51        1.80
         709          16          58      41.334     1258.97    0.841959   -0.144808   -0.440285   -0.276195     0.70062    -0.48239    -0.58746        1.60        2.00        1.49        1.68        1.37        1.13        2.12        1.83        1.51        1.80
         710          16          58      41.393     1259.02    0.836499   -0.141134   -0.450366   -0.278426     0.71811    -0.48596    -0.56662        1.60        2.00        1.49        1.68        1.37        1.13        2.11        1.83        1.51        1.79
         711          16          58      41.439     1259.08    0.830904   -0.137443   -0.460386   -0.280630     0.71573    -0.47021    -0.53381        1.60        1.99        1.49        1.68        1.36        1.13        2.08        1.83        1.51        1.80
         712          16          58      41.494     1259.13    0.826719   -0.134512   -0.467802   -0.282140     0.71768    -0.47778    -0.51727        1.60        1.98        1.49        1.68        1.37        1.13        2.08        1.82        1.51        1.79
         713          16          58      41.546     1259.18    0.822843   -0.131466   -0.474848   -0.283137     0.72751    -0.48111    -0.48816        1.60        1.98        1.49        1.68        1.36        1.13        2.06        1.83        1.51        1.79
         714          16          58      41.599     1259.24    0.817603   -0.127354   -0.484506   -0.283830     0.74551    -0.47488    -0.47784        1.60        1.97        1.49        1.68        1.37        1.13        2.07        1.82        1.50        1.79
         715          16          58      41.652     1259.29    0.812892   -0.124529   -0.492906   -0.284152     0.75351    -0.48151    -0.47882        1.60        1.96        1.49        1.68        1.36        1.13        2.02        1.82        1.50        1.79
         716          16          58      41.703     1259.36    0.806415   -0.120141   -0.503988   -0.285057     0.78558    -0.47723    -0.43994        1.60        1.95        1.49        1.69        1.36        1.13        2.04        1.83        1.50        1.79
         717          16          58      41.761     1259.39    0.803636   -0.118703   -0.508505   -0.285487     0.78732    -0.46854    -0.45050        1.60        1.95        1.49        1.68        1.36        1.13        2.04        1.82        1.50        1.80
         718          16          58      41.817     1259.45    0.798304   -0.115589   -0.517331   -0.285865     0.78732    -0.47424    -0.42859        1.60        1.95        1.49        1.68        1.36        1.13        2.04        1.82        1.50        1.80
         719          16          58      41.866     1259.51    0.793561   -0.112407   -0.524909   -0.286525     0.80374    -0.47455    -0.41824        1.60        1.94        1.49        1.68        1.36        1.13        1.73        1.82        1.50        1.80
         720          16          58      41.918     1259.56    0.789539   -0.109804   -0.531159   -0.287127     0.80975    -0.47134    -0.39853        1.61        1.94        1.49        1.69        1.36        1.13        1.83        1.82        1.50        1.80
         721          16          58      41.971     1259.61    0.785893   -0.107121   -0.536795   -0.287662     0.81262    -0.46112    -0.38025        1.60        1.93        1.49        1.69        1.36        1.13        2.00        1.82        1.50        1.80
         722          16          58      42.020     1259.66    0.782060   -0.104107   -0.542733   -0.288070     0.80862    -0.46521    -0.36365        1.60        1.93        1.49        1.69        1.36        1.13        2.02        1.82        1.50        1.80
         723          16          58      42.070     1259.71    0.778111   -0.102028   -0.548743   -0.288123     0.81491    -0.45853    -0.36633        1.61        1.93        1.49        1.69        1.36        1.13        1.86        1.82        1.50        1.80
         724          16          58      42.130     1259.76    0.774384   -0.099812   -0.554314   -0.288275     0.81177    -0.46252    -0.34338        1.61        1.93        1.49        1.69        1.36        1.13        2.02        1.82        1.50        1.80
         725          16          58      42.181     1259.82    0.770238   -0.097398   -0.560559   -0.288133     0.82495    -0.46997    -0.33978        1.60        1.92        1.49        1.69        1.37        1.13        2.03        1.82        1.50        1.80
         726          16          58      42.233     1259.87    0.767290   -0.095456   -0.565114   -0.287749     0.82410    -0.46536    -0.32169        1.60        1.92        1.49        1.69        1.37        1.13        2.03        1.82        1.50        1.80
         727          16          58      42.289     1259.92    0.763886   -0.093353   -0.570259   -0.287347     0.83258    -0.46716    -0.30295        1.61        1.92        1.50        1.69        1.37        1.13        2.03        1.82        1.50        1.80
         728          16          58      42.347     1259.98    0.759309   -0.091467   -0.576917   -0.286792     0.85016    -0.47662    -0.31213        1.61        1.93        1.49        1.69        1.37        1.13        2.04        1.82        1.50        1.80
         729          16          58      42.394     1260.04    0.755487   -0.089888   -0.581971   -0.287175     0.85489    -0.47156    -0.29169        1.61        1.93        1.50        1.69        1.36        1.13        2.04        1.82        1.50        1.80
         730          16          58      42.450     1260.08    0.753144   -0.088197   -0.585161   -0.287371     0.83597    -0.46420    -0.28256        1.61        1.93        1.50        1.69        1.36        1.13        2.05        1.82        1.50        1.80
         731          16          58      42.498     1260.15    0.748820   -0.086237   -0.590707   -0.287919     0.84470    -0.47330    -0.26331        1.60        1.93        1.49        1.69        1.35        1.13        2.06        1.82        1.49        1.80
         732          16          58      42.557     1260.19    0.746302   -0.085217   -0.593648   -0.288711     0.85504    -0.46594    -0.26291        1.60        1.94        1.49        1.69        1.35        1.13        2.07        1.82        1.50        1.80
         733          16          58      42.603     1260.26    0.742456   -0.083668   -0.598463   -0.289138     0.84854    -0.46771    -0.25708        1.60        1.94        1.49        1.68        1.35        1.13        2.07        1.82        1.50        1.79
         734          16          58      42.664     1260.29    0.741305   -0.083213   -0.599782   -0.289489     0.86597    -0.46970    -0.25339        1.60        1.94        1.49        1.69        1.35        1.13        2.08        1.82        1.50        1.79
         735          16          58      42.714     1260.35    0.739073   -0.081972   -0.603014   -0.288834     0.87134    -0.46664    -0.24634        1.60        1.94        1.48        1.69        1.34        1.13        2.08        1.82        1.50        1.79
         736          16          58      42.762     1260.40    0.737537   -0.080989   -0.605294   -0.288271     0.86316    -0.46048    -0.23618        1.59        1.94        1.48        1.69        1.34        1.13        2.08        1.82        1.50        1.79
         737          16          58      42.818     1260.45    0.737372   -0.080656   -0.606481   -0.286283     0.89835    -0.46133    -0.26450        1.59        1.94        1.48        1.69        1.34        1.13        2.08        1.82        1.50        1.79
         738          16          58      42.870     1260.51    0.738913   -0.081435   -0.605097   -0.285014     0.88071    -0.47360    -0.25876        1.59        1.94        1.47        1.69        1.34        1.13        2.07        1.81        1.50        1.78
         739          16          58      42.927     1260.56    0.741591   -0.082926   -0.601998   -0.284191     0.87106    -0.47021    -0.24991        1.59        1.94        1.47        1.70        1.34        1.13        2.07        1.81        1.50        1.78
         740          16          58      42.972     1260.62    0.746128   -0.086223   -0.596418   -0.283098     0.87457    -0.46924    -0.27490        1.59        1.94        1.47        1.70        1.34        1.13        2.07        1.81        1.50        1.78
         741          16          58      43.029     1260.66    0.750390   -0.088959   -0.591060   -0.282222     0.87820    -0.48431    -0.29303        1.59        1.94        1.47        1.70        1.35        1.13        2.07        1.81        1.50        1.78
         742          16          58      43.084     1260.72    0.758456   -0.093598   -0.580370   -0.281343     0.85852    -0.47815    -0.31186        1.59        1.94        1.48        1.70        1.35        1.13        2.08        1.81        1.50        1.78
         743          16          58      43.137     1260.77    0.766387   -0.097694   -0.569549   -0.280572     0.84949    -0.47510    -0.32590        1.59        1.94        1.48        1.71        1.36        1.13        2.08        1.81        1.50        1.78
         744          16          58      43.186     1260.83    0.776286   -0.103880   -0.555352   -0.279597     0.82446    -0.48032    -0.34863        1.60        1.95        1.48        1.71        1.36        1.13        2.08        1.81        1.50        1.78
         745          16          58      43.248     1260.88    0.783993   -0.108838   -0.543646   -0.279211     0.80536    -0.48450    -0.35831        1.59        1.95        1.48        1.72        1.37        1.13        2.08        1.81        1.50        1.78
         746          16          58      43.294     1260.95    0.795016   -0.116110   -0.525959   -0.278990     0.79819    -0.48053    -0.42490        1.60        1.95        1.48        1.71        1.38        1.14        2.09        1.81        1.50        1.79
         747          16          58      43.351     1260.98    0.799909   -0.118892   -0.517787   -0.279119     0.79135    -0.47748    -0.43939        1.60        1.96        1.48        1.72        1.39        1.14        2.09        1.81        1.50        1.79
         748          16          58      43.403     1261.04    0.809804   -0.123676   -0.501050   -0.279051     0.74646    -0.46005    -0.45367        1.61        1.96        1.48        1.72        1.40        1.14        2.10        1.81        1.50        1.79
         749          16          58      43.454     1261.09    0.817980   -0.126399   -0.487993   -0.277120     0.74628    -0.46146    -0.45621        1.61        1.97        1.49        1.73        1.40        1.14        2.11        1.82        1.50        1.79
         750          16          58      43.508     1261.14    0.824896   -0.129754   -0.476683   -0.274742     0.73001    -0.45648    -0.49380        1.61        1.98        1.49        1.73        1.41        1.14        2.12        1.82        1.50        1.79
         751          16          58      43.555     1261.20    0.833510   -0.134235   -0.462238   -0.271254     0.72803    -0.46899    -0.53470        1.61        1.99        1.50        1.73        1.42        1.14        2.14        1.82        1.50        1.79
         752          16          58      43.608     1261.26    0.842269   -0.137730   -0.446889   -0.268149     0.70694    -0.47342    -0.56284        1.61        2.00        1.50        1.73        1.42        1.14        2.15        1.82        1.50        1.79
         753          16          58      43.667     1261.30    0.847910   -0.140524   -0.436426   -0.266149     0.68820    -0.46005    -0.57632        1.61        2.01        1.50        1.74        1.43        1.15        2.17        1.82        1.50        1.79
         754          16          58      43.715     1261.36    0.855910   -0.144732   -0.421009   -0.263102     0.66351    -0.46063    -0.59277        1.61        2.02        1.50        1.74        1.44        1.15        2.17        1.83        1.50        1.79
         755          16          58      43.768     1261.40    0.860886   -0.146975   -0.411160   -0.261191     0.64813    -0.45749    -0.61646        1.61        2.02        1.51        1.74        1.45        1.15        2.18        1.83        1.50        1.80
         756          16          58      43.823     1261.46    0.868336   -0.151929   -0.395620   -0.257671     0.65875    -0.48322    -0.63614        1.61        2.02        1.51        1.75        1.45        1.15        2.19        1.83        1.51        1.80
         757          16          58      43.874     1261.51    0.874155   -0.155978   -0.382408   -0.255515     0.62137    -0.45490    -0.64777        1.61        2.03        1.51        1.74        1.46        1.15        2.20        1.83        1.50        1.80
         758          16          58      43.926     1261.57    0.880743   -0.160838   -0.366631   -0.252993     0.59808    -0.46320    -0.67047        1.61        2.04        1.51        1.74        1.46        1.15        2.20        1.83        1.50        1.80
         759          16          58      43.983     1261.63    0.886541   -0.165512   -0.351496   -0.251200     0.56165    -0.45581    -0.70236        1.61        2.04        1.52        1.75        1.47        1.15        2.21        1.83        1.50        1.80
         760          16          58      44.038     1261.67    0.890014   -0.169535   -0.341222   -0.250400     0.55554    -0.48907    -0.70856        1.61        2.04        1.52        1.75        1.47        1.16        2.22        1.84        1.51        1.80
         761          16          58      44.089     1261.73    0.895071   -0.173939   -0.325981   -0.249658     0.53549    -0.46732    -0.72726        1.61        2.05        1.52        1.75        1.47        1.16        2.23        1.84        1.50        1.80
         762          16          58      44.148     1261.78    0.898959   -0.177712   -0.313723   -0.248737     0.51682    -0.47385    -0.74368        1.61        2.06        1.53        1.75        1.48        1.16        2.24        1.84        1.50        1.80
         763          16          58      44.192     1261.84    0.903874   -0.181298   -0.298431   -0.247147     0.48322    -0.47256    -0.76169        1.60        2.06        1.53        1.75        1.49        1.15        2.25        1.84        1.51        1.80
         764          16          58      44.248     1261.88    0.907497   -0.182739   -0.287930   -0.245260     0.47162    -0.46649    -0.76956        1.59        2.07        1.53        1.75        1.49        1.15        2.26        1.84        1.51        1.80
         765          16          58      44.295     1261.94    0.912692   -0.184535   -0.272683   -0.242040     0.44238    -0.45099    -0.77426        1.58        2.07        1.54        1.75        1.50        1.15        2.27        1.84        1.51        1.80
         766          16          58      44.356     1261.99    0.916643   -0.186453   -0.260994   -0.238502     0.42041    -0.44693    -0.78830        1.57        2.08        1.54        1.75        1.50        1.14        2.28        1.85        1.51        1.81
         767          16          58      44.404     1262.05    0.920326   -0.189287   -0.249478   -0.234376     0.40747    -0.44839    -0.80014        1.56        2.08        1.54        1.75        1.51        1.14        2.29        1.84        1.51        1.80
         768          16          58      44.454     1262.10    0.923017   -0.192970   -0.239492   -0.231184     0.40073    -0.46826    -0.84534        1.55        2.09        1.55        1.75        1.51        1.14        2.29        1.84        1.51        1.80
         769          16          58      44.515     1262.14    0.925558   -0.195030   -0.230257   -0.228664     0.37891    -0.46609    -0.84982        1.55        2.09        1.55        1.76        1.52        1.13        2.26        1.85        1.51        1.80
         770          16          58      44.564     1262.21    0.930909   -0.196857   -0.211416   -0.223515     0.35529    -0.45844    -0.85953        1.53        2.09        1.55        1.76        1.52        1.13        2.27        1.85        1.51        1.80
         771          16          58      44.619     1262.25    0.934007   -0.198107   -0.199959   -0.220003     0.33310    -0.43893    -0.86169        1.53        2.10        1.55        1.75        1.52        1.12        2.30        1.84        1.51        1.81
         772          16          58      44.670     1262.31    0.939016   -0.199342   -0.181634   -0.213356     0.29068    -0.44940    -0.85065        1.52        2.10        1.55        1.75        1.53        1.12        2.30        1.84        1.51        1.81
         773          16          58      44.728     1262.36    0.943031   -0.199620   -0.166627   -0.207556     0.26929    -0.43036    -0.85440        1.51        2.11        1.55        1.75        1.53        1.11        2.31        1.85        1.51        1.81
         774          16          58      44.774     1262.43    0.947197   -0.202909   -0.147472   -0.199742     0.23248    -0.43701    -0.86853        1.51        2.11        1.55        1.75        1.53        1.11        2.31        1.84        1.51        1.81
         775          16          58      44.834     1262.46    0.948723   -0.204279   -0.139727   -0.196650     0.22733    -0.44485    -0.88443        1.50        2.12        1.56        1.76        1.54        1.10        2.32        1.84        1.51        1.81
