      Sample        Hour      Minute         Sec       Stamp       Quat1       Quat2       Quat3       Quat4        AccX        AccY        AccZ          A0          A1          A2          A3          A4          A5          A6          A7          A8          A9 
         477          16          52      36.155      893.80    0.817158   -0.077249   -0.569531   -0.043810     0.93839    -0.16745    -0.33591        1.58        1.88        1.45        1.60        1.31        1.13        2.04        1.77        1.47        1.79
         478          16          52      36.208      893.85    0.820079   -0.080933   -0.564237   -0.050563     0.92868    -0.19284    -0.34256        1.58        1.89        1.45        1.60        1.30        1.13        2.05        1.77        1.46        1.79
         479          16          52      36.258      893.90    0.823086   -0.084909   -0.558592   -0.057401     0.93518    -0.19656    -0.35489        1.57        1.89        1.44        1.61        1.30        1.13        2.05        1.77        1.47        1.79
         480          16          52      36.322      893.95    0.826274   -0.089429   -0.552410   -0.064171     0.92633    -0.20532    -0.36942        1.58        1.89        1.44        1.61        1.30        1.13        2.07        1.77        1.47        1.78
         481          16          52      36.365      894.02    0.830963   -0.095417   -0.543143   -0.073430     0.90463    -0.23343    -0.38449        1.57        1.90        1.44        1.62        1.30        1.13        2.07        1.77        1.47        1.78
         482          16          52      36.422      894.06    0.833539   -0.099135   -0.537773   -0.078644     0.89743    -0.24902    -0.39444        1.57        1.90        1.44        1.62        1.30        1.13        2.08        1.78        1.47        1.78
         483          16          52      36.475      894.12    0.837276   -0.105244   -0.529500   -0.086729     0.89050    -0.26257    -0.41721        1.57        1.90        1.44        1.63        1.30        1.13        2.08        1.77        1.47        1.78
         484          16          52      36.526      894.17    0.840795   -0.111349   -0.521503   -0.093276     0.88382    -0.29022    -0.44028        1.57        1.91        1.44        1.63        1.30        1.13        2.09        1.77        1.48        1.77
         485          16          52      36.583      894.22    0.844508   -0.117729   -0.512789   -0.099968     0.86554    -0.29828    -0.44583        1.57        1.91        1.44        1.63        1.30        1.13        2.09        1.77        1.48        1.78
         486          16          52      36.634      894.28    0.849154   -0.125667   -0.501524   -0.107795     0.85663    -0.32050    -0.47888        1.57        1.91        1.44        1.64        1.30        1.13        2.10        1.77        1.48        1.77
         487          16          52      36.685      894.33    0.853351   -0.131802   -0.491220   -0.114556     0.82483    -0.33813    -0.47726        1.57        1.92        1.44        1.64        1.31        1.13        2.10        1.77        1.48        1.77
         488          16          52      36.738      894.38    0.857610   -0.137220   -0.480411   -0.121988     0.80850    -0.33054    -0.46893        1.57        1.92        1.44        1.65        1.30        1.13        2.10        1.77        1.48        1.77
         489          16          52      36.790      894.43    0.860833   -0.143934   -0.470713   -0.129149     0.78802    -0.34921    -0.49738        1.57        1.92        1.44        1.65        1.31        1.13        2.11        1.77        1.48        1.77
         490          16          52      36.842      894.49    0.864091   -0.151719   -0.459894   -0.137210     0.77420    -0.37000    -0.52170        1.57        1.92        1.44        1.65        1.31        1.13        2.11        1.77        1.48        1.78
         491          16          52      36.894      894.54    0.866538   -0.157479   -0.451353   -0.143503     0.75510    -0.38229    -0.53052        1.57        1.93        1.44        1.65        1.31        1.13        2.12        1.77        1.48        1.77
         492          16          52      36.952      894.59    0.868828   -0.163111   -0.443022   -0.149211     0.74231    -0.39310    -0.55026        1.56        1.93        1.44        1.66        1.31        1.13        2.12        1.77        1.48        1.78
         493          16          52      37.002      894.65    0.871678   -0.169296   -0.433059   -0.154842     0.73105    -0.41718    -0.57965        1.57        1.94        1.44        1.67        1.31        1.13        2.13        1.77        1.49        1.77
         494          16          52      37.054      894.70    0.874304   -0.173224   -0.424581   -0.159116     0.71268    -0.42068    -0.57813        1.57        1.94        1.44        1.67        1.31        1.13        2.13        1.77        1.49        1.78
         495          16          52      37.110      894.75    0.876808   -0.177135   -0.416104   -0.163370     0.69638    -0.44034    -0.59201        1.57        1.95        1.44        1.67        1.31        1.13        2.14        1.78        1.49        1.77
         496          16          52      37.160      894.80    0.879120   -0.181005   -0.407738   -0.167735     0.67743    -0.42920    -0.59912        1.56        1.95        1.44        1.68        1.32        1.13        2.15        1.77        1.49        1.78
         497          16          52      37.221      894.86    0.881770   -0.185889   -0.397777   -0.172339     0.65714    -0.44113    -0.60803        1.57        1.96        1.44        1.68        1.31        1.13        2.15        1.77        1.49        1.77
         498          16          52      37.269      894.92    0.884050   -0.190249   -0.388604   -0.176770     0.64606    -0.46027    -0.62363        1.56        1.96        1.44        1.69        1.31        1.13        2.15        1.78        1.50        1.77
         499          16          52      37.321      894.97    0.885478   -0.194357   -0.381554   -0.180471     0.63751    -0.48285    -0.63776        1.56        1.96        1.44        1.69        1.32        1.13        2.16        1.77        1.49        1.78
         500          16          52      37.375      895.02    0.886960   -0.198134   -0.374148   -0.184548     0.61560    -0.47595    -0.64313        1.56        1.96        1.44        1.69        1.32        1.13        2.16        1.77        1.49        1.77
         501          16          52      37.425      895.07    0.888379   -0.202306   -0.366320   -0.188851     0.59979    -0.48340    -0.65182        1.56        1.97        1.44        1.69        1.32        1.13        2.17        1.77        1.50        1.78
         502          16          52      37.476      895.12    0.889807   -0.206221   -0.358401   -0.193040     0.57919    -0.49075    -0.66031        1.56        1.96        1.44        1.69        1.32        1.13        2.17        1.77        1.50        1.78
         503          16          52      37.525      895.19    0.891800   -0.211870   -0.346856   -0.198731     0.55914    -0.51730    -0.66937        1.56        1.97        1.44        1.70        1.32        1.13        2.17        1.77        1.50        1.78
         504          16          52      37.586      895.22    0.892716   -0.213829   -0.341938   -0.201033     0.55383    -0.51993    -0.68613        1.56        1.97        1.44        1.70        1.32        1.13        2.17        1.77        1.50        1.78
         505          16          52      37.640      895.28    0.894468   -0.216908   -0.332173   -0.206252     0.53372    -0.51730    -0.67978        1.56        1.97        1.44        1.70        1.32        1.13        2.17        1.78        1.50        1.78
         506          16          52      37.687      895.34    0.895781   -0.220609   -0.322835   -0.211389     0.50980    -0.51096    -0.69577        1.56        1.98        1.44        1.70        1.32        1.13        2.17        1.77        1.50        1.78
         507          16          52      37.739      895.39    0.896909   -0.223588   -0.315197   -0.214974     0.49310    -0.52704    -0.70264        1.56        1.98        1.44        1.70        1.32        1.13        2.18        1.77        1.51        1.78
         508          16          52      37.804      895.44    0.897951   -0.226145   -0.307947   -0.218427     0.48184    -0.53159    -0.70688        1.56        1.98        1.44        1.70        1.32        1.13        2.18        1.77        1.50        1.78
         509          16          52      37.849      895.50    0.899189   -0.228320   -0.299912   -0.222223     0.46072    -0.53421    -0.71576        1.55        1.99        1.44        1.71        1.32        1.13        2.18        1.77        1.51        1.78
         510          16          52      37.904      895.55    0.899931   -0.230283   -0.293911   -0.225190     0.45068    -0.53683    -0.72873        1.55        1.98        1.44        1.71        1.32        1.13        2.18        1.77        1.51        1.78
         511          16          52      37.961      895.60    0.900776   -0.231881   -0.288181   -0.227562     0.43735    -0.53986    -0.73340        1.55        1.99        1.45        1.71        1.32        1.13        2.19        1.77        1.51        1.78
         512          16          52      38.006      895.66    0.901949   -0.232820   -0.281727   -0.230028     0.42020    -0.53458    -0.73532        1.56        1.99        1.44        1.71        1.33        1.13        2.19        1.77        1.51        1.78
         513          16          52      38.064      895.70    0.902552   -0.233908   -0.277844   -0.231280     0.41617    -0.54410    -0.74847        1.55        2.00        1.44        1.71        1.33        1.13        2.20        1.78        1.51        1.78
         514          16          52      38.118      895.76    0.903421   -0.235227   -0.272107   -0.233360     0.40753    -0.54623    -0.74844        1.55        2.00        1.45        1.72        1.33        1.13        2.21        1.77        1.51        1.78
         515          16          52      38.165      895.81    0.904154   -0.236160   -0.267479   -0.234924     0.39963    -0.54370    -0.75061        1.55        2.01        1.45        1.72        1.33        1.13        2.21        1.77        1.51        1.78
         516          16          52      38.216      895.86    0.904770   -0.237168   -0.262810   -0.236797     0.37778    -0.53754    -0.75015        1.55        2.02        1.45        1.72        1.34        1.14        2.23        1.78        1.51        1.78
         517          16          52      38.274      895.91    0.905216   -0.238489   -0.258635   -0.238357     0.37936    -0.55014    -0.75516        1.54        2.02        1.45        1.73        1.34        1.13        2.23        1.78        1.52        1.78
         518          16          52      38.330      895.97    0.905586   -0.239947   -0.254382   -0.240061     0.36566    -0.55365    -0.76505        1.54        2.03        1.45        1.73        1.34        1.14        2.17        1.78        1.52        1.78
         519          16          52      38.380      896.03    0.905971   -0.241228   -0.250005   -0.241917     0.36038    -0.56226    -0.77368        1.54        2.03        1.46        1.73        1.35        1.14        1.97        1.78        1.52        1.78
         520          16          52      38.429      896.08    0.906219   -0.242401   -0.246208   -0.243700     0.35220    -0.55923    -0.76764        1.54        2.04        1.46        1.73        1.35        1.14        2.22        1.78        1.52        1.78
         521          16          52      38.483      896.13    0.906447   -0.243566   -0.242111   -0.245788     0.34729    -0.55450    -0.77499        1.53        2.04        1.46        1.74        1.35        1.14        2.27        1.78        1.52        1.78
         522          16          52      38.540      896.18    0.906352   -0.245704   -0.237690   -0.248313     0.34003    -0.56979    -0.78699        1.53        2.05        1.46        1.73        1.35        1.14        2.27        1.79        1.52        1.78
         523          16          52      38.589      896.24    0.906405   -0.248089   -0.231179   -0.251871     0.32178    -0.57257    -0.78949        1.53        2.05        1.46        1.74        1.35        1.14        2.26        1.78        1.52        1.79
         524          16          52      38.650      896.29    0.906437   -0.250073   -0.225153   -0.255227     0.31000    -0.57016    -0.78333        1.53        2.05        1.46        1.74        1.35        1.14        2.28        1.79        1.52        1.78
         525          16          52      38.694      896.35    0.906333   -0.252851   -0.217536   -0.259432     0.29233    -0.56631    -0.79843        1.52        2.06        1.46        1.74        1.35        1.14        2.28        1.79        1.53        1.79
         526          16          52      38.755      896.39    0.906303   -0.254932   -0.211800   -0.262229     0.28345    -0.57156    -0.79407        1.52        2.06        1.47        1.74        1.36        1.14        2.13        1.79        1.52        1.79
         527          16          52      38.799      896.47    0.906491   -0.258468   -0.199959   -0.267367     0.25934    -0.57190    -0.80359        1.51        2.07        1.47        1.74        1.36        1.14        2.11        1.79        1.53        1.79
         528          16          52      38.859      896.51    0.906664   -0.260087   -0.193796   -0.269738     0.24649    -0.57309    -0.80298        1.51        2.07        1.47        1.74        1.37        1.14        2.08        1.79        1.53        1.79
         529          16          52      38.910      896.57    0.907049   -0.261894   -0.184511   -0.273183     0.22574    -0.56345    -0.80179        1.51        2.07        1.47        1.75        1.37        1.14        2.16        1.79        1.53        1.79
         530          16          52      38.957      896.62    0.907402   -0.263261   -0.177122   -0.275580     0.20569    -0.56854    -0.80627        1.51        2.08        1.48        1.75        1.37        1.14        2.21        1.79        1.53        1.79
         531          16          52      39.012      896.67    0.907812   -0.264112   -0.170374   -0.277659     0.19925    -0.55258    -0.80249        1.51        2.08        1.48        1.74        1.37        1.14        2.26        1.80        1.53        1.79
         532          16          52      39.071      896.71    0.907904   -0.265147   -0.165138   -0.279529     0.18967    -0.55804    -0.80923        1.51        2.08        1.48        1.75        1.37        1.14        2.29        1.79        1.53        1.79
         533          16          52      39.119      896.77    0.907770   -0.266907   -0.157516   -0.282671     0.16217    -0.55869    -0.81409        1.51        2.08        1.48        1.74        1.37        1.14        2.30        1.79        1.53        1.79
         534          16          52      39.174      896.82    0.907540   -0.268930   -0.151876   -0.284574     0.15820    -0.58865    -0.83768        1.52        2.08        1.48        1.74        1.37        1.14        2.28        1.79        1.53        1.79
         535          16          52      39.225      896.89    0.907779   -0.269881   -0.143845   -0.287071     0.13062    -0.55927    -0.82520        1.52        2.08        1.48        1.75        1.37        1.14        2.29        1.79        1.53        1.79
         536          16          52      39.277      896.92    0.907779   -0.270917   -0.140260   -0.287869     0.12466    -0.56970    -0.83588        1.52        2.08        1.48        1.75        1.37        1.14        2.26        1.79        1.53        1.79
         537          16          52      39.330      896.99    0.907798   -0.273421   -0.130299   -0.290115     0.10696    -0.57150    -0.84268        1.52        2.07        1.48        1.75        1.37        1.14        2.23        1.79        1.53        1.79
         538          16          52      39.390      897.04    0.907883   -0.274678   -0.122566   -0.292024     0.09979    -0.56110    -0.83615        1.52        2.08        1.48        1.75        1.37        1.14        2.26        1.79        1.53        1.79
         539          16          52      39.438      897.09    0.908056   -0.275500   -0.115496   -0.293589     0.08322    -0.56058    -0.82516        1.52        2.07        1.48        1.75        1.37        1.14        2.29        1.79        1.53        1.79
         540          16          52      39.492      897.15    0.908561   -0.274811   -0.109535   -0.294953     0.06482    -0.52859    -0.79941        1.52        2.07        1.47        1.74        1.37        1.14        2.27        1.79        1.53        1.79
         541          16          52      39.553      897.19    0.908784   -0.274627   -0.107047   -0.295350     0.05099    -0.52551    -0.80008        1.52        2.07        1.47        1.75        1.37        1.14        2.27        1.79        1.53        1.79
         542          16          52      39.597      897.25    0.909478   -0.272869   -0.107631   -0.294632     0.04254    -0.51501    -0.79556        1.53        2.07        1.47        1.74        1.36        1.14        2.27        1.79        1.52        1.79
         543          16          52      39.647      897.30    0.909644   -0.272643   -0.110842   -0.293135     0.05246    -0.54547    -0.81870        1.53        2.07        1.47        1.75        1.36        1.14        2.20        1.79        1.52        1.79
         544          16          52      39.710      897.34    0.909887   -0.271895   -0.114527   -0.291655     0.06586    -0.55249    -0.82855        1.53        2.07        1.47        1.74        1.36        1.14        2.26        1.79        1.52        1.79
         545          16          52      39.749      897.42    0.910455   -0.270411   -0.122880   -0.287839     0.09109    -0.55664    -0.82797        1.53        2.06        1.47        1.74        1.36        1.14        2.26        1.79        1.52        1.79
         546          16          52      39.814      897.44    0.910624   -0.269847   -0.125157   -0.286849     0.09827    -0.54730    -0.82709        1.53        2.06        1.47        1.74        1.36        1.14        2.26        1.79        1.52        1.79
         547          16          52      39.859      897.51    0.910940   -0.268283   -0.133676   -0.283449     0.11865    -0.57455    -0.83380        1.53        2.06        1.47        1.74        1.36        1.14        2.24        1.79        1.52        1.79
         548          16          52      39.915      897.56    0.911194   -0.266383   -0.139989   -0.281369     0.13452    -0.56293    -0.82379        1.54        2.06        1.47        1.73        1.36        1.14        2.25        1.79        1.52        1.79
         549          16          52      39.974      897.61    0.911616   -0.263854   -0.146599   -0.279008     0.14975    -0.54477    -0.82373        1.53        2.05        1.47        1.73        1.36        1.14        2.23        1.79        1.52        1.79
         550          16          52      40.021      897.67    0.912016   -0.261181   -0.154871   -0.275727     0.15796    -0.54895    -0.82968        1.54        2.05        1.47        1.73        1.36        1.14        2.23        1.79        1.52        1.79
         551          16          52      40.081      897.72    0.912119   -0.259322   -0.162441   -0.272772     0.18188    -0.56525    -0.82138        1.54        2.05        1.47        1.73        1.36        1.14        2.24        1.79        1.52        1.79
         552          16          52      40.129      897.78    0.911906   -0.256913   -0.172423   -0.269618     0.20132    -0.54245    -0.82315        1.54        2.05        1.46        1.72        1.36        1.14        2.23        1.79        1.52        1.79
         553          16          52      40.183      897.82    0.911749   -0.255785   -0.178644   -0.267160     0.22247    -0.57053    -0.82269        1.54        2.05        1.46        1.72        1.35        1.14        2.22        1.79        1.52        1.79
         554          16          52      40.236      897.88    0.911748   -0.253043   -0.187320   -0.263810     0.23743    -0.55136    -0.80716        1.55        2.04        1.46        1.72        1.35        1.14        2.22        1.79        1.51        1.79
         555          16          52      40.287      897.95    0.911565   -0.250039   -0.197899   -0.259549     0.25565    -0.54242    -0.81741        1.54        2.04        1.46        1.72        1.35        1.14        2.22        1.79        1.52        1.79
         556          16          52      40.342      897.98    0.911398   -0.249226   -0.202364   -0.257466     0.27670    -0.56491    -0.81607        1.55        2.04        1.46        1.71        1.35        1.14        2.21        1.79        1.51        1.79
         557          16          52      40.391      898.04    0.911155   -0.246734   -0.211047   -0.253727     0.28156    -0.56775    -0.80542        1.55        2.03        1.46        1.71        1.35        1.14        2.21        1.79        1.51        1.79
         558          16          52      40.451      898.09    0.910562   -0.245135   -0.218415   -0.251158     0.30664    -0.55688    -0.80612        1.55        2.03        1.46        1.71        1.34        1.14        2.21        1.79        1.51        1.79
         559          16          52      40.494      898.15    0.909986   -0.243082   -0.226462   -0.248098     0.31097    -0.55099    -0.77866        1.55        2.03        1.46        1.71        1.34        1.14        2.20        1.79        1.51        1.79
         560          16          52      40.551      898.19    0.909876   -0.240888   -0.231941   -0.245563     0.33401    -0.53464    -0.77979        1.56        2.03        1.46        1.70        1.34        1.14        2.19        1.79        1.51        1.79
         561          16          52      40.602      898.25    0.909569   -0.237760   -0.240893   -0.241092     0.34811    -0.54227    -0.77191        1.55        2.02        1.46        1.70        1.34        1.14        2.19        1.79        1.51        1.79
         562          16          52      40.653      898.30    0.909132   -0.235337   -0.248093   -0.237793     0.36948    -0.53970    -0.76788        1.56        2.02        1.46        1.69        1.34        1.14        2.19        1.79        1.50        1.79
         563          16          52      40.712      898.35    0.908407   -0.233546   -0.255482   -0.234481     0.38766    -0.55283    -0.78812        1.55        2.02        1.46        1.69        1.34        1.14        2.18        1.79        1.50        1.79
         564          16          52      40.760      898.41    0.907860   -0.230867   -0.263380   -0.230483     0.41068    -0.54507    -0.78079        1.56        2.01        1.46        1.70        1.34        1.14        2.18        1.78        1.50        1.79
         565          16          52      40.816      898.46    0.907649   -0.227994   -0.269126   -0.227516     0.41605    -0.52673    -0.75543        1.56        2.01        1.46        1.69        1.34        1.14        2.18        1.79        1.50        1.79
         566          16          52      40.869      898.51    0.907230   -0.225626   -0.274742   -0.224818     0.42075    -0.52936    -0.74539        1.56        2.01        1.46        1.69        1.35        1.14        2.18        1.79        1.50        1.80
         567          16          52      40.917      898.57    0.906295   -0.223010   -0.282252   -0.221879     0.44669    -0.52310    -0.75186        1.56        2.01        1.46        1.68        1.34        1.14        2.18        1.79        1.50        1.79
         568          16          52      40.977      898.61    0.905677   -0.221344   -0.287330   -0.219542     0.45206    -0.52789    -0.74915        1.56        2.01        1.46        1.68        1.34        1.14        2.17        1.79        1.50        1.79
         569          16          52      41.031      898.67    0.905168   -0.217415   -0.294578   -0.215929     0.46811    -0.51126    -0.73965        1.56        2.01        1.46        1.68        1.34        1.14        2.17        1.79        1.50        1.79
         570          16          52      41.080      898.73    0.904650   -0.214430   -0.301309   -0.211755     0.49042    -0.51001    -0.73578        1.56        2.01        1.46        1.68        1.34        1.14        2.17        1.78        1.50        1.79
         571          16          52      41.134      898.79    0.904058   -0.211896   -0.307690   -0.207619     0.49719    -0.50391    -0.72931        1.56        2.00        1.46        1.67        1.34        1.14        2.16        1.79        1.50        1.79
         572          16          52      41.190      898.83    0.903600   -0.210515   -0.311904   -0.204709     0.50745    -0.51126    -0.72870        1.56        2.00        1.46        1.67        1.34        1.14        2.16        1.79        1.50        1.79
         573          16          52      41.238      898.89    0.902745   -0.207944   -0.318289   -0.201252     0.51291    -0.49951    -0.71729        1.56        2.00        1.46        1.67        1.34        1.14        2.15        1.79        1.50        1.79
         574          16          52      41.290      898.93    0.902096   -0.207073   -0.322061   -0.199049     0.52679    -0.51349    -0.72397        1.57        1.99        1.46        1.67        1.34        1.14        2.15        1.79        1.49        1.79
         575          16          52      41.342      898.99    0.901496   -0.204694   -0.326829   -0.196438     0.52866    -0.48624    -0.71207        1.57        1.99        1.46        1.66        1.33        1.14        2.14        1.79        1.49        1.79
         576          16          52      41.401      899.04    0.901091   -0.202378   -0.330570   -0.194425     0.53009    -0.48114    -0.69208        1.57        1.99        1.46        1.66        1.33        1.14        2.13        1.78        1.49        1.79
         577          16          52      41.452      899.10    0.900418   -0.199690   -0.335809   -0.191321     0.55426    -0.49304    -0.69659        1.57        1.99        1.46        1.66        1.33        1.14        2.13        1.79        1.49        1.79
         578          16          52      41.503      899.15    0.899792   -0.196479   -0.340493   -0.189304     0.55072    -0.46890    -0.69019        1.57        1.98        1.46        1.66        1.33        1.15        2.10        1.79        1.49        1.80
         579          16          52      41.557      899.20    0.898843   -0.193857   -0.345587   -0.187271     0.56842    -0.45612    -0.67618        1.57        1.98        1.46        1.65        1.33        1.14        2.09        1.79        1.49        1.80
         580          16          52      41.610      899.25    0.897567   -0.191857   -0.351218   -0.184961     0.58514    -0.46115    -0.68298        1.57        1.98        1.46        1.65        1.33        1.14        2.09        1.78        1.49        1.80
         581          16          52      41.662      899.31    0.895926   -0.188686   -0.358498   -0.182191     0.59964    -0.45316    -0.66986        1.57        1.97        1.46        1.65        1.33        1.14        2.11        1.79        1.49        1.80
         582          16          52      41.720      899.36    0.894594   -0.185374   -0.364989   -0.179225     0.61096    -0.44464    -0.66394        1.57        1.97        1.46        1.65        1.34        1.14        2.10        1.78        1.49        1.80
         583          16          52      41.771      899.42    0.892784   -0.181591   -0.373141   -0.175294     0.62994    -0.44534    -0.66214        1.57        1.97        1.46        1.64        1.34        1.14        2.10        1.78        1.49        1.80
         584          16          52      41.822      899.47    0.891124   -0.178658   -0.380026   -0.171929     0.65179    -0.44025    -0.65497        1.58        1.96        1.46        1.64        1.34        1.14        2.10        1.78        1.48        1.80
         585          16          52      41.878      899.52    0.889511   -0.175448   -0.386857   -0.168315     0.66360    -0.42551    -0.64487        1.58        1.96        1.46        1.64        1.34        1.14        2.09        1.79        1.48        1.80
         586          16          52      41.930      899.57    0.888109   -0.172240   -0.393243   -0.164184     0.66803    -0.43066    -0.64444        1.58        1.96        1.46        1.63        1.34        1.14        2.10        1.79        1.48        1.80
         587          16          52      41.980      899.63    0.886489   -0.168645   -0.400109   -0.160029     0.67636    -0.42288    -0.62567        1.58        1.96        1.46        1.63        1.34        1.15        2.10        1.78        1.48        1.80
         588          16          52      42.030      899.67    0.885333   -0.166758   -0.404471   -0.157418     0.69238    -0.40979    -0.61960        1.57        1.95        1.46        1.63        1.34        1.14        2.09        1.79        1.48        1.80
         589          16          52      42.085      899.73    0.883631   -0.164394   -0.410678   -0.153345     0.69943    -0.41541    -0.61597        1.58        1.96        1.46        1.63        1.34        1.14        2.09        1.78        1.48        1.80
         590          16          52      42.138      899.78    0.882327   -0.162141   -0.415407   -0.150486     0.70325    -0.40814    -0.61157        1.58        1.95        1.47        1.63        1.34        1.14        2.09        1.78        1.48        1.80
         591          16          52      42.188      899.85    0.880570   -0.158741   -0.421775   -0.146641     0.72122    -0.40439    -0.59454        1.58        1.96        1.46        1.62        1.34        1.14        2.10        1.79        1.48        1.80
         592          16          52      42.247      899.88    0.879833   -0.157245   -0.424403   -0.145088     0.72110    -0.38919    -0.58102        1.58        1.96        1.47        1.62        1.34        1.14        2.09        1.78        1.48        1.80
         593          16          52      42.298      899.94    0.877990   -0.153866   -0.430522   -0.141809     0.72644    -0.38913    -0.57401        1.58        1.96        1.47        1.62        1.34        1.15        2.09        1.78        1.48        1.80
         594          16          52      42.354      899.99    0.876357   -0.150679   -0.435909   -0.138843     0.74048    -0.36740    -0.56931        1.58        1.95        1.47        1.62        1.34        1.15        2.09        1.79        1.48        1.80
         595          16          52      42.401      900.05    0.874374   -0.146603   -0.442520   -0.134734     0.75055    -0.36609    -0.56342        1.58        1.95        1.47        1.62        1.34        1.15        2.10        1.78        1.48        1.80
         596          16          52      42.461      900.10    0.872866   -0.142639   -0.447802   -0.131272     0.76102    -0.35483    -0.55814        1.58        1.95        1.47        1.62        1.34        1.14        2.10        1.79        1.48        1.81
         597          16          52      42.507      900.16    0.871115   -0.139052   -0.453498   -0.127131     0.77939    -0.35229    -0.56100        1.58        1.95        1.47        1.62        1.35        1.15        2.09        1.78        1.48        1.81
         598          16          52      42.568      900.20    0.870022   -0.136680   -0.456931   -0.124878     0.78195    -0.34494    -0.53812        1.58        1.95        1.47        1.61        1.34        1.14        2.08        1.78        1.48        1.81
         599          16          52      42.617      900.28    0.867796   -0.133537   -0.463213   -0.120546     0.79111    -0.33218    -0.54456        1.58        1.95        1.47        1.61        1.35        1.15        2.08        1.78        1.47        1.81
         600          16          52      42.672      900.31    0.867015   -0.132676   -0.465275   -0.119169     0.78891    -0.34216    -0.53815        1.58        1.95        1.47        1.61        1.35        1.14        2.08        1.78        1.47        1.81
         601          16          52      42.722      900.37    0.865513   -0.130885   -0.469084   -0.117115     0.78513    -0.32782    -0.50134        1.59        1.94        1.47        1.60        1.35        1.15        2.08        1.78        1.47        1.81
         602          16          52      42.771      900.42    0.863925   -0.129908   -0.472725   -0.115279     0.81061    -0.31662    -0.51083        1.58        1.94        1.47        1.60        1.35        1.15        2.07        1.78        1.47        1.82
         603          16          52      42.826      900.47    0.862230   -0.128512   -0.476695   -0.113166     0.82349    -0.31635    -0.51648        1.59        1.94        1.47        1.60        1.36        1.14        2.07        1.78        1.47        1.82
         604          16          52      42.881      900.52    0.861016   -0.125488   -0.480238   -0.110791     0.81808    -0.29910    -0.50754        1.59        1.94        1.47        1.60        1.36        1.15        2.08        1.78        1.47        1.82
         605          16          52      42.933      900.58    0.859794   -0.121423   -0.484235   -0.107368     0.81821    -0.29391    -0.49280        1.59        1.94        1.48        1.59        1.36        1.15        2.07        1.78        1.47        1.82
         606          16          52      42.989      900.63    0.858711   -0.118675   -0.487604   -0.103800     0.83643    -0.29333    -0.50024        1.59        1.94        1.47        1.59        1.36        1.15        2.08        1.78        1.47        1.82
         607          16          52      43.035      900.69    0.857441   -0.114931   -0.491679   -0.099185     0.83228    -0.27237    -0.47330        1.59        1.94        1.47        1.59        1.36        1.14        2.08        1.78        1.47        1.82
         608          16          52      43.094      900.73    0.856298   -0.112320   -0.494924   -0.095852     0.83612    -0.26553    -0.46127        1.59        1.94        1.47        1.59        1.36        1.15        2.08        1.78        1.47        1.82
         609          16          52      43.150      900.79    0.854004   -0.109842   -0.500527   -0.089912     0.85889    -0.26389    -0.47852        1.59        1.94        1.47        1.59        1.37        1.14        2.08        1.78        1.47        1.82
         610          16          52      43.196      900.85    0.852148   -0.106989   -0.505355   -0.083741     0.85751    -0.25372    -0.45901        1.59        1.95        1.47        1.58        1.37        1.15        2.08        1.78        1.47        1.83
         611          16          52      43.254      900.89    0.851095   -0.104602   -0.508256   -0.079824     0.86890    -0.25705    -0.45282        1.59        1.94        1.48        1.58        1.37        1.14        2.08        1.78        1.47        1.83
         612          16          52      43.308      900.95    0.849346   -0.101420   -0.512659   -0.074201     0.86990    -0.24078    -0.44418        1.59        1.94        1.47        1.58        1.37        1.15        2.07        1.78        1.47        1.83
         613          16          52      43.350      901.02    0.847436   -0.098139   -0.517324   -0.067801     0.87338    -0.23026    -0.44031        1.59        1.94        1.48        1.58        1.37        1.15        2.07        1.78        1.48        1.83
         614          16          52      43.410      901.05    0.846617   -0.096315   -0.519349   -0.065117     0.87650    -0.22031    -0.42722        1.59        1.94        1.47        1.57        1.38        1.14        2.07        1.78        1.48        1.83
         615          16          52      43.464      901.11    0.844730   -0.092865   -0.523684   -0.059683     0.88458    -0.21063    -0.42685        1.59        1.95        1.48        1.57        1.38        1.14        2.07        1.78        1.48        1.83
         616          16          52      43.521      901.16    0.843090   -0.090074   -0.527281   -0.055324     0.88870    -0.20056    -0.42279        1.59        1.95        1.48        1.56        1.38        1.14        2.07        1.78        1.48        1.83
         617          16          52      43.571      901.22    0.840925   -0.086311   -0.531858   -0.050230     0.89038    -0.18460    -0.40250        1.59        1.95        1.48        1.56        1.38        1.14        2.07        1.78        1.48        1.83
         618          16          52      43.620      901.27    0.838880   -0.083587   -0.535925   -0.045585     0.90363    -0.18866    -0.40738        1.59        1.94        1.48        1.56        1.38        1.14        2.07        1.77        1.48        1.83
         619          16          52      43.672      901.32    0.836849   -0.080556   -0.539893   -0.041342     0.91043    -0.17270    -0.38831        1.59        1.94        1.48        1.56        1.38        1.14        2.07        1.78        1.47        1.83
         620          16          52      43.725      901.37    0.834796   -0.077786   -0.543769   -0.037150     0.92426    -0.15598    -0.38419        1.59        1.94        1.48        1.57        1.38        1.14        2.07        1.78        1.48        1.83
         621          16          52      43.784      901.42    0.832611   -0.075655   -0.547700   -0.032550     0.93100    -0.15588    -0.39145        1.59        1.94        1.48        1.57        1.37        1.14        2.07        1.78        1.47        1.83
         622          16          52      43.835      901.48    0.829930   -0.072237   -0.552515   -0.026953     0.91855    -0.13947    -0.37317        1.59        1.94        1.48        1.57        1.37        1.14        2.07        1.78        1.48        1.83
