Q1,Q2,Q3,Q4,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9
0.880133,-0.068894,-0.451517,-0.129431,1.59,1.94,1.5,1.64,1.34,1.15,2,1.83,1.46,1.79
0.8817,-0.074305,-0.445839,-0.135324,1.59,1.95,1.5,1.64,1.34,1.15,2.05,1.83,1.47,1.79
0.883116,-0.079624,-0.43973,-0.142844,1.59,1.95,1.5,1.64,1.33,1.15,2.09,1.83,1.47,1.79
0.884324,-0.085991,-0.432663,-0.152903,1.59,1.95,1.5,1.65,1.33,1.15,2.09,1.83,1.47,1.79
0.884684,-0.092658,-0.427202,-0.162009,1.59,1.95,1.5,1.65,1.33,1.15,2.09,1.83,1.47,1.79
0.88469,-0.099635,-0.421688,-0.171976,1.58,1.95,1.49,1.65,1.33,1.15,2.07,1.83,1.48,1.79
0.884146,-0.109612,-0.414332,-0.186011,1.58,1.95,1.49,1.66,1.32,1.15,2.02,1.83,1.48,1.78
0.883835,-0.113532,-0.411124,-0.192156,1.58,1.96,1.49,1.66,1.32,1.15,2.04,1.83,1.48,1.78
0.883034,-0.121118,-0.404861,-0.204129,1.58,1.96,1.48,1.66,1.31,1.14,1.97,1.83,1.48,1.78
0.881773,-0.128692,-0.398034,-0.217908,1.58,1.96,1.48,1.67,1.31,1.14,2.11,1.83,1.48,1.78
0.881393,-0.130901,-0.395969,-0.221856,1.57,1.96,1.48,1.67,1.31,1.14,2.11,1.83,1.49,1.78
0.880038,-0.139353,-0.388126,-0.235527,1.57,1.97,1.48,1.67,1.3,1.14,2.13,1.83,1.49,1.78
0.879127,-0.145121,-0.382128,-0.245058,1.57,1.98,1.47,1.68,1.3,1.14,2.14,1.82,1.49,1.78
0.877627,-0.150661,-0.377085,-0.254714,1.57,1.98,1.47,1.67,1.3,1.14,2.14,1.82,1.5,1.78
0.875567,-0.158136,-0.371541,-0.265204,1.56,1.98,1.47,1.68,1.29,1.14,2.12,1.82,1.49,1.77
0.874077,-0.162786,-0.366656,-0.273959,1.56,1.98,1.47,1.68,1.29,1.14,2.15,1.82,1.5,1.77
0.871395,-0.16887,-0.360337,-0.286898,1.56,1.99,1.47,1.68,1.28,1.13,2.13,1.82,1.5,1.77
0.869635,-0.171906,-0.357868,-0.293452,1.56,1.99,1.46,1.68,1.28,1.13,2.13,1.82,1.5,1.77
0.865565,-0.179498,-0.353601,-0.305849,1.56,2,1.46,1.69,1.27,1.13,2.12,1.82,1.5,1.77
0.862912,-0.183699,-0.348853,-0.316131,1.55,2,1.46,1.68,1.27,1.13,2.07,1.82,1.5,1.77
0.859954,-0.187878,-0.343129,-0.327786,1.55,2.01,1.46,1.69,1.27,1.13,2.08,1.81,1.51,1.77
0.857393,-0.191311,-0.338458,-0.337228,1.55,2.01,1.45,1.69,1.26,1.13,2.18,1.81,1.51,1.76
0.85506,-0.193863,-0.33384,-0.34618,1.54,2.02,1.45,1.69,1.26,1.12,2.17,1.81,1.51,1.76
0.852666,-0.196194,-0.329379,-0.354934,1.55,2.03,1.44,1.69,1.26,1.12,2.19,1.81,1.51,1.76
0.848833,-0.199552,-0.324002,-0.366994,1.54,2.03,1.44,1.7,1.25,1.12,2.2,1.81,1.51,1.76
0.847279,-0.20048,-0.321727,-0.372044,1.54,2.04,1.44,1.7,1.25,1.12,2.21,1.81,1.51,1.76
0.843821,-0.202212,-0.318532,-0.381594,1.54,2.04,1.44,1.7,1.25,1.12,2.22,1.81,1.51,1.76
0.839192,-0.205817,-0.315739,-0.392052,1.53,2.05,1.43,1.7,1.25,1.12,2.23,1.81,1.51,1.76
0.834554,-0.209058,-0.3112,-0.403694,1.53,2.06,1.43,1.71,1.24,1.12,2.23,1.81,1.52,1.76
0.832315,-0.210537,-0.308281,-0.409742,1.53,2.06,1.43,1.71,1.25,1.12,2.21,1.81,1.52,1.76
0.82803,-0.213008,-0.301612,-0.421928,1.53,2.06,1.43,1.71,1.24,1.11,2.23,1.81,1.52,1.76
0.823897,-0.215137,-0.294122,-0.434053,1.52,2.06,1.43,1.71,1.24,1.11,2.23,1.81,1.52,1.76
0.820294,-0.216838,-0.287946,-0.444057,1.52,2.07,1.43,1.71,1.24,1.12,2.23,1.81,1.52,1.76
0.815046,-0.219278,-0.279614,-0.457639,1.52,2.07,1.43,1.71,1.24,1.11,2.24,1.81,1.52,1.76
0.812696,-0.220465,-0.275885,-0.463473,1.52,2.07,1.43,1.71,1.24,1.11,2.25,1.81,1.52,1.75
0.807874,-0.222798,-0.26874,-0.474847,1.52,2.06,1.43,1.71,1.24,1.11,2.25,1.81,1.52,1.76
0.803822,-0.225125,-0.26343,-0.483522,1.52,2.07,1.43,1.71,1.24,1.12,2.25,1.81,1.52,1.76
0.800308,-0.226757,-0.257544,-0.49169,1.53,2.07,1.44,1.71,1.25,1.11,2.25,1.81,1.52,1.76
0.796422,-0.228169,-0.25067,-0.500814,1.53,2.06,1.44,1.71,1.25,1.12,2.25,1.81,1.52,1.77
0.793041,-0.228597,-0.246513,-0.507996,1.53,2.06,1.44,1.71,1.26,1.12,2.25,1.81,1.52,1.76
0.7901,-0.228837,-0.243116,-0.514072,1.54,2.06,1.44,1.71,1.26,1.12,2.25,1.81,1.51,1.76
0.787825,-0.228795,-0.240011,-0.519018,1.54,2.06,1.45,1.71,1.27,1.13,2.25,1.81,1.51,1.77
0.785918,-0.228348,-0.238727,-0.522686,1.54,2.06,1.45,1.71,1.27,1.13,2.24,1.82,1.52,1.77
0.784992,-0.22794,-0.239521,-0.523891,1.55,2.06,1.45,1.71,1.28,1.13,2.24,1.82,1.51,1.77
0.785228,-0.226112,-0.241642,-0.523354,1.55,2.05,1.46,1.71,1.28,1.13,2.23,1.81,1.51,1.77
0.786121,-0.226155,-0.243794,-0.520992,1.55,2.05,1.46,1.71,1.28,1.14,2.23,1.82,1.51,1.77
0.788191,-0.225301,-0.246308,-0.517037,1.55,2.05,1.46,1.71,1.28,1.13,2.23,1.82,1.51,1.77
0.791833,-0.225197,-0.24987,-0.509757,1.55,2.05,1.46,1.71,1.29,1.14,2.22,1.82,1.51,1.78
0.795554,-0.224784,-0.253652,-0.502223,1.55,2.04,1.46,1.71,1.29,1.14,2.21,1.82,1.51,1.78
0.799574,-0.223907,-0.257884,-0.494008,1.55,2.04,1.46,1.71,1.29,1.14,2.21,1.82,1.5,1.78
0.8042,-0.222626,-0.262847,-0.484368,1.56,2.04,1.47,1.7,1.29,1.14,2.2,1.82,1.5,1.78
0.81016,-0.221276,-0.269743,-0.471081,1.56,2.04,1.47,1.71,1.29,1.14,2.2,1.83,1.5,1.78
0.814953,-0.220099,-0.27622,-0.459468,1.56,2.03,1.47,1.7,1.3,1.14,2.2,1.83,1.5,1.78
0.819457,-0.218659,-0.282519,-0.448176,1.56,2.03,1.47,1.7,1.3,1.14,2.19,1.82,1.5,1.78
0.823624,-0.216618,-0.287853,-0.438019,1.56,2.03,1.47,1.7,1.3,1.14,2.19,1.83,1.5,1.78
0.828244,-0.215101,-0.293609,-0.426071,1.57,2.03,1.47,1.7,1.3,1.14,2.18,1.83,1.5,1.78
0.832412,-0.212899,-0.297587,-0.41618,1.57,2.03,1.47,1.7,1.3,1.15,2.18,1.82,1.49,1.78
0.836966,-0.209811,-0.30153,-0.405643,1.57,2.03,1.48,1.7,1.31,1.15,2.18,1.83,1.5,1.78
0.839649,-0.208149,-0.304685,-0.398536,1.57,2.02,1.48,1.7,1.3,1.15,2.17,1.83,1.49,1.78
0.843073,-0.206117,-0.309128,-0.388824,1.57,2.02,1.48,1.69,1.31,1.15,2.17,1.83,1.49,1.78
0.845701,-0.204586,-0.312536,-0.381124,1.57,2.02,1.48,1.69,1.31,1.15,2.16,1.83,1.49,1.78
0.848453,-0.20245,-0.315912,-0.373283,1.57,2.02,1.48,1.69,1.31,1.15,2.15,1.83,1.49,1.78
0.849957,-0.201668,-0.318098,-0.368398,1.58,2.01,1.48,1.69,1.32,1.15,2.14,1.83,1.48,1.79
0.852424,-0.199695,-0.321735,-0.36053,1.58,2.01,1.49,1.68,1.31,1.15,2.12,1.83,1.48,1.79
0.854384,-0.197655,-0.324439,-0.354543,1.58,2,1.49,1.68,1.31,1.15,2.13,1.83,1.48,1.78
0.855398,-0.196392,-0.325803,-0.351536,1.58,2,1.49,1.67,1.32,1.15,2.12,1.83,1.48,1.79
0.857041,-0.194844,-0.329308,-0.345069,1.58,1.99,1.49,1.67,1.32,1.15,2.11,1.83,1.48,1.79
0.85835,-0.19307,-0.332493,-0.339716,1.58,1.99,1.49,1.67,1.32,1.15,2.11,1.83,1.47,1.79
0.860556,-0.190111,-0.336454,-0.331812,1.58,1.99,1.49,1.67,1.32,1.15,2.11,1.83,1.47,1.79
0.861495,-0.188789,-0.338031,-0.328511,1.59,1.98,1.49,1.67,1.33,1.16,2.1,1.83,1.47,1.79
0.863978,-0.184895,-0.343066,-0.318844,1.58,1.98,1.5,1.67,1.33,1.16,2.09,1.83,1.47,1.79
0.865085,-0.183036,-0.344691,-0.315142,1.59,1.98,1.49,1.67,1.33,1.16,2.1,1.83,1.47,1.79
0.867545,-0.178888,-0.347807,-0.307237,1.59,1.98,1.5,1.66,1.33,1.15,2.09,1.84,1.47,1.79
0.869308,-0.175468,-0.351008,-0.300514,1.59,1.98,1.5,1.67,1.33,1.16,2.1,1.83,1.47,1.79
0.870688,-0.171292,-0.356403,-0.292469,1.6,1.98,1.5,1.66,1.33,1.16,2.1,1.83,1.46,1.79
0.870627,-0.168573,-0.362439,-0.286757,1.6,1.97,1.5,1.66,1.34,1.16,2.09,1.83,1.46,1.79
0.870194,-0.167242,-0.368641,-0.280884,1.6,1.97,1.5,1.65,1.33,1.16,2.09,1.84,1.46,1.79
0.869768,-0.163748,-0.376157,-0.274219,1.6,1.97,1.51,1.65,1.34,1.16,2.08,1.83,1.46,1.79
0.86965,-0.16103,-0.381368,-0.268955,1.6,1.97,1.5,1.65,1.34,1.16,2.08,1.84,1.46,1.79
0.869804,-0.157723,-0.386124,-0.263577,1.6,1.97,1.51,1.65,1.34,1.16,2.08,1.84,1.46,1.79
0.870357,-0.153946,-0.391307,-0.256239,1.6,1.97,1.51,1.64,1.34,1.16,2.07,1.84,1.46,1.8
0.870895,-0.151313,-0.394521,-0.250997,1.6,1.96,1.51,1.64,1.34,1.16,2.07,1.83,1.46,1.8
0.871819,-0.146892,-0.398607,-0.243857,1.6,1.96,1.51,1.64,1.34,1.16,2.06,1.83,1.45,1.8
0.87273,-0.143796,-0.401419,-0.237758,1.6,1.96,1.51,1.64,1.34,1.16,2.07,1.84,1.45,1.8
0.873899,-0.140938,-0.403551,-0.23148,1.6,1.96,1.51,1.64,1.34,1.16,2.06,1.84,1.45,1.8
0.875457,-0.136954,-0.405798,-0.223936,1.6,1.96,1.51,1.63,1.34,1.16,2.06,1.84,1.45,1.8
0.87631,-0.134362,-0.407439,-0.219136,1.6,1.96,1.51,1.63,1.35,1.16,2.05,1.84,1.45,1.8
0.87738,-0.1301,-0.410357,-0.211863,1.61,1.95,1.51,1.62,1.35,1.16,2.04,1.84,1.44,1.8
0.878343,-0.125487,-0.414074,-0.203247,1.6,1.95,1.51,1.62,1.35,1.16,2.04,1.84,1.44,1.8
0.878728,-0.122743,-0.416545,-0.198145,1.61,1.95,1.51,1.62,1.35,1.16,2.03,1.84,1.44,1.8
0.879155,-0.119374,-0.419398,-0.192202,1.61,1.94,1.51,1.62,1.35,1.16,2.03,1.84,1.44,1.8
0.879553,-0.115817,-0.422227,-0.186274,1.61,1.94,1.52,1.62,1.35,1.16,2.02,1.84,1.43,1.8
0.879814,-0.111722,-0.425774,-0.179337,1.6,1.94,1.51,1.61,1.35,1.16,2.01,1.84,1.43,1.8
0.879794,-0.108693,-0.42883,-0.173933,1.61,1.93,1.51,1.61,1.35,1.16,2,1.84,1.43,1.81
0.879435,-0.105629,-0.432237,-0.169141,1.6,1.93,1.52,1.6,1.36,1.16,1.99,1.84,1.43,1.81
0.87897,-0.102145,-0.436284,-0.163199,1.61,1.93,1.51,1.6,1.35,1.16,2,1.84,1.43,1.8
0.878751,-0.099041,-0.439137,-0.158577,1.61,1.92,1.51,1.6,1.35,1.16,1.99,1.84,1.43,1.8
0.878655,-0.096109,-0.441646,-0.153876,1.61,1.92,1.52,1.59,1.36,1.16,1.99,1.84,1.43,1.8
0.878299,-0.09174,-0.445367,-0.147726,1.61,1.92,1.52,1.59,1.36,1.16,1.99,1.84,1.43,1.8
0.8781,-0.0901,-0.446975,-0.145038,1.61,1.92,1.51,1.59,1.36,1.16,1.99,1.83,1.43,1.81
0.877921,-0.087251,-0.449752,-0.139162,1.61,1.92,1.51,1.59,1.36,1.16,1.99,1.83,1.43,1.81
0.877783,-0.083958,-0.452128,-0.134272,1.61,1.92,1.51,1.58,1.36,1.16,1.98,1.83,1.43,1.81
0.877449,-0.080786,-0.454742,-0.129489,1.6,1.91,1.51,1.58,1.36,1.15,1.98,1.83,1.43,1.81
0.876856,-0.077386,-0.458108,-0.123581,1.6,1.91,1.51,1.58,1.36,1.15,1.98,1.83,1.43,1.81
0.876445,-0.074067,-0.460654,-0.118978,1.6,1.91,1.51,1.58,1.36,1.15,1.97,1.83,1.43,1.81
0.876024,-0.071932,-0.462557,-0.115971,1.6,1.91,1.51,1.57,1.36,1.15,1.97,1.83,1.43,1.81
0.875467,-0.069243,-0.465109,-0.111517,1.6,1.91,1.51,1.57,1.36,1.15,1.97,1.83,1.43,1.81
0.874617,-0.065837,-0.468159,-0.107416,1.6,1.9,1.51,1.57,1.36,1.15,1.97,1.83,1.43,1.81
0.874183,-0.065055,-0.469454,-0.105763,1.6,1.9,1.51,1.57,1.36,1.15,1.97,1.83,1.43,1.81
0.873354,-0.06343,-0.471944,-0.102461,1.6,1.9,1.51,1.57,1.37,1.15,1.97,1.83,1.43,1.81
0.872629,-0.06163,-0.474173,-0.099399,1.6,1.9,1.51,1.57,1.37,1.15,1.97,1.83,1.43,1.81
0.871922,-0.059543,-0.476395,-0.096198,1.6,1.9,1.51,1.56,1.36,1.15,1.97,1.83,1.43,1.81
0.87052,-0.055913,-0.480264,-0.091733,1.6,1.9,1.51,1.56,1.37,1.15,1.97,1.83,1.43,1.81
0.869942,-0.054439,-0.481867,-0.089677,1.6,1.9,1.51,1.56,1.36,1.15,1.98,1.83,1.43,1.81
0.868778,-0.051342,-0.485037,-0.0856,1.6,1.9,1.52,1.56,1.36,1.15,2,1.83,1.44,1.81
0.867439,-0.048838,-0.488421,-0.081302,1.6,1.9,1.52,1.57,1.36,1.15,2,1.83,1.44,1.81
0.86611,-0.046657,-0.491574,-0.077665,1.6,1.91,1.52,1.57,1.36,1.15,2.01,1.83,1.45,1.81
0.864758,-0.045152,-0.494587,-0.07442,1.6,1.91,1.52,1.57,1.36,1.15,2.01,1.83,1.45,1.81
0.863184,-0.043913,-0.497807,-0.071928,1.6,1.91,1.52,1.58,1.36,1.15,2.01,1.83,1.45,1.81
0.86174,-0.043305,-0.500697,-0.06951,1.6,1.91,1.52,1.58,1.36,1.15,2.01,1.83,1.46,1.8
0.860142,-0.042506,-0.503877,-0.066769,1.6,1.91,1.52,1.59,1.36,1.15,2.01,1.83,1.46,1.8
0.859431,-0.041761,-0.505249,-0.066017,1.6,1.92,1.51,1.59,1.36,1.15,2.01,1.83,1.46,1.81
0.859016,-0.041687,-0.505977,-0.065885,1.6,1.92,1.51,1.6,1.36,1.15,2.01,1.83,1.46,1.8
0.859804,-0.042019,-0.504546,-0.06637,1.6,1.92,1.51,1.6,1.36,1.15,2.01,1.83,1.46,1.8
0.861149,-0.043143,-0.501814,-0.06888,1.6,1.92,1.51,1.6,1.35,1.15,2.01,1.83,1.46,1.8
0.862908,-0.045882,-0.497839,-0.07377,1.59,1.92,1.51,1.61,1.35,1.15,2.01,1.83,1.46,1.8
0.864988,-0.050186,-0.492568,-0.081573,1.59,1.93,1.51,1.61,1.35,1.15,2.02,1.83,1.46,1.8
0.866555,-0.054504,-0.48798,-0.08937,1.59,1.93,1.51,1.62,1.34,1.15,2.05,1.83,1.46,1.8
0.868259,-0.06047,-0.482137,-0.100065,1.59,1.93,1.5,1.62,1.34,1.15,1.93,1.83,1.47,1.79
0.869273,-0.064607,-0.478168,-0.107449,1.59,1.93,1.5,1.62,1.34,1.15,2.02,1.83,1.47,1.79
0.870904,-0.071024,-0.471639,-0.118482,1.59,1.93,1.5,1.63,1.34,1.15,2.06,1.83,1.47,1.79
0.87207,-0.076349,-0.466027,-0.128385,1.58,1.94,1.5,1.64,1.33,1.15,2.08,1.83,1.47,1.79
0.873172,-0.08401,-0.459112,-0.140464,1.58,1.94,1.49,1.64,1.33,1.15,2.1,1.83,1.47,1.79
0.873996,-0.089255,-0.453389,-0.150341,1.58,1.94,1.49,1.64,1.33,1.14,2.11,1.83,1.48,1.78
0.874557,-0.093107,-0.448554,-0.158999,1.58,1.94,1.49,1.65,1.33,1.14,2.12,1.82,1.48,1.79
0.874754,-0.097971,-0.443655,-0.168457,1.58,1.94,1.49,1.65,1.32,1.14,2.12,1.82,1.48,1.78
0.87463,-0.103107,-0.438974,-0.178025,1.58,1.95,1.48,1.66,1.32,1.14,2.13,1.82,1.48,1.78
0.873904,-0.109633,-0.434555,-0.188243,1.57,1.95,1.48,1.66,1.32,1.14,2.13,1.82,1.48,1.78
0.873023,-0.118549,-0.428323,-0.200791,1.57,1.95,1.48,1.66,1.32,1.14,2.13,1.82,1.49,1.78
0.872309,-0.125579,-0.422457,-0.211745,1.57,1.96,1.47,1.66,1.31,1.14,2.14,1.82,1.49,1.78
0.871498,-0.131008,-0.417885,-0.220682,1.57,1.96,1.47,1.67,1.31,1.14,2.14,1.82,1.49,1.78
0.869955,-0.1395,-0.411097,-0.233916,1.56,1.96,1.47,1.67,1.31,1.14,2.15,1.82,1.49,1.77
0.86833,-0.147045,-0.404241,-0.24692,1.57,1.96,1.47,1.67,1.3,1.13,2.15,1.82,1.49,1.77
0.867198,-0.151457,-0.399718,-0.255449,1.56,1.97,1.46,1.67,1.3,1.13,2.15,1.82,1.49,1.77
0.865497,-0.157745,-0.393105,-0.267394,1.56,1.97,1.46,1.67,1.3,1.13,2.15,1.82,1.49,1.77
0.863895,-0.162903,-0.387846,-0.276991,1.56,1.98,1.46,1.67,1.3,1.13,2.15,1.81,1.5,1.77
0.862023,-0.168006,-0.382752,-0.286691,1.56,1.98,1.46,1.68,1.29,1.13,2.16,1.81,1.5,1.77
0.859753,-0.173489,-0.37665,-0.298097,1.55,1.99,1.46,1.68,1.29,1.13,2.16,1.81,1.5,1.77
0.857362,-0.177998,-0.37071,-0.309551,1.55,1.99,1.45,1.68,1.28,1.13,2.17,1.81,1.5,1.77
0.855623,-0.181202,-0.366773,-0.317101,1.55,2,1.45,1.68,1.28,1.13,2.17,1.81,1.5,1.77
0.853017,-0.184444,-0.359889,-0.329883,1.55,2,1.45,1.68,1.28,1.12,2.17,1.81,1.5,1.77
0.851506,-0.186991,-0.356955,-0.335491,1.55,2,1.45,1.68,1.28,1.12,2.19,1.81,1.5,1.77
0.849918,-0.190242,-0.351188,-0.343678,1.54,2.01,1.45,1.69,1.27,1.12,2.19,1.81,1.51,1.76
0.848683,-0.192017,-0.347201,-0.349741,1.54,2.02,1.44,1.69,1.27,1.12,2.21,1.81,1.51,1.76
0.845695,-0.195717,-0.341715,-0.360176,1.54,2.02,1.44,1.69,1.27,1.12,2.18,1.81,1.51,1.76
0.843039,-0.198564,-0.337074,-0.369107,1.54,2.02,1.44,1.7,1.27,1.12,2.16,1.81,1.51,1.76
0.839847,-0.202352,-0.331251,-0.379451,1.53,2.03,1.44,1.7,1.27,1.12,2.22,1.81,1.51,1.76
0.836912,-0.205656,-0.326446,-0.388222,1.53,2.03,1.44,1.7,1.26,1.12,2.22,1.8,1.51,1.76
0.834479,-0.207722,-0.320862,-0.396919,1.53,2.04,1.44,1.7,1.26,1.12,2.22,1.81,1.51,1.76
0.831437,-0.209952,-0.314054,-0.407436,1.53,2.04,1.44,1.7,1.26,1.12,2.22,1.81,1.51,1.76
0.828904,-0.211538,-0.308711,-0.415774,1.53,2.04,1.43,1.7,1.25,1.12,2.21,1.81,1.52,1.76
0.826689,-0.212496,-0.303074,-0.423764,1.53,2.05,1.43,1.71,1.25,1.12,2.21,1.81,1.52,1.76
0.824392,-0.213749,-0.297891,-0.431219,1.53,2.05,1.43,1.71,1.25,1.12,2.21,1.81,1.52,1.76
0.821371,-0.215749,-0.292182,-0.439808,1.52,2.06,1.43,1.71,1.25,1.12,2.21,1.8,1.52,1.76
0.818783,-0.217198,-0.286516,-0.44758,1.52,2.06,1.43,1.71,1.25,1.12,2.21,1.8,1.51,1.76
0.816949,-0.217802,-0.283285,-0.452665,1.52,2.06,1.44,1.71,1.25,1.12,2.21,1.81,1.52,1.76
0.812416,-0.220699,-0.277566,-0.462849,1.52,2.06,1.43,1.71,1.25,1.11,2.21,1.81,1.52,1.76
0.810561,-0.221674,-0.274952,-0.467175,1.52,2.07,1.43,1.71,1.25,1.12,2.21,1.8,1.52,1.76
0.80684,-0.223717,-0.269327,-0.475839,1.52,2.06,1.43,1.71,1.25,1.12,2.21,1.8,1.52,1.76
0.802811,-0.225888,-0.262168,-0.485527,1.52,2.06,1.44,1.71,1.25,1.12,2.21,1.81,1.52,1.76
0.801238,-0.22668,-0.259021,-0.48943,1.52,2.07,1.44,1.71,1.26,1.12,2.21,1.81,1.51,1.76
0.798333,-0.228578,-0.252757,-0.496519,1.53,2.06,1.44,1.71,1.27,1.12,2.21,1.81,1.52,1.77
0.795752,-0.230646,-0.247058,-0.502537,1.52,2.06,1.44,1.71,1.27,1.12,2.21,1.81,1.52,1.77
0.793357,-0.232358,-0.242419,-0.507767,1.53,2.06,1.44,1.71,1.27,1.12,2.21,1.81,1.51,1.77
0.791196,-0.232815,-0.239224,-0.512423,1.53,2.06,1.45,1.71,1.27,1.13,2.21,1.81,1.52,1.77
0.788843,-0.234173,-0.236244,-0.516797,1.53,2.06,1.45,1.71,1.28,1.13,2.21,1.81,1.52,1.77
0.78761,-0.234357,-0.232247,-0.520393,1.54,2.06,1.45,1.71,1.28,1.13,2.21,1.81,1.51,1.77
0.788901,-0.233464,-0.229555,-0.520033,1.54,2.05,1.45,1.71,1.28,1.13,2.21,1.81,1.51,1.77
0.789988,-0.232972,-0.230566,-0.518152,1.54,2.05,1.46,1.71,1.29,1.13,2.21,1.81,1.51,1.77
0.791954,-0.233321,-0.234671,-0.513127,1.54,2.05,1.46,1.71,1.29,1.14,2.21,1.82,1.51,1.77
0.794301,-0.23327,-0.239488,-0.507264,1.55,2.05,1.46,1.72,1.3,1.14,2.21,1.82,1.51,1.77
0.797666,-0.232683,-0.245329,-0.4994,1.55,2.04,1.46,1.72,1.3,1.14,2.2,1.82,1.51,1.78
0.799997,-0.232281,-0.24951,-0.493757,1.55,2.04,1.47,1.72,1.31,1.14,2.21,1.82,1.51,1.78
0.803109,-0.231695,-0.254658,-0.486295,1.55,2.04,1.46,1.72,1.31,1.14,2.21,1.82,1.5,1.78
0.807319,-0.230498,-0.259797,-0.477088,1.56,2.04,1.47,1.71,1.31,1.14,2.2,1.82,1.5,1.78
0.811163,-0.2289,-0.2644,-0.468735,1.56,2.04,1.47,1.72,1.31,1.14,2.2,1.82,1.5,1.78
0.814979,-0.228105,-0.268583,-0.460043,1.56,2.04,1.47,1.71,1.31,1.14,2.19,1.82,1.5,1.78
0.819431,-0.226129,-0.27378,-0.449937,1.56,2.03,1.47,1.71,1.31,1.14,2.19,1.82,1.5,1.78
0.822765,-0.225453,-0.279046,-0.440865,1.56,2.03,1.47,1.71,1.31,1.14,2.18,1.82,1.5,1.78
0.827123,-0.223854,-0.284742,-0.429743,1.56,2.02,1.47,1.71,1.31,1.15,2.18,1.82,1.49,1.78
0.828996,-0.22295,-0.286267,-0.42557,1.57,2.02,1.48,1.7,1.31,1.15,2.17,1.82,1.49,1.78
0.833127,-0.220966,-0.287458,-0.417662,1.57,2.02,1.47,1.7,1.32,1.15,2.17,1.82,1.49,1.78
0.837366,-0.218553,-0.289448,-0.408989,1.57,2.02,1.48,1.7,1.32,1.15,2.16,1.83,1.49,1.79
0.840417,-0.216631,-0.292179,-0.40175,1.57,2.01,1.48,1.7,1.32,1.15,2.16,1.82,1.49,1.78
0.842592,-0.215166,-0.295795,-0.395281,1.57,2.01,1.48,1.69,1.32,1.15,2.16,1.83,1.48,1.78
0.845165,-0.212989,-0.300544,-0.387306,1.57,2.01,1.48,1.69,1.32,1.15,2.15,1.82,1.48,1.79
0.848045,-0.209224,-0.3054,-0.379177,1.57,2.01,1.48,1.7,1.32,1.15,2.15,1.82,1.48,1.79
0.849341,-0.207654,-0.308019,-0.374998,1.58,2,1.48,1.69,1.32,1.15,2.15,1.82,1.48,1.79
0.852368,-0.203921,-0.312564,-0.366318,1.58,2,1.48,1.69,1.32,1.15,2.14,1.83,1.48,1.79
0.854412,-0.20115,-0.316797,-0.359385,1.58,2,1.48,1.69,1.32,1.15,2.12,1.83,1.48,1.79
0.856335,-0.19836,-0.320416,-0.353097,1.58,2,1.48,1.68,1.33,1.15,2.11,1.82,1.47,1.79
0.85905,-0.194408,-0.324407,-0.344963,1.58,1.99,1.49,1.68,1.33,1.15,2.1,1.83,1.47,1.79
0.861707,-0.1903,-0.328081,-0.33706,1.58,1.99,1.49,1.68,1.33,1.15,2.1,1.83,1.47,1.79
0.862986,-0.188313,-0.33134,-0.331674,1.59,1.99,1.49,1.68,1.33,1.15,2.1,1.83,1.47,1.79
0.864566,-0.184926,-0.336154,-0.324545,1.58,1.99,1.49,1.67,1.33,1.16,2.1,1.83,1.46,1.79
0.865509,-0.182732,-0.340484,-0.318706,1.59,1.99,1.49,1.67,1.33,1.16,2.1,1.83,1.46,1.79
0.866923,-0.179215,-0.345167,-0.311746,1.59,1.98,1.5,1.67,1.33,1.16,2.1,1.83,1.46,1.79
0.868296,-0.176536,-0.348576,-0.3056,1.59,1.98,1.5,1.66,1.33,1.16,2.05,1.83,1.46,1.79
0.869171,-0.174062,-0.352016,-0.300549,1.59,1.97,1.5,1.66,1.34,1.16,2.08,1.83,1.46,1.79
0.870136,-0.171768,-0.356255,-0.294009,1.59,1.97,1.5,1.65,1.34,1.16,2.08,1.83,1.45,1.79
0.871412,-0.169087,-0.358526,-0.288981,1.6,1.97,1.5,1.65,1.34,1.16,2.07,1.83,1.45,1.79
0.873456,-0.163865,-0.362306,-0.280994,1.6,1.96,1.5,1.64,1.34,1.16,2.07,1.83,1.45,1.8
0.874435,-0.160827,-0.367058,-0.273434,1.6,1.96,1.51,1.63,1.35,1.16,2.07,1.83,1.45,1.8
0.875882,-0.155869,-0.372891,-0.263605,1.6,1.96,1.5,1.63,1.35,1.16,2.01,1.83,1.44,1.8
0.876923,-0.151558,-0.378412,-0.254637,1.6,1.96,1.51,1.63,1.35,1.16,2.01,1.83,1.44,1.8
0.877784,-0.147171,-0.383686,-0.246214,1.6,1.95,1.5,1.63,1.35,1.16,2.01,1.83,1.44,1.8
0.878626,-0.142243,-0.390301,-0.235474,1.6,1.95,1.51,1.62,1.35,1.16,2.01,1.83,1.43,1.8
0.879356,-0.137608,-0.395343,-0.22694,1.6,1.95,1.51,1.62,1.35,1.16,2.01,1.83,1.43,1.8
0.880051,-0.132371,-0.400604,-0.217956,1.6,1.94,1.51,1.61,1.35,1.16,2.01,1.83,1.43,1.8
0.880546,-0.126399,-0.406062,-0.209224,1.6,1.94,1.51,1.61,1.35,1.16,2.02,1.83,1.43,1.8
0.880436,-0.118277,-0.414776,-0.196989,1.6,1.94,1.51,1.61,1.36,1.16,2.01,1.83,1.43,1.8
0.879847,-0.112701,-0.42138,-0.188696,1.6,1.94,1.51,1.6,1.36,1.16,2.01,1.83,1.43,1.8
