Sample,Hour,Minute,Sec,Stamp,Quat1,Quat2,Quat3,Quat4,AccX,AccY,AccZ,Stamp2,Quat2_1,Quat2_2,Quat2_3,Quat2_4,Acc2_X,Acc2_Y,Acc2_Z,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,Frame,Time,realTime,BrazoX,BrazoY,BrazoZ,angBrazoX,angBrazoY,angBrazoZ,EspaldaX,EspaldaY,EspaldaZ,refX,refY,refZ,type
358,17,7,51.629,5134.32,0.331454,0.679756,0.0622,0.651307,-0.92011,0.36443,-0.06386,5131.1,-0.11844,-0.647609,0.285849,-0.696322,-0.85709,0.5278,-0.01969,2.43,2.51,2.48,2.92,2.98,2.95,2.88,3.88,3,3.93,4.1,3.96,4.01,3.8,3.69,3688,15.366667,61671.632667,22.840752,1059.840454,-216.293762,1.9124633675109,2.06049918990304,2.52592978689726,-0.691718,798.441162,167.523087,114.008186,1187.82373,5.84152,"LATERAL"
359,17,7,51.633,5134.34,0.331501,0.679658,0.06242,0.651365,-0.92772,0.35561,-0.0655,5131.12,-0.127779,-0.642631,0.292888,-0.696358,-0.88792,0.54332,-0.0347,2.42,2.51,2.48,2.92,2.98,2.95,2.88,3.88,3.01,3.92,4.1,3.97,4.02,3.8,3.69,3689,15.370833,61671.636833,22.763542,1060.258911,-216.258682,1.91271743564612,2.05917614658178,2.5269237451762,-0.707204,798.440063,167.537735,113.954269,1187.865845,5.930734,"LATERAL"
360,17,7,51.649,5134.36,0.331204,0.679577,0.062829,0.651561,-0.92784,0.34607,-0.06832,5131.14,-0.136757,-0.637281,0.300014,-0.696535,-0.90076,0.54869,-0.03796,2.42,2.51,2.48,2.92,2.97,2.95,2.88,3.88,3.01,3.92,4.1,3.97,4.02,3.79,3.7,3692,15.383333,61671.649333,22.602806,1061.635864,-216.151413,1.91339192713365,2.05481277119151,2.53030127846414,-0.730494,798.422974,167.573654,113.813255,1187.981567,6.193309,"LATERAL"
361,17,7,51.692,5134.38,0.331125,0.679449,0.062984,0.65172,-0.92451,0.33929,-0.06775,5131.16,-0.145343,-0.63169,0.30657,-0.697035,-0.84781,0.56109,-0.018,2.41,2.51,2.48,2.92,2.97,2.95,2.87,3.88,3.02,3.92,4.1,3.97,4.02,3.79,3.7,3703,15.429167,61671.695167,21.928225,1066.507935,-215.739273,1.91662604910731,2.0392623439089,2.54164292444977,-0.800895,798.332703,167.723236,113.439034,1188.400391,7.077142,"LATERAL"
362,17,7,51.697,5134.4,0.330742,0.679373,0.063368,0.651956,-0.91541,0.3419,-0.06961,5131.18,-0.153557,-0.626215,0.312689,-0.697496,-0.7798,0.58807,0.00319,2.41,2.51,2.48,2.92,2.97,2.95,2.87,3.88,3.03,3.92,4.1,3.98,4.03,3.78,3.7,3704,15.433333,61671.699333,21.886047,1066.959961,-215.715332,1.91686835411466,2.03782743493437,2.54271671637035,-0.804722,798.32489,167.735214,113.41227,1188.445435,7.152311,"LATERAL"
363,17,7,51.738,5134.42,0.330643,0.679345,0.063573,0.652016,-0.91119,0.34938,-0.07043,5131.2,-0.161422,-0.621119,0.318608,-0.697598,-0.75263,0.60404,-0.00171,2.4,2.51,2.48,2.92,2.97,2.94,2.86,3.88,3.04,3.91,4.11,3.98,4.03,3.79,3.7,3714,15.475,61671.741,21.234142,1071.191895,-215.31987,1.92002256503156,2.02446130906067,2.55200638735848,-0.857261,798.264709,167.822418,113.124489,1188.887817,7.891931,"LATERAL"
364,17,7,51.771,5134.44,0.330632,0.67928,0.063777,0.652069,-0.91708,0.35507,-0.06897,5131.22,-0.168834,-0.61614,0.324819,-0.697394,-0.77166,0.59734,-0.02333,2.41,2.51,2.48,2.92,2.97,2.94,2.86,3.88,3.05,3.91,4.1,3.99,4.04,3.79,3.69,3722,15.508333,61671.774333,20.742359,1074.442749,-214.923264,1.92261458661002,2.01448017089091,2.55865695597197,-0.905657,798.244995,167.856934,112.925827,1189.274292,8.402948,"LATERAL"
365,17,7,51.796,5134.46,0.330632,0.679211,0.06412,0.652106,-0.92355,0.35437,-0.06695,5131.24,-0.175827,-0.611184,0.331144,-0.697053,-0.75136,0.598,-0.0339,2.4,2.51,2.48,2.92,2.97,2.94,2.86,3.88,3.05,3.91,4.12,4,4.03,3.78,3.7,3728,15.533333,61671.799333,20.388847,1076.808716,-214.596115,1.92439112927938,2.00732915698023,2.56341106791314,-0.931884,798.24884,167.901428,112.737297,1189.566528,8.74805,"LATERAL"
366,17,7,51.812,5134.48,0.330821,0.67904,0.064289,0.652172,-0.92759,0.34875,-0.06252,5131.26,-0.182185,-0.606345,0.337069,-0.696806,-0.80253,0.64268,-0.03885,2.4,2.51,2.48,2.92,2.97,2.94,2.85,3.88,3.06,3.91,4.11,4,4.04,3.77,3.7,3732,15.55,61671.816,20.184498,1078.43689,-214.416245,1.92533193379376,2.00232005375103,2.56692382548178,-0.957597,798.25824,167.93367,112.581551,1189.75769,8.987009,"LATERAL"
367,17,7,51.869,5134.5,0.330622,0.678908,0.06466,0.652374,-0.92836,0.33918,-0.06744,5131.28,-0.188772,-0.60184,0.342775,-0.696175,-0.73811,0.65205,-0.03767,2.4,2.51,2.48,2.92,2.97,2.94,2.85,3.88,3.07,3.9,4.11,4,4.04,3.78,3.7,3745,15.604167,61671.870167,19.484985,1083.585571,-213.71933,1.9285655337324,1.98650814958153,2.57764626765599,-1.050345,798.242188,167.988998,112.082741,1190.371216,9.759904,"LATERAL"
368,17,7,51.874,5134.52,0.330606,0.678741,0.064675,0.652555,-0.922,0.3306,-0.069,5131.3,-0.194951,-0.596994,0.348222,-0.695941,-0.74173,0.68162,-0.03608,2.4,2.51,2.48,2.92,2.97,2.94,2.84,3.88,3.07,3.9,4.11,4.01,4.04,3.77,3.69,3746,15.608333,61671.874333,19.441874,1083.98584,-213.657791,1.92875093436151,1.98530550461997,2.57849440781041,-1.04934,798.236877,167.991135,112.034775,1190.422119,9.818696,"LATERAL"
369,17,7,51.891,5134.54,0.330474,0.678637,0.064574,0.65274,-0.92303,0.32887,-0.06726,5131.32,-0.201233,-0.592231,0.353247,-0.695689,-0.71118,0.69667,-0.0407,2.41,2.51,2.48,2.92,2.97,2.94,2.83,3.88,3.08,3.9,4.11,4.01,4.04,3.77,3.69,3750,15.625,61671.891,19.231377,1085.526978,-213.372147,1.92960166212367,1.9808165523876,2.58153058101281,-1.066278,798.231995,167.99147,111.846451,1190.662476,10.077156,"LATERAL"
370,17,7,51.956,5134.56,0.330046,0.678532,0.064616,0.653061,-0.92045,0.33711,-0.07174,5131.34,-0.20726,-0.587576,0.3582,-0.695335,-0.68433,0.68464,-0.04658,2.41,2.51,2.48,2.92,2.97,2.93,2.83,3.88,3.09,3.9,4.1,4.02,4.04,3.77,3.69,3766,15.691667,61671.957667,18.45466,1091.538818,-212.386887,1.93321841324062,1.96286028345982,2.59328341495738,-1.141772,798.19696,167.965317,111.264473,1191.562256,11.01398,"LATERAL"
371,17,7,51.961,5134.58,0.329853,0.678517,0.064437,0.653191,-0.91861,0.34727,-0.07206,5131.36,-0.212883,-0.583175,0.36319,-0.694752,-0.65719,0.6819,-0.05397,2.42,2.51,2.48,2.92,2.97,2.93,2.82,3.88,3.09,3.89,4.11,4.02,4.05,3.77,3.7,3767,15.695833,61671.961833,18.409088,1091.907471,-212.318314,1.93339140701218,1.96177001253876,2.59401924279042,-1.15347,798.198608,167.973251,111.216492,1191.619019,11.075176,"LATERAL"
372,17,7,51.971,5134.6,0.329674,0.678462,0.06433,0.65335,-0.91708,0.35521,-0.0754,5131.38,-0.21806,-0.578886,0.368292,-0.694048,-0.64957,0.6868,-0.04801,2.42,2.51,2.47,2.92,2.98,2.93,2.81,3.88,3.1,3.88,4.11,4.03,4.04,3.77,3.7,3770,15.708333,61671.974333,18.26955,1092.958618,-212.114151,1.93398611927939,1.95869531154563,2.59600687345131,-1.176112,798.193054,167.971558,111.107079,1191.803101,11.272102,"LATERAL"
373,17,7,52.135,5134.62,0.32961,0.678386,0.064261,0.653469,-0.91764,0.35554,-0.07467,5131.4,-0.222906,-0.574709,0.373302,-0.693302,-0.6593,0.71026,-0.0456,2.42,2.51,2.47,2.92,2.98,2.93,2.81,3.88,3.11,3.88,4.11,4.03,4.05,3.77,3.7,3809,15.870833,61672.136833,16.310547,1102.844238,-209.729752,1.94055025805761,1.92919240627423,2.61379935837558,-1.517203,798.098083,168.111115,109.549309,1193.344727,13.164549,"LATERAL"
374,17,7,52.15,5134.64,0.329586,0.67827,0.064239,0.653603,-0.91893,0.34931,-0.0711,5131.42,-0.227382,-0.570664,0.378276,-0.692493,-0.6479,0.72562,-0.04485,2.42,2.51,2.47,2.92,2.98,2.93,2.8,3.88,3.11,3.88,4.11,4.04,4.04,3.77,3.7,3813,15.8875,61672.1535,16.172333,1103.700073,-209.509537,1.9412481571959,1.9265196210425,2.61527136323155,-1.535506,798.111633,168.151596,109.466888,1193.446655,13.308119,"LATERAL"
375,17,7,52.155,5134.66,0.329378,0.678084,0.064508,0.653874,-0.92085,0.34249,-0.07368,5131.44,-0.231893,-0.566976,0.383231,-0.691302,-0.60097,0.74747,-0.05115,2.43,2.51,2.47,2.92,2.98,2.93,2.8,3.88,3.12,3.87,4.11,4.04,4.05,3.77,3.7,3814,15.891667,61672.157667,16.123659,1103.930664,-209.452103,1.94151264759474,1.92577800111416,2.6156227934031,-1.539116,798.114563,168.157074,109.453087,1193.470581,13.342622,"LATERAL"
376,17,7,52.17,5134.68,0.329492,0.677971,0.06465,0.65392,-0.91715,0.34239,-0.07424,5131.46,-0.235764,-0.563019,0.388036,-0.690545,-0.62932,0.76876,-0.05191,2.43,2.51,2.47,2.92,2.99,2.93,2.79,3.88,3.12,3.87,4.11,4.04,4.05,3.77,3.7,3817,15.904167,61672.170167,16.003468,1104.616211,-209.272614,1.94218237114114,1.9236921642922,2.61666400053803,-1.547496,798.124023,168.175171,109.399994,1193.562866,13.433247,"LATERAL"
377,17,7,52.177,5134.7,0.329232,0.677991,0.065202,0.653976,-0.91867,0.34204,-0.07474,5131.48,-0.240495,-0.559203,0.39211,-0.689713,-0.58639,0.76189,-0.06126,2.43,2.51,2.46,2.93,2.99,2.92,2.78,3.87,3.13,3.87,4.11,4.05,4.05,3.76,3.7,3819,15.9125,61672.1785,15.942151,1105.054932,-209.167374,1.94250043298123,1.92229413556079,2.617460043319,-1.547527,798.125854,168.181305,109.363373,1193.61499,13.51815,"LATERAL"
378,17,7,52.186,5134.72,0.329286,0.677979,0.065249,0.653956,-0.92221,0.34291,-0.06989,5131.5,-0.24457,-0.554868,0.396027,-0.689543,-0.59188,0.77196,-0.05441,2.43,2.5,2.46,2.93,2.99,2.92,2.78,3.88,3.13,3.86,4.11,4.05,4.05,3.77,3.7,3821,15.920833,61672.186833,15.867935,1105.508057,-209.056168,1.94288566940438,1.92091004826968,2.61819027290576,-1.548624,798.132751,168.182938,109.323738,1193.679321,13.585756,"LATERAL"
379,17,7,52.192,5134.74,0.329298,0.677999,0.065281,0.653925,-0.91896,0.34255,-0.07385,5131.52,-0.248966,-0.550851,0.399615,-0.68912,-0.56323,0.77799,-0.06824,2.43,2.5,2.46,2.93,3,2.92,2.77,3.87,3.14,3.86,4.11,4.05,4.05,3.76,3.7,3823,15.929167,61672.195167,15.777158,1105.967651,-208.943329,1.9432856233484,1.91949761864294,2.61892698803964,-1.54303,798.129272,168.175476,109.279396,1193.751465,13.675735,"LATERAL"
380,17,7,52.198,5134.76,0.328879,0.678083,0.06579,0.653998,-0.91837,0.34229,-0.07249,5131.54,-0.253234,-0.546996,0.403149,-0.688577,-0.56098,0.78955,-0.07117,2.43,2.5,2.46,2.93,3,2.92,2.76,3.88,3.14,3.85,4.11,4.05,4.05,3.76,3.7,3824,15.933333,61672.199333,15.74554,1106.195068,-208.886276,1.94342618147804,1.91880798852802,2.61932846016202,-1.550277,798.132935,168.174408,109.252518,1193.785278,13.715473,"LATERAL"
381,17,7,52.229,5134.78,0.328993,0.678061,0.065923,0.65395,-0.9213,0.33939,-0.07293,5131.56,-0.257106,-0.543138,0.406686,-0.688117,-0.55343,0.8005,-0.08092,2.44,2.5,2.46,2.93,3.01,2.92,2.76,3.87,3.15,3.85,4.11,4.06,4.05,3.76,3.7,3832,15.966667,61672.232667,15.454896,1107.905273,-208.476929,1.94453662433063,1.91381986677797,2.62213768576718,-1.561499,798.157104,168.110153,109.073067,1194.147827,14.116795,"LATERAL"
382,17,7,52.246,5134.8,0.329044,0.678078,0.066266,0.653873,-0.92121,0.34199,-0.0749,5131.58,-0.260951,-0.539146,0.410255,-0.68769,-0.55436,0.81566,-0.07992,2.44,2.5,2.46,2.93,3.01,2.92,2.75,3.87,3.15,3.84,4.1,4.06,4.05,3.76,3.7,3836,15.983333,61672.249333,15.362835,1108.681763,-208.30542,1.94486884177573,1.91171174657118,2.62342205323928,-1.585013,798.175354,168.062546,109.004921,1194.36438,14.31993,"LATERAL"
383,17,7,52.283,5134.82,0.329231,0.678076,0.066357,0.653771,-0.91856,0.34061,-0.07232,5131.6,-0.265066,-0.535269,0.413504,-0.687199,-0.52886,0.82139,-0.0757,2.44,2.5,2.45,2.94,3.02,2.92,2.75,3.87,3.16,3.84,4.11,4.06,4.05,3.76,3.7,3845,16.020833,61672.286833,15.185993,1110.283936,-207.888077,1.94626903521502,1.90725198813363,2.62556431219164,-1.612614,798.180664,167.964691,108.999916,1194.742676,14.624243,"LATERAL"
384,17,7,52.311,5134.84,0.329245,0.678194,0.066304,0.653647,-0.91759,0.34002,-0.07581,5131.62,-0.268466,-0.531117,0.416873,-0.687065,-0.55134,0.83323,-0.06334,2.45,2.5,2.46,2.94,3.02,2.92,2.74,3.87,3.16,3.84,4.1,4.07,4.05,3.76,3.71,3851,16.045833,61672.311833,15.234736,1111.26062,-207.728149,1.94667298317157,1.90421683735103,2.62744063565286,-1.66048,798.188171,167.957993,109.040642,1194.893188,14.773593,"LATERAL"
385,17,7,52.325,5134.86,0.328962,0.678415,0.066345,0.653556,-0.92196,0.34194,-0.07045,5131.64,-0.272576,-0.527682,0.419944,-0.686222,-0.49433,0.81308,-0.07227,2.45,2.5,2.46,2.95,3.03,2.92,2.74,3.87,3.17,3.83,4.1,4.07,4.05,3.76,3.7,3855,16.0625,61672.3285,15.342297,1111.809448,-207.66507,1.94663966609732,1.90254750354743,2.62867114390591,-1.692328,798.19342,167.979248,109.072746,1194.978882,14.830827,"LATERAL"
386,17,7,52.357,5134.88,0.328841,0.678584,0.066281,0.653448,-0.92475,0.34086,-0.06988,5131.66,-0.27573,-0.524315,0.423184,-0.685552,-0.49233,0.82474,-0.07816,2.45,2.49,2.46,2.95,3.03,2.93,2.73,3.87,3.17,3.83,4.1,4.07,4.06,3.76,3.71,3862,16.091667,61672.357667,15.467167,1112.478394,-207.570999,1.94668319017529,1.90062644412838,2.63001763044763,-1.746257,798.219116,168.009796,109.114944,1195.101807,14.872495,"LATERAL"
387,17,7,52.389,5134.9,0.328514,0.678766,0.066543,0.653397,-0.92071,0.34244,-0.07166,5131.68,-0.279403,-0.521527,0.426094,-0.684388,-0.49311,0.83409,-0.08004,2.45,2.49,2.45,2.95,3.04,2.93,2.73,3.87,3.18,3.82,4.1,4.06,4.05,3.76,3.7,3870,16.125,61672.391,15.725935,1113.219849,-207.505859,1.94643467224733,1.89845183901873,2.63177487264689,-1.792147,798.274963,168.003876,109.216095,1195.231689,14.92206,"LATERAL"
388,17,7,52.45,5134.92,0.328589,0.678899,0.066594,0.653216,-0.9194,0.34171,-0.07124,5131.7,-0.282573,-0.518557,0.429129,-0.683447,-0.44617,0.85587,-0.08831,2.45,2.49,2.45,2.96,3.04,2.93,2.72,3.87,3.18,3.82,4.1,4.06,4.05,3.76,3.71,3885,16.1875,61672.4535,16.181318,1114.367554,-207.407379,1.94591420822471,1.89522457697284,2.6344950708127,-1.796385,798.375732,167.850662,109.466187,1195.529053,15.162618,"LATERAL"
389,17,7,52.454,5134.94,0.328765,0.678999,0.06671,0.653011,-0.9225,0.33997,-0.0673,5131.72,-0.286069,-0.515918,0.431834,-0.682284,-0.49866,0.85723,-0.10249,2.45,2.49,2.45,2.96,3.05,2.93,2.72,3.87,3.18,3.81,4.1,4.07,4.05,3.76,3.71,3886,16.191667,61672.457667,16.218798,1114.431885,-207.406113,1.94583748560327,1.89505093607803,2.63468024961556,-1.794319,798.386292,167.838013,109.479637,1195.546387,15.172807,"LATERAL"
390,17,7,52.465,5134.96,0.328828,0.67915,0.066989,0.652794,-0.9229,0.34106,-0.06679,5131.74,-0.289419,-0.51302,0.434455,-0.681393,-0.43352,0.85737,-0.10835,2.45,2.49,2.45,2.97,3.05,2.93,2.71,3.87,3.19,3.81,4.1,4.07,4.05,3.76,3.7,3888,16.2,61672.466,16.274872,1114.53772,-207.395157,1.94573404334134,1.8947502764715,2.63497721418635,-1.783814,798.398865,167.803619,109.506348,1195.575439,15.208861,"LATERAL"
391,17,7,52.511,5134.98,0.329007,0.679228,0.067082,0.652614,-0.92453,0.33951,-0.06773,5131.76,-0.29254,-0.509895,0.436818,-0.680894,-0.4997,0.87483,-0.11469,2.45,2.49,2.44,2.97,3.06,2.93,2.71,3.87,3.19,3.81,4.1,4.07,4.05,3.76,3.7,3899,16.245833,61672.511833,16.738766,1114.719727,-207.450531,1.94466586315366,1.89406212006812,2.63632431868886,-1.740157,798.425903,167.723618,109.716675,1195.590942,15.318573,"LATERAL"
392,17,7,52.515,5135,0.328938,0.679363,0.067404,0.652474,-0.92447,0.33932,-0.06348,5131.78,-0.296283,-0.506863,0.439093,-0.680076,-0.40519,0.88185,-0.10664,2.44,2.48,2.44,2.98,3.06,2.93,2.71,3.87,3.2,3.81,4.1,4.07,4.05,3.76,3.71,3900,16.25,61672.516,16.807163,1114.701294,-207.480942,1.94446096591049,1.89411435928815,2.63645161182155,-1.741466,798.427917,167.7229,109.746567,1195.593872,15.327955,"LATERAL"
393,17,7,52.554,5135.02,0.329118,0.679408,0.067465,0.65233,-0.92493,0.3403,-0.06855,5131.8,-0.299718,-0.50327,0.441425,-0.67973,-0.44329,0.89296,-0.10789,2.44,2.48,2.44,2.99,3.07,2.93,2.7,3.87,3.2,3.8,4.1,4.07,4.05,3.76,3.7,3910,16.291667,61672.557667,17.489546,1113.758057,-207.789856,1.94212390546179,1.89732054546874,2.63603201078748,-1.711046,798.460022,167.731079,109.981277,1195.518433,15.224243,"LATERAL"
394,17,7,52.601,5135.04,0.329337,0.679463,0.06759,0.652149,-0.92411,0.34378,-0.06724,5131.82,-0.303504,-0.499934,0.443503,-0.679159,-0.46652,0.89767,-0.10713,2.44,2.48,2.44,3,3.07,2.93,2.7,3.87,3.2,3.8,4.1,4.07,4.06,3.76,3.71,3921,16.3375,61672.6035,18.325945,1111.416016,-208.430298,1.9382536646882,1.90504213901836,2.63351926620101,-1.729823,798.493958,167.73819,110.152901,1195.27124,14.893576,"LATERAL"
395,17,7,52.606,5135.06,0.32951,0.679446,0.067825,0.652055,-0.92311,0.34462,-0.0677,5131.84,-0.307283,-0.496525,0.445571,-0.678606,-0.37641,0.87781,-0.11384,2.44,2.48,2.44,3,3.08,2.93,2.7,3.87,3.21,3.8,4.1,4.07,4.05,3.77,3.71,3922,16.341667,61672.607667,18.453569,1111.182617,-208.525436,1.93768812406047,1.90577270406039,2.633431922071,-1.72561,798.488525,167.737885,110.171318,1195.237793,14.850207,"LATERAL"
396,17,7,52.631,5135.08,0.32974,0.679461,0.06792,0.651913,-0.92247,0.34351,-0.06836,5131.86,-0.310264,-0.493051,0.44768,-0.678395,-0.47149,0.8828,-0.11326,2.44,2.48,2.43,3.01,3.08,2.94,2.69,3.87,3.21,3.8,4.1,4.07,4.06,3.77,3.71,3928,16.366667,61672.632667,19.033573,1109.530273,-209.013947,1.93481651433595,1.9111728284831,2.63171755866819,-1.72156,798.484253,167.742111,110.24028,1195.052002,14.576343,"LATERAL"
397,17,7,52.666,5135.1,0.329414,0.679583,0.068425,0.651899,-0.92006,0.33885,-0.0677,5131.88,-0.313893,-0.489855,0.449629,-0.677751,-0.37455,0.88677,-0.11417,2.43,2.48,2.43,3.02,3.09,2.94,2.69,3.87,3.21,3.79,4.11,4.06,4.05,3.77,3.7,3936,16.4,61672.666,19.853048,1107.195068,-209.711487,1.93083735242507,1.91876814905591,2.62915220789723,-1.705493,798.472412,167.709732,110.351204,1194.785278,14.162738,"LATERAL"
398,17,7,52.672,5135.12,0.329483,0.679608,0.068373,0.651843,-0.92142,0.34038,-0.06477,5131.9,-0.316812,-0.486251,0.451856,-0.677507,-0.37526,0.89572,-0.11412,2.43,2.49,2.43,3.03,3.09,2.93,2.68,3.87,3.22,3.79,4.11,4.06,4.05,3.77,3.7,3938,16.408333,61672.674333,20.087152,1106.553589,-209.897354,1.92960578746369,1.92086105978926,2.62852747309483,-1.707015,798.468994,167.699066,110.355476,1194.713745,14.062648,"LATERAL"
399,17,7,52.714,5135.14,0.329535,0.679658,0.068322,0.65177,-0.9244,0.34098,-0.06562,5131.92,-0.320557,-0.483097,0.454062,-0.676527,-0.36727,0.89019,-0.12837,2.43,2.49,2.43,3.04,3.09,2.94,2.68,3.87,3.22,3.79,4.11,4.06,4.05,3.77,3.71,3948,16.45,61672.716,21.130741,1103.335327,-210.752411,1.924834804136,1.93107251197755,2.62440057086291,-1.677597,798.452698,167.64856,110.548492,1194.260376,13.434022,"LATERAL"
400,17,7,52.764,5135.16,0.329218,0.679869,0.068765,0.651663,-0.92383,0.34023,-0.06281,5131.94,-0.323124,-0.479547,0.456328,-0.676307,-0.37524,0.89893,-0.11373,2.43,2.49,2.43,3.04,3.1,2.94,2.68,3.87,3.22,3.79,4.11,4.06,4.05,3.77,3.7,3960,16.5,61672.766,22.297602,1098.958008,-211.882767,1.91897068030488,1.94503853865993,2.61794215752013,-1.680451,798.43811,167.666214,110.779861,1193.764282,12.705676,"LATERAL"
401,17,7,52.768,5135.18,0.32922,0.679974,0.068708,0.651559,-0.92151,0.34185,-0.06569,5131.96,-0.326447,-0.476851,0.4579,-0.675553,-0.34689,0.88464,-0.12864,2.43,2.49,2.43,3.05,3.1,2.94,2.68,3.87,3.22,3.79,4.11,4.06,4.05,3.77,3.7,3961,16.504167,61672.770167,22.411057,1098.572998,-211.987183,1.91838311906986,1.94627452506031,2.61740468829092,-1.680113,798.437134,167.666794,110.787651,1193.718018,12.627053,"LATERAL"
402,17,7,52.789,5135.2,0.329004,0.680084,0.068786,0.651545,-0.92081,0.34077,-0.06803,5131.98,-0.328563,-0.473567,0.459833,-0.675525,-0.36708,0.89169,-0.12718,2.43,2.49,2.43,3.05,3.11,2.94,2.67,3.87,3.22,3.78,4.11,4.05,4.05,3.77,3.7,3966,16.525,61672.791,22.721512,1096.393555,-212.35611,1.9164679291183,1.95329858064604,2.61325492354446,-1.676379,798.427673,167.653244,110.83448,1193.456055,12.236573,"LATERAL"
403,17,7,52.847,5135.22,0.32903,0.680187,0.068705,0.651433,-0.92153,0.34087,-0.06852,5132,-0.331539,-0.471166,0.461019,-0.674941,-0.31545,0.88105,-0.13382,2.43,2.49,2.42,3.06,3.11,2.94,2.67,3.87,3.23,3.78,4.12,4.05,4.05,3.78,3.7,3980,16.583333,61672.849333,23.495295,1089.720703,-213.611603,1.90991320206636,1.97395104910118,2.60132085450447,-1.719101,798.319824,167.624374,110.671501,1192.533569,11.124957,"LATERAL"
404,17,7,52.852,5135.24,0.32908,0.680255,0.068638,0.651344,-0.92313,0.34324,-0.06574,5132.02,-0.334246,-0.468376,0.462113,-0.6748,-0.35434,0.8964,-0.12725,2.43,2.49,2.42,3.06,3.12,2.94,2.67,3.86,3.23,3.78,4.11,4.05,4.05,3.78,3.7,3981,16.5875,61672.8535,23.527287,1089.195435,-213.670303,1.90948741549153,1.97565867319871,2.60022485901829,-1.723178,798.311279,167.617004,110.646568,1192.477051,11.042997,"LATERAL"
405,17,7,52.866,5135.26,0.328707,0.680328,0.068971,0.65142,-0.92383,0.34237,-0.06642,5132.04,-0.335999,-0.464946,0.463104,-0.675622,-0.32424,0.90015,-0.1318,2.43,2.49,2.42,3.07,3.12,2.94,2.67,3.87,3.23,3.78,4.11,4.05,4.05,3.78,3.7,3984,16.6,61672.866,23.651356,1087.557373,-213.897141,1.90817301633494,1.98088461440365,2.59685648050501,-1.744692,798.2771,167.600433,110.592628,1192.274292,10.739915,"LATERAL"
406,17,7,52.912,5135.28,0.328813,0.680346,0.068978,0.651347,-0.9224,0.3414,-0.06723,5132.06,-0.338999,-0.462364,0.463516,-0.675612,-0.30811,0.90508,-0.1415,2.43,2.49,2.42,3.07,3.12,2.94,2.67,3.86,3.23,3.78,4.11,4.04,4.05,3.78,3.7,3996,16.65,61672.916,24.093971,1080.621826,-214.734512,1.9031575474962,2.00307968013999,2.58180121297589,-1.847858,798.217468,167.535751,110.497414,1191.565674,9.66245,"LATERAL"
407,17,7,52.932,5135.3,0.328578,0.68046,0.069133,0.651331,-0.9184,0.34073,-0.06384,5132.08,-0.341208,-0.459012,0.464564,-0.676067,-0.35692,0.92983,-0.13721,2.43,2.5,2.42,3.08,3.13,2.94,2.67,3.86,3.23,3.78,4.11,4.04,4.04,3.78,3.7,4000,16.666667,61672.932667,24.312563,1078.118286,-214.973343,1.90102487230098,2.01130535502439,2.57627108422985,-1.873364,798.219421,167.520065,110.452713,1191.392334,9.347652,"LATERAL"
408,17,7,52.954,5135.32,0.328595,0.680564,0.069071,0.65122,-0.92053,0.34154,-0.06266,5132.1,-0.343673,-0.456391,0.465263,-0.676111,-0.27225,0.90778,-0.15104,2.43,2.5,2.42,3.08,3.13,2.94,2.67,3.86,3.23,3.78,4.12,4.03,4.04,3.78,3.7,4006,16.691667,61672.957667,24.56333,1074.164673,-215.241638,1.89798812625123,2.02423011772619,2.56722367040853,-1.892698,798.223022,167.500504,110.326599,1191.06189,8.792697,"LATERAL"
409,17,7,53,5135.34,0.328663,0.680647,0.06906,0.6511,-0.92182,0.3444,-0.06506,5132.12,-0.34629,-0.454197,0.466113,-0.675668,-0.31049,0.91943,-0.15466,2.43,2.5,2.42,3.09,3.13,2.94,2.67,3.87,3.23,3.78,4.11,4.02,4.04,3.78,3.7,4017,16.7375,61673.0035,24.702047,1066.39917,-215.473679,1.89352800104055,2.04935260268975,2.54823328142913,-1.876635,798.188599,167.506454,110.054413,1190.326538,7.641429,"LATERAL"
410,17,7,53.013,5135.36,0.328656,0.680742,0.069297,0.650979,-0.92276,0.34628,-0.06297,5132.14,-0.348396,-0.452145,0.467182,-0.675223,-0.32894,0.93358,-0.15864,2.43,2.5,2.42,3.09,3.13,2.94,2.67,3.87,3.23,3.78,4.12,4.02,4.04,3.79,3.7,4020,16.75,61673.016,24.777069,1064.250977,-215.558746,1.89204591115897,2.05619011046146,2.54314541183961,-1.865776,798.190002,167.522705,109.963585,1190.122803,7.343927,"LATERAL"
411,17,7,53.032,5135.38,0.328817,0.680765,0.069374,0.650865,-0.92379,0.34406,-0.06109,5132.16,-0.35016,-0.449633,0.468541,-0.675046,-0.235,0.93018,-0.15295,2.43,2.5,2.42,3.09,3.14,2.94,2.67,3.86,3.23,3.78,4.11,4.01,4.03,3.79,3.69,4024,16.766667,61673.032667,24.938459,1061.344238,-215.617554,1.89002218235126,2.06548915965371,2.53616700365584,-1.847246,798.193848,167.538528,109.869797,1189.827515,6.908257,"LATERAL"
