      Sample        Hour      Minute         Sec       Stamp       Quat1       Quat2       Quat3       Quat4        AccX        AccY        AccZ      Stamp2     Quat2_1     Quat2_2     Quat2_3     Quat2_4      Acc2_X      Acc2_Y      Acc2_Z          A0          A1          A2          A3          A4          A5          A6          A7          A8          A9         A10         A11         A12         A13         A14 
         331          17          20      38.429     5901.48   -0.376230    0.433461   -0.534179    0.620658    -0.92606     0.33644    -0.05265     5898.22   -0.104310   -0.772992   -0.037024   -0.624686    -0.98516     0.12425     0.19266        2.33        2.46        2.54        2.94        2.94        2.99        2.84        3.90        3.00        3.93        3.99        3.84        3.92        3.88        3.67
         332          17          20      38.450     5901.50   -0.376285    0.433526   -0.534457    0.620339    -0.92325     0.34023    -0.04956     5898.24   -0.109733   -0.772832   -0.034797   -0.624083    -0.98608     0.16947     0.20410        2.33        2.46        2.54        2.94        2.94        2.99        2.84        3.90        3.00        3.94        4.00        3.85        3.92        3.88        3.67
         333          17          20      38.483     5901.52   -0.376347    0.433695   -0.534636    0.620029    -0.91762     0.34169    -0.05411     5898.26   -0.116107   -0.772649   -0.031790   -0.623316    -0.98751     0.20850     0.20605        2.33        2.46        2.54        2.94        2.95        2.99        2.84        3.89        3.00        3.93        4.01        3.87        3.92        3.88        3.67
         334          17          20      38.504     5901.54   -0.376366    0.433937   -0.534756    0.619744    -0.91825     0.33657    -0.05345     5898.28   -0.123575   -0.772322   -0.027887   -0.622471    -0.98973     0.22393     0.20569        2.33        2.46        2.54        2.94        2.94        2.99        2.84        3.89        3.00        3.93        4.02        3.88        3.93        3.88        3.67
         335          17          20      38.530     5901.56   -0.376264    0.434264   -0.534737    0.619594    -0.92191     0.33404    -0.05845     5898.30   -0.132261   -0.771778   -0.023038   -0.621559    -0.97590     0.23152     0.20276        2.33        2.46        2.54        2.94        2.95        2.99        2.84        3.90        3.00        3.94        4.03        3.90        3.94        3.88        3.68
         336          17          20      38.563     5901.58   -0.376127    0.434652   -0.534711    0.619428    -0.92559     0.33292    -0.05486     5898.32   -0.142501   -0.771019   -0.017106   -0.620428    -0.97226     0.25956     0.21802        2.33        2.46        2.54        2.94        2.95        2.99        2.84        3.90        3.00        3.94        4.04        3.91        3.94        3.87        3.67
         337          17          20      38.586     5901.60   -0.376049    0.435028   -0.534701    0.619219    -0.92885     0.33030    -0.05310     5898.34   -0.154252   -0.769900   -0.010178   -0.619158    -0.98532     0.31621     0.22750        2.33        2.46        2.54        2.94        2.95        2.99        2.84        3.90        3.00        3.93        4.04        3.92        3.95        3.87        3.68
         338          17          20      38.610     5901.62   -0.375977    0.435437   -0.534673    0.619000    -0.92500     0.33217    -0.05753     5898.36   -0.167048   -0.768352   -0.002255   -0.617839    -1.01189     0.38014     0.21443        2.33        2.46        2.54        2.94        2.95        2.99        2.84        3.90        3.00        3.93        4.05        3.94        3.96        3.86        3.68
         339          17          20      38.646     5901.64   -0.375910    0.435861   -0.534666    0.618748    -0.92517     0.33175    -0.05364     5898.38   -0.181171   -0.766409    0.006555   -0.616240    -1.01461     0.42039     0.18968        2.33        2.46        2.54        2.94        2.95        2.99        2.84        3.90        3.00        3.93        4.05        3.96        3.96        3.86        3.67
         340          17          20      38.661     5901.66   -0.375824    0.436258   -0.534686    0.618503    -0.92215     0.33510    -0.04897     5898.40   -0.196946   -0.763913    0.015873   -0.614327    -1.01515     0.45190     0.16725        2.33        2.46        2.54        2.94        2.95        2.99        2.84        3.90        3.01        3.93        4.06        3.96        3.97        3.86        3.67
         341          17          20      38.701     5901.68   -0.375790    0.436678   -0.534691    0.618223    -0.92133     0.33958    -0.04967     5898.42   -0.213456   -0.761107    0.025765   -0.611955    -1.00214     0.44308     0.14036        2.33        2.46        2.54        2.94        2.95        2.99        2.84        3.90        3.01        3.93        4.07        3.98        3.97        3.85        3.67
         342          17          20      38.721     5901.70   -0.375746    0.437094   -0.534776    0.617883    -0.92280     0.34150    -0.04926     5898.44   -0.229830   -0.758137    0.036509   -0.609158    -0.99803     0.45766     0.12697        2.33        2.46        2.54        2.94        2.95        3.00        2.84        3.90        3.01        3.92        4.07        3.99        3.97        3.84        3.67
         343          17          20      38.750     5901.72   -0.375859    0.437486   -0.534972    0.617367    -0.92582     0.33691    -0.04640     5898.46   -0.245325   -0.754970    0.048045   -0.606241    -0.98668     0.43769     0.11720        2.32        2.46        2.54        2.94        2.95        2.99        2.84        3.89        3.01        3.92        4.07        4.00        3.98        3.84        3.67
         344          17          20      38.770     5901.74   -0.376053    0.437850   -0.535205    0.616788    -0.92686     0.32929    -0.04578     5898.48   -0.260022   -0.751389    0.059996   -0.603493    -0.96413     0.44182     0.10088        2.33        2.46        2.54        2.94        2.95        2.99        2.84        3.90        3.02        3.92        4.08        4.01        3.98        3.84        3.67
         345          17          20      38.802     5901.76   -0.376289    0.438257   -0.535440    0.616151    -0.92658     0.32553    -0.04630     5898.50   -0.274035   -0.747596    0.071814   -0.600706    -0.93638     0.46280     0.10020        2.33        2.46        2.54        2.94        2.95        3.00        2.84        3.89        3.02        3.92        4.08        4.02        3.99        3.83        3.66
         346          17          20      38.855     5901.78   -0.376553    0.438653   -0.535704    0.615478    -0.92758     0.32221    -0.04419     5898.52   -0.287430   -0.743397    0.083562   -0.598132    -0.91202     0.48225     0.10195        2.33        2.46        2.54        2.94        2.95        3.00        2.84        3.89        3.03        3.92        4.08        4.03        4.00        3.83        3.67
         347          17          20      38.864     5901.80   -0.376851    0.439035   -0.535984    0.614779    -0.93019     0.31794    -0.04370     5898.54   -0.299884   -0.739060    0.095310   -0.595631    -0.88395     0.50823     0.10404        2.32        2.46        2.54        2.94        2.95        3.00        2.84        3.89        3.04        3.92        4.08        4.04        4.00        3.83        3.67
         348          17          20      38.895     5901.82   -0.377128    0.439384   -0.536261    0.614117    -0.93096     0.31653    -0.04128     5898.56   -0.312543   -0.734211    0.106289   -0.593257    -0.85451     0.53251     0.09534        2.33        2.46        2.54        2.94        2.95        3.00        2.84        3.90        3.06        3.92        4.09        4.05        4.01        3.82        3.67
         349          17          20      38.919     5901.84   -0.377360    0.439713   -0.536544    0.613492    -0.93072     0.31829    -0.04189     5898.58   -0.325055   -0.729049    0.116686   -0.590941    -0.82851     0.54611     0.10325        2.33        2.46        2.54        2.94        2.95        3.00        2.84        3.89        3.07        3.92        4.09        4.06        4.01        3.82        3.67
         350          17          20      38.928     5901.86   -0.377586    0.440053   -0.536836    0.612853    -0.93087     0.31975    -0.03770     5898.60   -0.337085   -0.723857    0.126795   -0.588497    -0.80561     0.55504     0.10060        2.32        2.46        2.54        2.94        2.95        3.00        2.84        3.90        3.08        3.92        4.08        4.06        4.02        3.82        3.67
         351          17          20      38.968     5901.88   -0.377711    0.440411   -0.537074    0.612311    -0.93291     0.32162    -0.03240     5898.62   -0.348219   -0.718783    0.136902   -0.585963    -0.79368     0.56810     0.09671        2.32        2.46        2.54        2.94        2.95        3.00        2.83        3.90        3.09        3.92        4.09        4.07        4.02        3.82        3.67
         352          17          20      39.005     5901.90   -0.377782    0.440778   -0.537281    0.611821    -0.93260     0.32258    -0.03095     5898.64   -0.358574   -0.713723    0.146900   -0.583476    -0.76904     0.59879     0.08198        2.33        2.46        2.54        2.94        2.95        3.00        2.83        3.89        3.11        3.92        4.09        4.07        4.03        3.82        3.67
         353          17          20      39.015     5901.92   -0.377771    0.441137   -0.537424    0.611443    -0.93115     0.32417    -0.03188     5898.66   -0.368877   -0.708628    0.157290   -0.580548    -0.74637     0.63747     0.07968        2.33        2.46        2.55        2.94        2.95        2.99        2.83        3.89        3.12        3.92        4.08        4.08        4.03        3.82        3.67
         354          17          20      39.053     5901.94   -0.377697    0.441513   -0.537508    0.611144    -0.93140     0.32539    -0.02713     5898.68   -0.378132   -0.702932    0.166609   -0.578917    -0.76883     0.66063     0.07891        2.33        2.46        2.55        2.94        2.95        2.99        2.82        3.89        3.13        3.91        4.09        4.08        4.04        3.81        3.67
         355          17          20      39.086     5901.96   -0.377569    0.441917   -0.537619    0.610833    -0.93279     0.32453    -0.02434     5898.70   -0.386693   -0.694520    0.177118   -0.580293    -0.73561     0.68867     0.07500        2.33        2.46        2.55        2.94        2.95        2.99        2.82        3.89        3.14        3.91        4.09        4.08        4.04        3.81        3.66
         356          17          20      39.093     5901.98   -0.377484    0.442266   -0.537666    0.610591    -0.93284     0.32420    -0.02593     5898.72   -0.395051   -0.686277    0.187176   -0.581313    -0.69735     0.72426     0.03713        2.33        2.46        2.55        2.94        2.95        2.99        2.81        3.89        3.14        3.91        4.09        4.09        4.04        3.81        3.66
         357          17          20      39.130     5902.00   -0.377344    0.442635   -0.537787    0.610304    -0.93422     0.32342    -0.02466     5898.74   -0.403572   -0.682133    0.193698   -0.578192    -0.47377     0.69254     0.02856        2.33        2.46        2.55        2.94        2.95        2.99        2.80        3.89        3.15        3.91        4.09        4.09        4.05        3.81        3.67
         358          17          20      39.163     5902.02   -0.377283    0.442926   -0.537899    0.610031    -0.93443     0.32216    -0.02265     5898.76   -0.412486   -0.677717    0.200944   -0.574610    -0.66772     0.72015     0.01261        2.33        2.46        2.55        2.94        2.95        2.98        2.80        3.89        3.16        3.90        4.09        4.09        4.05        3.81        3.66
         359          17          20      39.186     5902.04   -0.377279    0.443141   -0.538033    0.609760    -0.93508     0.32310    -0.02089     5898.78   -0.419842   -0.672994    0.208652   -0.572081    -0.64744     0.76488     0.00187        2.33        2.46        2.55        2.94        2.95        2.98        2.79        3.89        3.17        3.90        4.09        4.10        4.05        3.81        3.67
         360          17          20      39.207     5902.06   -0.377169    0.443403   -0.538195    0.609494    -0.93467     0.32595    -0.01937     5898.80   -0.427403   -0.668202    0.216190   -0.569293    -0.57656     0.77544    -0.01712        2.33        2.46        2.55        2.94        2.95        2.98        2.79        3.89        3.18        3.89        4.09        4.09        4.05        3.80        3.67
         361          17          20      39.241     5902.08   -0.377144    0.443618   -0.538238    0.609316    -0.93286     0.32598    -0.02112     5898.82   -0.434932   -0.663328    0.223776   -0.566352    -0.58697     0.79234    -0.02359        2.33        2.46        2.55        2.94        2.95        2.98        2.78        3.88        3.19        3.88        4.09        4.10        4.06        3.80        3.66
         362          17          20      39.265     5902.10   -0.376967    0.443862   -0.538335    0.609161    -0.93079     0.32652    -0.02232     5898.84   -0.441937   -0.658460    0.230690   -0.563830    -0.54728     0.78667    -0.02958        2.33        2.46        2.55        2.94        2.95        2.98        2.77        3.89        3.20        3.88        4.09        4.10        4.07        3.80        3.67
         363          17          20      39.287     5902.12   -0.376942    0.444072   -0.538344    0.609016    -0.93119     0.32547    -0.02372     5898.86   -0.449158   -0.653413    0.237019   -0.561365    -0.53514     0.79876    -0.02771        2.33        2.46        2.55        2.94        2.95        2.98        2.76        3.88        3.20        3.87        4.09        4.10        4.06        3.80        3.67
         364          17          20      39.321     5902.14   -0.376922    0.444294   -0.538376    0.608838    -0.92974     0.32089    -0.02351     5898.88   -0.456377   -0.648462    0.243360   -0.558563    -0.50799     0.80830    -0.02698        2.33        2.46        2.54        2.93        2.95        2.98        2.75        3.88        3.21        3.87        4.09        4.10        4.06        3.80        3.67
         365          17          20      39.344     5902.16   -0.376838    0.444508   -0.538420    0.608696    -0.93368     0.31935    -0.02461     5898.90   -0.463766   -0.643500    0.250284   -0.555146    -0.48506     0.83998    -0.03029        2.33        2.45        2.54        2.93        2.95        2.98        2.73        3.88        3.22        3.86        4.09        4.10        4.07        3.80        3.67
         366          17          20      39.366     5902.18   -0.376827    0.444690   -0.538405    0.608582    -0.93624     0.31902    -0.02305     5898.92   -0.469818   -0.639095    0.257300   -0.551929    -0.48800     0.86569    -0.05078        2.33        2.45        2.53        2.94        2.95        2.98        2.73        3.88        3.22        3.86        4.09        4.10        4.07        3.80        3.67
         367          17          20      39.401     5902.20   -0.376867    0.444897   -0.538497    0.608324    -0.93600     0.31529    -0.02267     5898.94   -0.475457   -0.635098    0.264583   -0.548257    -0.46558     0.87575    -0.06070        2.33        2.45        2.53        2.93        2.96        2.98        2.72        3.88        3.23        3.85        4.09        4.10        4.07        3.80        3.68
         368          17          20      39.426     5902.22   -0.376876    0.445062   -0.538478    0.608215    -0.93405     0.31274    -0.02152     5898.96   -0.480957   -0.630982    0.271439   -0.544852    -0.45975     0.87749    -0.05488        2.33        2.44        2.53        2.93        2.96        2.98        2.71        3.88        3.24        3.84        4.10        4.10        4.07        3.79        3.68
         369          17          20      39.460     5902.24   -0.376844    0.445227   -0.538468    0.608123    -0.93115     0.31634    -0.01929     5898.98   -0.486740   -0.626494    0.277540   -0.541812    -0.41720     0.87456    -0.03854        2.33        2.44        2.52        2.94        2.96        2.98        2.71        3.88        3.24        3.84        4.10        4.10        4.07        3.80        3.68
         370          17          20      39.479     5902.26   -0.376822    0.445402   -0.538548    0.607939    -0.93509     0.31716    -0.02152     5899.00   -0.492674   -0.621881    0.283038   -0.538912    -0.39828     0.86979    -0.03875        2.34        2.44        2.52        2.94        2.97        2.97        2.70        3.88        3.25        3.83        4.10        4.10        4.07        3.80        3.68
         371          17          20      39.511     5902.28   -0.376863    0.445502   -0.538571    0.607818    -0.93684     0.31707    -0.01925     5899.02   -0.498117   -0.617476    0.288546   -0.536044    -0.38858     0.87732    -0.05615        2.33        2.44        2.51        2.94        2.98        2.97        2.69        3.87        3.25        3.83        4.09        4.10        4.07        3.80        3.69
         372          17          20      39.542     5902.30   -0.376926    0.445649   -0.538652    0.607600    -0.93490     0.31473    -0.02134     5899.04   -0.503339   -0.613142    0.293992   -0.533175    -0.36529     0.88257    -0.07247        2.33        2.44        2.50        2.94        2.99        2.97        2.68        3.88        3.26        3.82        4.10        4.11        4.07        3.80        3.69
         373          17          20      39.551     5902.32   -0.377006    0.445687   -0.538654    0.607521    -0.93483     0.31445    -0.02178     5899.06   -0.508889   -0.608575    0.299395   -0.530124    -0.35838     0.90489    -0.06663        2.33        2.44        2.50        2.94        2.99        2.97        2.67        3.87        3.26        3.81        4.10        4.10        4.07        3.80        3.70
         374          17          20      39.591     5902.34   -0.377080    0.445690   -0.538671    0.607458    -0.93426     0.31304    -0.01971     5899.08   -0.513853   -0.604111    0.304292   -0.527647    -0.33112     0.89764    -0.07697        2.32        2.45        2.50        2.94        3.00        2.97        2.66        3.87        3.27        3.81        4.10        4.10        4.07        3.79        3.70
         375          17          20      39.625     5902.36   -0.377108    0.445901   -0.538845    0.607131    -0.93290     0.31461    -0.02080     5899.10   -0.518835   -0.599468    0.308947   -0.525357    -0.30411     0.90960    -0.07209        2.32        2.45        2.49        2.95        3.02        2.97        2.65        3.87        3.27        3.80        4.10        4.10        4.07        3.80        3.70
         376          17          20      39.634     5902.38   -0.377124    0.445915   -0.538835    0.607119    -0.93256     0.31759    -0.01950     5899.12   -0.523746   -0.594613    0.313627   -0.523224    -0.31531     0.93302    -0.09180        2.32        2.45        2.49        2.95        3.03        2.97        2.64        3.87        3.28        3.80        4.10        4.10        4.07        3.79        3.71
         377          17          20      39.669     5902.40   -0.376968    0.445931   -0.538974    0.607082    -0.93239     0.31900    -0.02229     5899.14   -0.528207   -0.589920    0.318526   -0.521088    -0.30048     0.93781    -0.11063        2.31        2.45        2.49        2.96        3.05        2.97        2.63        3.87        3.28        3.79        4.10        4.10        4.07        3.80        3.71
         378          17          20      39.709     5902.42   -0.376986    0.445929   -0.538921    0.607118    -0.93338     0.32174    -0.02196     5899.16   -0.532269   -0.584949    0.323880   -0.519256    -0.29332     0.95461    -0.12298        2.31        2.46        2.49        2.96        3.06        2.97        2.61        3.87        3.28        3.78        4.10        4.10        4.07        3.79        3.72
         379          17          20      39.714     5902.44   -0.376972    0.445937   -0.538854    0.607181    -0.93063     0.32303    -0.01991     5899.18   -0.536694   -0.579545    0.329848   -0.516998    -0.25385     0.96572    -0.12167        2.31        2.46        2.49        2.97        3.08        2.97        2.59        3.87        3.29        3.78        4.10        4.10        4.07        3.80        3.72
         380          17          20      39.764     5902.46   -0.376696    0.445926   -0.538914    0.607307    -0.93136     0.32408    -0.02091     5899.20   -0.540867   -0.574418    0.335273   -0.514878    -0.25668     0.94904    -0.10085        2.30        2.46        2.49        2.98        3.09        2.97        2.58        3.87        3.29        3.77        4.10        4.10        4.06        3.79        3.72
         381          17          20      39.780     5902.48   -0.376659    0.446012   -0.538790    0.607377    -0.92897     0.32197    -0.02134     5899.22   -0.544874   -0.569511    0.340514   -0.512660    -0.20872     0.92484    -0.10882        2.30        2.46        2.49        2.99        3.10        2.98        2.56        3.86        3.29        3.76        4.10        4.10        4.07        3.80        3.72
         382          17          20      39.825     5902.50   -0.376458    0.446160   -0.538650    0.607517    -0.93164     0.32153    -0.02051     5899.24   -0.548660   -0.564840    0.345474   -0.510466    -0.20419     0.93487    -0.10325        2.30        2.46        2.49        3.00        3.12        2.98        2.54        3.86        3.30        3.76        4.10        4.10        4.07        3.80        3.72
         383          17          20      39.833     5902.52   -0.376380    0.446250   -0.538475    0.607655    -0.93352     0.31794    -0.02093     5899.26   -0.552021   -0.560592    0.350276   -0.508248    -0.18977     0.93461    -0.11724        2.29        2.46        2.49        3.01        3.13        2.98        2.53        3.86        3.30        3.75        4.10        4.10        4.07        3.80        3.72
         384          17          20      39.863     5902.54   -0.376326    0.446285   -0.538335    0.607786    -0.93818     0.31496    -0.02089     5899.28   -0.555116   -0.556488    0.354969   -0.506127    -0.16915     0.94186    -0.11968        2.29        2.46        2.48        3.02        3.13        2.98        2.51        3.86        3.30        3.75        4.10        4.10        4.07        3.80        3.72
         385          17          20      39.897     5902.56   -0.376423    0.446416   -0.538366    0.607603    -0.93799     0.31097    -0.01777     5899.30   -0.558355   -0.552126    0.358937   -0.504539    -0.16317     0.92908    -0.12503        2.29        2.46        2.48        3.03        3.14        2.98        2.50        3.86        3.30        3.75        4.10        4.10        4.07        3.80        3.72
         386          17          20      39.906     5902.58   -0.376444    0.446374   -0.538337    0.607645    -0.93633     0.30865    -0.01936     5899.32   -0.561249   -0.547700    0.362499   -0.503605    -0.15580     0.92728    -0.12352        2.28        2.46        2.48        3.04        3.14        2.98        2.49        3.86        3.31        3.75        4.11        4.10        4.07        3.80        3.72
         387          17          20      39.946     5902.60   -0.376550    0.446351   -0.538383    0.607557    -0.93623     0.30992    -0.01910     5899.34   -0.563735   -0.543302    0.365708   -0.503272    -0.14884     0.92583    -0.13088        2.28        2.46        2.48        3.04        3.15        2.99        2.48        3.86        3.31        3.74        4.11        4.09        4.06        3.80        3.72
         388          17          20      39.967     5902.62   -0.376648    0.446197   -0.538427    0.607570    -0.93619     0.31248    -0.01925     5899.36   -0.566170   -0.538984    0.368504   -0.503143    -0.09445     0.90641    -0.15435        2.27        2.46        2.47        3.05        3.16        2.99        2.47        3.85        3.31        3.75        4.11        4.08        4.07        3.80        3.72
         389          17          20      39.994     5902.64   -0.376742    0.446045   -0.538447    0.607605    -0.93433     0.31632    -0.02075     5899.38   -0.568681   -0.534721    0.371244   -0.502845    -0.14941     0.90426    -0.13994        2.26        2.47        2.47        3.06        3.17        2.99        2.46        3.85        3.31        3.75        4.11        4.09        4.06        3.80        3.72
         390          17          20      40.026     5902.66   -0.376789    0.445891   -0.538550    0.607597    -0.93255     0.31836    -0.02169     5899.40   -0.570214   -0.530985    0.373946   -0.503066    -0.05861     0.89800    -0.14329        2.26        2.47        2.47        3.07        3.17        2.99        2.46        3.85        3.31        3.74        4.11        4.09        4.06        3.80        3.72
         391          17          20      40.050     5902.68   -0.376888    0.445755   -0.538553    0.607633    -0.93140     0.31819    -0.02112     5899.42   -0.571541   -0.528454    0.376472   -0.502340    -0.09727     0.91971    -0.14563        2.26        2.47        2.47        3.08        3.18        2.99        2.45        3.85        3.31        3.74        4.11        4.09        4.06        3.80        3.72
         392          17          20      40.064     5902.70   -0.376458    0.445864   -0.538949    0.607468    -0.93047     0.32078    -0.02319     5899.44   -0.572418   -0.526588    0.379103   -0.501322    -0.08662     0.94228    -0.14451        2.25        2.47        2.47        3.09        3.18        3.00        2.44        3.85        3.31        3.74        4.11        4.09        4.06        3.81        3.72
         393          17          20      40.104     5902.72   -0.376460    0.445881   -0.538907    0.607492    -0.93052     0.32141    -0.02398     5899.46   -0.573520   -0.524788    0.381381   -0.500221    -0.07891     0.94589    -0.14654        2.25        2.47        2.47        3.09        3.19        3.00        2.43        3.85        3.31        3.74        4.11        4.09        4.06        3.81        3.71
         394          17          20      40.130     5902.74   -0.376349    0.445987   -0.538745    0.607628    -0.92904     0.32357    -0.02605     5899.48   -0.574860   -0.522906    0.383148   -0.499302    -0.07610     0.94434    -0.14469        2.25        2.47        2.46        3.10        3.19        3.00        2.43        3.85        3.31        3.74        4.11        4.08        4.06        3.81        3.71
         395          17          20      40.163     5902.76   -0.376114    0.446108   -0.538541    0.607865    -0.92733     0.32249    -0.02623     5899.50   -0.576006   -0.521292    0.384670   -0.498499    -0.07169     0.93872    -0.14526        2.24        2.48        2.46        3.10        3.20        3.00        2.42        3.85        3.31        3.74        4.11        4.08        4.06        3.81        3.71
         396          17          20      40.184     5902.78   -0.376010    0.446192   -0.538361    0.608027    -0.93256     0.32157    -0.02220     5899.52   -0.577062   -0.519849    0.385977   -0.497773    -0.05507     0.94169    -0.14814        2.24        2.48        2.46        3.11        3.20        3.00        2.42        3.85        3.31        3.74        4.11        4.09        4.06        3.81        3.71
         397          17          20      40.217     5902.80   -0.375873    0.446271   -0.538335    0.608077    -0.93433     0.31883    -0.02272     5899.54   -0.578045   -0.518707    0.386991   -0.497037    -0.05695     0.95054    -0.15006        2.24        2.48        2.45        3.12        3.21        3.00        2.43        3.85        3.31        3.74        4.11        4.08        4.05        3.81        3.70
         398          17          20      40.244     5902.82   -0.375853    0.446286   -0.538227    0.608173    -0.93107     0.31735    -0.02227     5899.56   -0.578939   -0.517752    0.387629   -0.496494    -0.06091     0.94639    -0.14600        2.24        2.48        2.45        3.12        3.21        3.00        2.43        3.85        3.32        3.75        4.11        4.08        4.05        3.81        3.70
         399          17          20      40.265     5902.84   -0.375867    0.446288   -0.538156    0.608226    -0.93272     0.31995    -0.01808     5899.58   -0.579492   -0.517139    0.387981   -0.496213    -0.06377     0.92160    -0.15775        2.23        2.49        2.45        3.12        3.21        3.00        2.44        3.85        3.31        3.75        4.11        4.08        4.05        3.82        3.70
         400          17          20      40.290     5902.86   -0.375742    0.446363   -0.538355    0.608072    -0.93248     0.31873    -0.01753     5899.60   -0.579651   -0.516841    0.388067   -0.496270    -0.05305     0.90630    -0.16000        2.23        2.49        2.45        3.13        3.22        3.01        2.45        3.85        3.31        3.75        4.11        4.08        4.05        3.82        3.70
         401          17          20      40.325     5902.88   -0.375862    0.446268   -0.538357    0.608067    -0.93476     0.31470    -0.01929     5899.62   -0.579600   -0.516597    0.387888   -0.496724    -0.04893     0.90829    -0.15240        2.24        2.49        2.45        3.13        3.22        3.01        2.46        3.85        3.31        3.76        4.11        4.08        4.04        3.82        3.70
         402          17          20      40.342     5902.90   -0.376037    0.446193   -0.538452    0.607929    -0.93692     0.31306    -0.02023     5899.64   -0.579091   -0.516954    0.387519   -0.497234    -0.04830     0.90635    -0.15691        2.24        2.49        2.45        3.13        3.22        3.01        2.48        3.85        3.31        3.76        4.11        4.08        4.04        3.82        3.70
         403          17          20      40.376     5902.92   -0.376198    0.446116   -0.538516    0.607829    -0.93234     0.31662    -0.02298     5899.66   -0.577932   -0.517825    0.387077   -0.498019    -0.05209     0.91539    -0.16443        2.24        2.50        2.45        3.13        3.22        3.01        2.49        3.86        3.31        3.77        4.11        4.07        4.03        3.82        3.70
         404          17          20      40.408     5902.94   -0.376362    0.446067   -0.538589    0.607699    -0.92871     0.31784    -0.02155     5899.68   -0.576561   -0.518707    0.386275   -0.499311    -0.06170     0.90210    -0.15308        2.24        2.50        2.45        3.14        3.22        3.01        2.50        3.86        3.30        3.77        4.11        4.07        4.03        3.82        3.69
         405          17          20      40.422     5902.96   -0.376459    0.446016   -0.538652    0.607621    -0.92927     0.31789    -0.02386     5899.70   -0.575121   -0.519743    0.385013   -0.500867    -0.05788     0.90041    -0.15034        2.24        2.51        2.45        3.14        3.23        3.01        2.50        3.86        3.30        3.77        4.11        4.06        4.02        3.83        3.70
         406          17          20      40.460     5902.98   -0.376547    0.446061   -0.538674    0.607513    -0.93107     0.32134    -0.02412     5899.72   -0.573348   -0.521161    0.383571   -0.502531    -0.05420     0.91174    -0.14587        2.25        2.52        2.45        3.14        3.23        3.01        2.52        3.86        3.30        3.78        4.10        4.07        4.01        3.83        3.69
         407          17          20      40.483     5903.00   -0.376544    0.446109   -0.538647    0.607504    -0.93326     0.32124    -0.02143     5899.74   -0.571089   -0.522997    0.381915   -0.504453    -0.06794     0.91574    -0.14868        2.25        2.52        2.45        3.14        3.23        3.01        2.53        3.86        3.30        3.78        4.10        4.06        4.00        3.83        3.69
         408          17          20      40.514     5903.02   -0.376518    0.446250   -0.538540    0.607511    -0.92796     0.31897    -0.02705     5899.76   -0.568676   -0.525018    0.379806   -0.506667    -0.08866     0.91286    -0.15046        2.25        2.53        2.44        3.15        3.23        3.01        2.55        3.86        3.30        3.79        4.10        4.06        4.00        3.83        3.69
         409          17          20      40.529     5903.04   -0.376445    0.446402   -0.538403    0.607566    -0.92608     0.32049    -0.02684     5899.78   -0.566128   -0.527059    0.377363   -0.509220    -0.10277     0.93164    -0.14952        2.26        2.54        2.44        3.15        3.23        3.01        2.56        3.86        3.29        3.80        4.10        4.05        3.99        3.83        3.69
         410          17          20      40.563     5903.06   -0.376283    0.446523   -0.538320    0.607652    -0.93066     0.31993    -0.02363     5899.80   -0.563382   -0.529498    0.374499   -0.511844    -0.11218     0.94489    -0.14183        2.26        2.54        2.44        3.15        3.23        3.01        2.57        3.86        3.29        3.80        4.09        4.05        3.98        3.84        3.69
         411          17          20      40.616     5903.08   -0.376232    0.446647   -0.538164    0.607730    -0.93544     0.31764    -0.02316     5899.82   -0.560714   -0.532119    0.371250   -0.514415    -0.11293     0.93917    -0.14223        2.26        2.55        2.44        3.16        3.23        3.01        2.58        3.87        3.29        3.80        4.09        4.05        3.98        3.84        3.70
         412          17          20      40.622     5903.10   -0.376173    0.446777   -0.538044    0.607777    -0.93607     0.31679    -0.02377     5899.84   -0.558035   -0.535056    0.367381   -0.517052    -0.15522     0.93529    -0.13320        2.26        2.55        2.44        3.16        3.24        3.01        2.59        3.87        3.29        3.81        4.09        4.04        3.97        3.84        3.69
         413          17          20      40.646     5903.12   -0.376176    0.446861   -0.537972    0.607777    -0.93293     0.31447    -0.02291     5899.86   -0.554927   -0.539171    0.362353   -0.519665    -0.13478     0.94177    -0.10470        2.26        2.56        2.44        3.16        3.24        3.01        2.60        3.87        3.29        3.81        4.08        4.04        3.96        3.85        3.69
         414          17          20      40.684     5903.14   -0.376236    0.446853   -0.537958    0.607758    -0.93386     0.31163    -0.02023     5899.88   -0.551873   -0.543547    0.356701   -0.522262    -0.13803     0.93208    -0.08217        2.26        2.57        2.43        3.16        3.24        3.01        2.61        3.87        3.29        3.82        4.08        4.04        3.96        3.85        3.69
         415          17          20      40.689     5903.16   -0.376359    0.446879   -0.538016    0.607611    -0.93399     0.31135    -0.02225     5899.90   -0.549973   -0.547344    0.350338   -0.524601    -0.10144     0.91253    -0.09649        2.27        2.57        2.43        3.16        3.24        3.01        2.62        3.87        3.28        3.82        4.08        4.03        3.95        3.85        3.69
         416          17          20      40.734     5903.18   -0.376513    0.446736   -0.538122    0.607527    -0.93373     0.31131    -0.02005     5899.92   -0.546779   -0.552106    0.344990   -0.526492    -0.23312     0.91387    -0.13836        2.26        2.58        2.43        3.16        3.24        3.01        2.63        3.87        3.28        3.82        4.08        4.03        3.95        3.85        3.69
