Sample,Hour,Minute,Sec,Stamp,Quat1,Quat2,Quat3,Quat4,AccX,AccY,AccZ,Stamp2,Quat2_1,Quat2_2,Quat2_3,Quat2_4,Acc2_X,Acc2_Y,Acc2_Z,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,Frame,Time,realTime,BrazoX,BrazoY,BrazoZ,angBrazoX,angBrazoY,angBrazoZ,EspaldaX,EspaldaY,EspaldaZ,refX,refY,refZ,type
630,17,9,50.735,5252.72,0.540677,0.617288,0.289847,0.492558,-0.90717,0.38192,-0.06979,5249.44,-0.002077,-0.723983,0.097462,-0.682895,-0.98607,0.10573,0.06628,2.41,2.48,2.47,2.94,2.97,2.96,2.85,3.89,3.04,3.93,4.09,3.96,4,3.81,3.67,5424,22.6,61790.735,-10.61609,1056.241577,-202.896027,2.19495420237082,2.01802046646264,2.32761363791477,1.002061,798.474121,166.213394,150.888672,1175.754517,-13.148817,"LATERAL"
631,17,9,50.752,5252.76,0.541008,0.617293,0.289566,0.492353,-0.90696,0.38225,-0.07127,5249.46,-0.001148,-0.72447,0.096356,-0.682537,-0.99231,0.09467,0.06124,2.41,2.48,2.47,2.94,2.97,2.96,2.84,3.89,3.04,3.93,4.09,3.96,4.01,3.81,3.67,5429,22.620833,61790.755833,-10.721666,1058.987549,-202.671356,2.19875546206463,2.00918102652167,2.33085278675723,1.04923,798.504517,166.317032,150.888672,1175.754517,-13.148817,"LATERAL"
632,17,9,50.787,5252.78,0.541166,0.617249,0.289469,0.492291,-0.90688,0.38459,-0.07059,5249.5,0.000596,-0.725079,0.095013,-0.68208,-0.98771,0.08493,0.0576,2.41,2.48,2.47,2.94,2.97,2.95,2.84,3.89,3.05,3.93,4.09,3.97,4.01,3.8,3.67,5437,22.654167,61790.789167,-11.079875,1063.446655,-202.27095,2.20551767804264,1.99451114287218,2.33555119238103,1.135246,798.564148,166.426132,150.888672,1175.754517,-13.148817,"LATERAL"
633,17,9,50.816,5252.8,0.541254,0.617286,0.289397,0.49219,-0.9056,0.38243,-0.06867,5249.52,0.001418,-0.725406,0.094537,-0.681797,-0.99022,0.08254,0.0607,2.42,2.48,2.47,2.94,2.97,2.96,2.84,3.89,3.07,3.93,4.1,3.98,4.01,3.8,3.67,5444,22.683333,61790.818333,-11.307069,1067.533325,-201.870193,2.21144941935218,1.98101915178651,2.33987105259607,1.228637,798.640015,166.484406,150.888672,1175.754517,-13.148817,"LATERAL"
634,17,9,50.835,5252.84,0.541434,0.617094,0.289146,0.492381,-0.90744,0.3828,-0.06601,5249.54,0.002265,-0.725775,0.094088,-0.681464,-0.9906,0.0867,0.06388,2.42,2.48,2.47,2.95,2.97,2.95,2.83,3.88,3.08,3.93,4.1,3.98,4.02,3.8,3.67,5448,22.7,61790.835,-11.387178,1069.948364,-201.662491,2.21472171425503,1.97298115677903,2.34256817851034,1.293119,798.693542,166.508377,150.888672,1175.754517,-13.148817,"LATERAL"
635,17,9,50.867,5252.86,0.541515,0.617033,0.289045,0.492427,-0.90592,0.38273,-0.06874,5249.58,0.004183,-0.726912,0.092737,-0.680428,-0.98295,0.07793,0.07518,2.42,2.48,2.47,2.95,2.97,2.95,2.83,3.89,3.09,3.93,4.09,3.99,4.02,3.8,3.67,5456,22.733333,61790.868333,-11.528403,1074.803589,-201.279175,2.22112306948711,1.95661470521236,2.34801382758285,1.405575,798.782532,166.538406,150.888672,1175.754517,-13.148817,"LATERAL"
636,17,9,50.894,5252.88,0.541588,0.616922,0.288989,0.492519,-0.90585,0.38189,-0.06904,5249.6,0.004198,-0.72773,0.091932,-0.679661,-0.9774,0.08168,0.08421,2.42,2.48,2.47,2.95,2.97,2.95,2.83,3.89,3.1,3.93,4.1,3.99,4.03,3.79,3.68,5463,22.7625,61790.8975,-11.750779,1078.867188,-200.706207,2.22724059980678,1.94289294659925,2.35154078045604,1.4893,798.877502,166.491287,150.888672,1175.754517,-13.148817,"LATERAL"
637,17,9,50.919,5252.92,0.541489,0.61684,0.288978,0.492738,-0.90588,0.3795,-0.07275,5249.62,0.005142,-0.728605,0.091101,-0.678829,-1.00082,0.05411,0.08044,2.42,2.48,2.47,2.95,2.97,2.96,2.82,3.89,3.11,3.93,4.1,3.99,4.03,3.79,3.68,5469,22.7875,61790.9225,-11.993269,1082.169556,-200.14209,2.23256978625621,1.93165207502459,2.35390150110265,1.550359,798.956482,166.424072,150.888672,1175.754517,-13.148817,"LATERAL"
638,17,9,50.946,5252.94,0.541492,0.616759,0.28901,0.492816,-0.90602,0.38245,-0.07338,5249.66,0.006939,-0.730745,0.088378,-0.67687,-0.99159,0.0689,0.08123,2.42,2.48,2.47,2.95,2.97,2.95,2.82,3.88,3.12,3.92,4.1,4,4.03,3.79,3.68,5475,22.8125,61790.9475,-12.272815,1085.38855,-199.566147,2.23792494171426,1.92056582410435,2.35593378859183,1.600316,799.03656,166.353485,150.888672,1175.754517,-13.148817,"LATERAL"
639,17,9,50.974,5252.96,0.541467,0.616714,0.289116,0.492838,-0.90758,0.38447,-0.07286,5249.68,0.007803,-0.731814,0.087273,-0.675848,-0.98532,0.06836,0.08561,2.42,2.48,2.47,2.95,2.97,2.96,2.81,3.89,3.13,3.92,4.1,4.01,4.03,3.78,3.68,5482,22.841667,61790.976667,-12.409418,1089.209595,-198.884155,2.24366273721263,1.9074180394655,2.35868034634274,1.680987,799.123413,166.279785,150.888672,1175.754517,-13.148817,"LATERAL"
640,17,9,51.012,5253.02,0.54138,0.616414,0.289677,0.492979,-0.90227,0.38128,-0.07799,5249.7,0.00882,-0.732868,0.086185,-0.674832,-0.97569,0.06932,0.08648,2.42,2.48,2.47,2.94,2.97,2.96,2.81,3.89,3.14,3.92,4.1,4.02,4.04,3.78,3.69,5491,22.879167,61791.014167,-12.541257,1094.263794,-197.984116,2.25103177728792,1.88980460419248,2.36222306080926,1.756626,799.227478,166.212067,150.888672,1175.754517,-13.148817,"LATERAL"
641,17,9,51.026,5253.04,0.541357,0.616319,0.289965,0.492955,-0.9022,0.37976,-0.07561,5249.74,0.010113,-0.734821,0.084359,-0.672918,-0.97738,0.07167,0.07921,2.42,2.48,2.47,2.94,2.98,2.96,2.81,3.88,3.14,3.92,4.1,4.02,4.04,3.78,3.69,5494,22.891667,61791.026667,-12.607861,1095.948242,-197.660767,2.25358720642147,1.88387159400625,2.36322804129979,1.7833,799.265076,166.195587,150.888672,1175.754517,-13.148817,"LATERAL"
642,17,9,51.061,5253.06,0.541362,0.616216,0.290263,0.492902,-0.90595,0.3792,-0.07399,5249.78,0.009334,-0.737325,0.083164,-0.670335,-0.96075,0.0993,0.08829,2.43,2.48,2.46,2.94,2.98,2.96,2.8,3.88,3.15,3.91,4.09,4.03,4.04,3.78,3.69,5503,22.929167,61791.064167,-12.599908,1101.137207,-196.737213,2.26058452491306,1.86548857374317,2.3668651483717,1.854954,799.371704,166.166656,150.888672,1175.754517,-13.148817,"LATERAL"
643,17,9,51.087,5253.08,0.541303,0.616147,0.29058,0.492867,-0.90883,0.37711,-0.07249,5249.8,0.009212,-0.737393,0.083878,-0.670172,-1.04602,0.09283,0.08241,2.43,2.48,2.46,2.94,2.99,2.96,2.8,3.88,3.16,3.91,4.09,4.04,4.04,3.78,3.69,5509,22.954167,61791.089167,-12.58848,1104.512573,-196.061798,2.26522241646215,1.85342641949436,2.36889147254246,1.914317,799.440857,166.124573,150.888672,1175.754517,-13.148817,"LATERAL"
644,17,9,51.106,5253.1,0.541079,0.616148,0.290888,0.49293,-0.91146,0.37341,-0.07192,5249.82,0.008953,-0.737268,0.084784,-0.6702,-0.99789,0.09888,0.09058,2.43,2.48,2.45,2.94,2.99,2.96,2.79,3.88,3.17,3.91,4.1,4.05,4.05,3.78,3.69,5514,22.975,61791.11,-12.573618,1107.255493,-195.483185,2.26900420551398,1.84355089733261,2.37037707518489,1.956773,799.492065,166.095978,150.888672,1175.754517,-13.148817,"LATERAL"
645,17,9,51.142,5253.14,0.540661,0.61618,0.291247,0.493136,-0.90976,0.36813,-0.07136,5249.86,0.006793,-0.736975,0.087598,-0.670186,-0.97932,0.1061,0.10597,2.44,2.48,2.44,2.93,2.99,2.96,2.79,3.88,3.17,3.9,4.1,4.05,4.05,3.78,3.7,5522,23.008333,61791.143333,-12.627707,1111.358154,-194.478439,2.27515537983962,1.82866237957001,2.3718477664681,2.012362,799.586426,166.038788,150.888672,1175.754517,-13.148817,"LATERAL"
646,17,9,51.166,5253.16,0.540363,0.616214,0.291471,0.493287,-0.90963,0.37005,-0.0708,5249.88,0.004151,-0.736748,0.089436,-0.670214,-0.97508,0.14221,0.113,2.45,2.47,2.44,2.93,2.99,2.96,2.78,3.88,3.18,3.9,4.09,4.06,4.05,3.77,3.7,5528,23.033333,61791.168333,-12.533277,1114.293823,-193.723526,2.27919291812282,1.81799410242128,2.37302306676726,2.053446,799.644836,166.013397,150.888672,1175.754517,-13.148817,"LATERAL"
647,17,9,51.185,5253.18,0.540085,0.616319,0.291622,0.493371,-0.91059,0.37156,-0.06935,5249.9,0.000471,-0.736267,0.09163,-0.670458,-0.98403,0.15547,0.09862,2.45,2.47,2.44,2.93,3,2.96,2.78,3.88,3.18,3.9,4.09,4.07,4.05,3.77,3.71,5532,23.05,61791.185,-12.334187,1115.900146,-193.740448,2.27987566243523,1.81189895085526,2.375209111224,2.066986,799.665039,166.00148,150.888672,1175.754517,-13.148817,"LATERAL"
648,17,9,51.223,5253.22,0.539516,0.616529,0.291914,0.49356,-0.90737,0.37118,-0.07202,5249.94,-0.009431,-0.734647,0.098092,-0.671254,-0.9857,0.14603,0.08824,2.45,2.47,2.44,2.93,3,2.96,2.77,3.88,3.19,3.89,4.09,4.07,4.05,3.77,3.71,5542,23.091667,61791.226667,-12.244754,1120.852173,-192.278336,2.28719785939781,1.79363925526678,2.37613525142075,2.131434,799.763123,165.996521,150.888672,1175.754517,-13.148817,"LATERAL"
649,17,9,51.247,5253.24,0.539251,0.61667,0.292023,0.493609,-0.90573,0.37259,-0.07207,5249.96,-0.015967,-0.733197,0.10241,-0.672071,-0.98094,0.17381,0.10229,2.46,2.47,2.44,2.92,3.01,2.96,2.76,3.88,3.19,3.89,4.09,4.07,4.05,3.77,3.71,5547,23.1125,61791.2475,-12.200765,1123.019775,-191.600922,2.29044338713389,1.78556897228922,2.37633930815044,2.157365,799.791809,166.028854,150.888672,1175.754517,-13.148817,"LATERAL"
650,17,9,51.266,5253.26,0.538956,0.616779,0.292112,0.493742,-0.91153,0.3727,-0.07247,5249.98,-0.023538,-0.731146,0.107176,-0.673339,-0.9894,0.21315,0.10543,2.46,2.46,2.44,2.92,3.01,2.96,2.76,3.88,3.2,3.88,4.09,4.07,4.05,3.77,3.71,5552,23.133333,61791.268333,-12.046026,1125.277222,-190.955246,2.29331044779637,1.77711985616611,2.37695007916799,2.169447,799.825134,166.047745,150.888672,1175.754517,-13.148817,"LATERAL"
651,17,9,51.3,5253.3,0.538271,0.617034,0.292249,0.494089,-0.91326,0.37038,-0.07092,5250,-0.031851,-0.728501,0.112376,-0.675014,-0.99395,0.24269,0.09544,2.47,2.46,2.44,2.92,3.02,2.96,2.75,3.88,3.2,3.88,4.09,4.08,4.05,3.77,3.72,5560,23.166667,61791.301667,-11.71163,1128.605103,-189.887634,2.29745353145759,1.7646579818705,2.3776931586748,2.189384,799.91449,165.997238,150.888672,1175.754517,-13.148817,"LATERAL"
652,17,9,51.334,5253.34,0.53746,0.61742,0.292466,0.49436,-0.90829,0.37057,-0.0727,5250.04,-0.049381,-0.721711,0.124179,-0.679172,-0.99698,0.24358,0.06379,2.47,2.45,2.44,2.92,3.03,2.96,2.74,3.88,3.2,3.87,4.09,4.08,4.06,3.76,3.72,5568,23.2,61791.335,-11.564572,1131.443726,-188.712234,2.30205678763967,1.75397053608755,2.37705332091115,2.194936,799.992554,165.897217,150.888672,1175.754517,-13.148817,"LATERAL"
653,17,9,51.362,5253.36,0.53712,0.617616,0.292701,0.494347,-0.90489,0.36958,-0.06824,5250.08,-0.067464,-0.714366,0.138144,-0.682675,-0.95865,0.26662,0.08695,2.48,2.45,2.44,2.92,3.03,2.96,2.74,3.88,3.21,3.87,4.09,4.08,4.06,3.77,3.73,5575,23.229167,61791.364167,-11.477685,1133.591553,-187.751984,2.3057810575529,1.74582234835488,2.37620532323142,2.212055,800.024292,165.837799,150.888672,1175.754517,-13.148817,"LATERAL"
654,17,9,51.377,5253.38,0.536868,0.617788,0.292952,0.494256,-0.90887,0.36989,-0.06716,5250.1,-0.077734,-0.710795,0.146061,-0.683662,-0.94165,0.31982,0.09147,2.48,2.45,2.44,2.92,3.04,2.96,2.73,3.88,3.21,3.86,4.09,4.08,4.06,3.76,3.73,5579,23.245833,61791.380833,-11.476516,1134.74939,-187.17366,2.30808536831281,1.74140717418117,2.37540741354797,2.232011,800.048584,165.838135,150.888672,1175.754517,-13.148817,"LATERAL"
655,17,9,51.412,5253.42,0.536374,0.618172,0.293405,0.494044,-0.91499,0.36731,-0.06416,5250.12,-0.08848,-0.707183,0.153747,-0.684416,-0.98279,0.36834,0.08285,2.48,2.45,2.44,2.93,3.04,2.96,2.72,3.88,3.22,3.86,4.09,4.09,4.06,3.76,3.73,5587,23.279167,61791.414167,-11.299211,1136.952881,-186.104141,2.31183760001291,1.73300645202689,2.37441509638972,2.280693,800.124329,165.921967,150.888672,1175.754517,-13.148817,"LATERAL"
656,17,9,51.442,5253.44,0.536146,0.618356,0.293658,0.493911,-0.91542,0.37,-0.06302,5250.16,-0.110562,-0.69958,0.169734,-0.68524,-0.98828,0.40683,0.03748,2.48,2.45,2.44,2.93,3.04,2.96,2.71,3.88,3.22,3.85,4.09,4.08,4.06,3.76,3.74,5594,23.308333,61791.443333,-11.137733,1138.87085,-185.135025,2.31517171076201,1.72564324690859,2.37338811044232,2.340595,800.180115,166.043655,150.888672,1175.754517,-13.148817,"LATERAL"
657,17,9,51.458,5253.46,0.53595,0.618538,0.2939,0.493752,-0.9127,0.3736,-0.06079,5250.18,-0.121657,-0.695671,0.177747,-0.685308,-0.96941,0.39912,0.04065,2.48,2.45,2.44,2.94,3.05,2.96,2.71,3.88,3.23,3.85,4.09,4.09,4.06,3.76,3.74,5598,23.325,61791.46,-11.003472,1139.972412,-184.582001,2.31694245481036,1.7213993837939,2.37289900930489,2.367619,800.2146,166.120148,150.888672,1175.754517,-13.148817,"LATERAL"
658,17,9,51.493,5253.5,0.535524,0.618847,0.294396,0.493532,-0.91729,0.36827,-0.05484,5250.2,-0.132648,-0.691792,0.18568,-0.685092,-0.93869,0.41345,0.04405,2.48,2.45,2.45,2.95,3.05,2.96,2.7,3.88,3.23,3.84,4.09,4.09,4.06,3.76,3.74,5606,23.358333,61791.493333,-10.798241,1142.199463,-183.416534,2.32084331734434,1.71274084169863,2.3715053196659,2.43269,800.291687,166.257477,150.888672,1175.754517,-13.148817,"LATERAL"
659,17,9,51.524,5253.52,0.535482,0.618884,0.2946,0.49341,-0.91612,0.36544,-0.05718,5250.24,-0.154435,-0.684072,0.201834,-0.683709,-0.92721,0.47494,0.0218,2.49,2.45,2.45,2.95,3.05,2.96,2.69,3.88,3.24,3.83,4.09,4.09,4.06,3.77,3.75,5614,23.391667,61791.526667,-10.399535,1144.588867,-182.177841,2.32441935050558,1.70340880636693,2.37046696309431,2.496433,800.400818,166.295654,150.888672,1175.754517,-13.148817,"LATERAL"
660,17,9,51.536,5253.54,0.535417,0.618956,0.294822,0.493256,-0.91183,0.36687,-0.05341,5250.26,-0.164979,-0.679946,0.209902,-0.682932,-0.90571,0.49953,0.01074,2.49,2.45,2.45,2.96,3.06,2.97,2.67,3.88,3.24,3.83,4.09,4.09,4.06,3.76,3.75,5617,23.404167,61791.539167,-10.2691,1145.514648,-181.6353,2.32605068763817,1.69977692589463,2.36977775948559,2.524719,800.450745,166.299255,150.888672,1175.754517,-13.148817,"LATERAL"
661,17,9,51.574,5253.56,0.535278,0.619112,0.295044,0.493079,-0.91169,0.36952,-0.05551,5250.28,-0.175387,-0.675665,0.217771,-0.682123,-0.88501,0.5008,0.00384,2.49,2.45,2.45,2.96,3.06,2.97,2.67,3.88,3.25,3.82,4.09,4.09,4.06,3.76,3.75,5626,23.441667,61791.576667,-9.613669,1148.52002,-180.133286,2.32984738541338,1.6878448105129,2.3688928735629,2.67433,800.589233,166.304733,150.888672,1175.754517,-13.148817,"LATERAL"
662,17,9,51.605,5253.6,0.534962,0.619307,0.295456,0.492931,-0.91935,0.36776,-0.05418,5250.32,-0.196211,-0.666417,0.232412,-0.680716,-0.84363,0.5211,-0.00319,2.49,2.45,2.45,2.97,3.06,2.97,2.65,3.88,3.25,3.81,4.08,4.09,4.06,3.76,3.75,5633,23.470833,61791.605833,-9.14821,1150.850952,-179.081863,2.33254461022904,1.67840495217578,2.36830174638709,2.855388,800.65918,166.309067,150.888672,1175.754517,-13.148817,"LATERAL"
663,17,9,51.613,5253.62,0.53483,0.619359,0.295546,0.492955,-0.91568,0.36836,-0.05662,5250.34,-0.206014,-0.661687,0.239755,-0.679887,-0.81196,0.524,-0.00345,2.5,2.45,2.45,2.97,3.07,2.97,2.64,3.88,3.25,3.8,4.08,4.09,4.06,3.76,3.75,5635,23.479167,61791.614167,-9.120178,1151.491211,-178.723602,2.33379341451907,1.67578420860248,2.367607046902,2.904693,800.681335,166.304764,150.888672,1175.754517,-13.148817,"LATERAL"
664,17,9,51.656,5253.66,0.534714,0.619335,0.296026,0.492822,-0.90674,0.37216,-0.06159,5250.36,-0.215112,-0.65722,0.24753,-0.678614,-0.81421,0.52243,-0.01842,2.5,2.45,2.46,2.98,3.07,2.97,2.63,3.88,3.25,3.8,4.09,4.09,4.06,3.76,3.76,5646,23.525,61791.66,-8.73648,1155.119629,-177.071213,2.33898494958784,1.6607393276286,2.36533318959425,3.100647,800.830872,166.260986,150.888672,1175.754517,-13.148817,"LATERAL"
665,17,9,51.682,5253.68,0.534706,0.61929,0.296296,0.492725,-0.91106,0.37123,-0.05926,5250.4,-0.230146,-0.648976,0.263259,-0.67569,-0.81869,0.56173,-0.02438,2.5,2.45,2.46,2.99,3.08,2.97,2.63,3.88,3.26,3.79,4.08,4.09,4.06,3.76,3.75,5652,23.55,61791.685,-8.504592,1157.121826,-176.185135,2.3416531462606,1.65233506850443,2.364100268793,3.157547,800.905273,166.211929,150.888672,1175.754517,-13.148817,"LATERAL"
666,17,9,51.716,5253.72,0.534696,0.619239,0.296875,0.492452,-0.91548,0.36579,-0.05521,5250.42,-0.237038,-0.644977,0.270224,-0.674386,-0.75952,0.5882,-0.02215,2.5,2.45,2.46,2.99,3.08,2.98,2.62,3.88,3.26,3.79,4.08,4.09,4.05,3.76,3.76,5660,23.583333,61791.718333,-7.925337,1159.831665,-174.897354,2.34462991469006,1.64092443389669,2.36284833641262,3.153582,801.02179,166.060837,150.888672,1175.754517,-13.148817,"LATERAL"
667,17,9,51.725,5253.74,0.534688,0.619193,0.29711,0.492376,-0.91481,0.36572,-0.05498,5250.44,-0.244654,-0.640719,0.276174,-0.673314,-0.7413,0.62352,-0.01754,2.49,2.45,2.46,3,3.09,2.98,2.61,3.88,3.26,3.78,4.08,4.08,4.05,3.76,3.76,5662,23.591667,61791.726667,-7.764253,1160.489014,-174.552902,2.34537290663515,1.63814443693619,2.36248648062261,3.161133,801.050415,166.016724,150.888672,1175.754517,-13.148817,"LATERAL"
668,17,9,51.765,5253.76,0.534638,0.61918,0.297347,0.492304,-0.9134,0.36761,-0.05526,5250.48,-0.25888,-0.632046,0.287456,-0.671467,-0.71547,0.64884,-0.0252,2.49,2.45,2.46,3.01,3.09,2.98,2.6,3.87,3.27,3.77,4.08,4.08,4.05,3.76,3.76,5672,23.633333,61791.768333,-6.441389,1163.63269,-173.111435,2.34646646515343,1.62477050796996,2.36301172832585,3.316006,801.236511,165.846893,150.888672,1175.754517,-13.148817,"LATERAL"
669,17,9,51.795,5253.8,0.534313,0.619163,0.297876,0.492358,-0.91471,0.36567,-0.05085,5250.5,-0.265295,-0.627973,0.293014,-0.670381,-0.71322,0.65864,-0.03041,2.49,2.45,2.46,3.01,3.1,2.98,2.6,3.88,3.27,3.77,4.08,4.08,4.05,3.76,3.76,5679,23.6625,61791.7975,-5.733716,1165.10144,-172.324585,2.34699206383718,1.61846544830742,2.36312599455455,3.543173,801.379883,165.797684,150.888672,1175.754517,-13.148817,"LATERAL"
670,17,9,51.808,5253.82,0.534278,0.61914,0.297894,0.492414,-0.91668,0.36183,-0.05307,5250.52,-0.271592,-0.62408,0.298443,-0.669099,-0.71174,0.67423,-0.02595,2.49,2.45,2.46,3.02,3.1,2.98,2.59,3.87,3.27,3.77,4.08,4.08,4.05,3.76,3.76,5682,23.675,61791.81,-5.565928,1165.474976,-172.015991,2.34749912235645,1.61686594844951,2.36276870023523,3.65738,801.440735,165.781235,150.888672,1175.754517,-13.148817,"LATERAL"
671,17,9,51.845,5253.84,0.534181,0.619156,0.297885,0.492505,-0.91811,0.36176,-0.05324,5250.56,-0.282637,-0.617257,0.308978,-0.666065,-0.70285,0.72192,-0.02879,2.49,2.45,2.46,3.03,3.11,2.98,2.58,3.87,3.27,3.76,4.08,4.07,4.05,3.75,3.77,5691,23.7125,61791.8475,-4.833065,1166.387939,-171.235367,2.34778279737686,1.6129816597894,2.36282743386291,3.94545,801.521179,165.811707,150.888672,1175.754517,-13.148817,"LATERAL"
672,17,9,51.874,5253.88,0.533705,0.619357,0.29777,0.492838,-0.91411,0.36475,-0.05507,5250.58,-0.288009,-0.614493,0.314074,-0.663933,-0.65615,0.7305,-0.03887,2.49,2.46,2.46,3.04,3.11,2.98,2.58,3.88,3.27,3.76,4.08,4.07,4.05,3.76,3.77,5698,23.741667,61791.876667,-4.231108,1167.171387,-170.569519,2.34809061439792,1.60961354749412,2.36279218266707,4.116709,801.549622,165.941116,150.888672,1175.754517,-13.148817,"LATERAL"
673,17,9,51.887,5253.9,0.53352,0.619428,0.297666,0.493011,-0.90981,0.36726,-0.05994,5250.6,-0.293213,-0.611485,0.318984,-0.662089,-0.61091,0.73366,-0.04351,2.49,2.46,2.47,3.05,3.11,2.98,2.57,3.88,3.27,3.75,4.08,4.07,4.05,3.76,3.77,5701,23.754167,61791.889167,-4.005201,1167.529785,-170.248245,2.34844115545183,1.60805947600564,2.3625597864218,4.174936,801.594727,165.993393,150.888672,1175.754517,-13.148817,"LATERAL"
674,17,9,51.927,5253.92,0.53336,0.619428,0.297691,0.493169,-0.90799,0.36986,-0.05844,5250.64,-0.304178,-0.605175,0.327709,-0.65867,-0.60665,0.75488,-0.04159,2.48,2.46,2.47,3.05,3.12,2.98,2.57,3.87,3.28,3.75,4.08,4.07,4.05,3.75,3.77,5711,23.795833,61791.930833,-3.267732,1168.727417,-169.236328,2.34946394012185,1.60281703845159,2.36189998522752,4.334682,801.825317,166.03772,150.888672,1175.754517,-13.148817,"LATERAL"
675,17,9,51.954,5253.96,0.533244,0.61926,0.297966,0.49334,-0.91471,0.3686,-0.05997,5250.66,-0.309321,-0.601727,0.33202,-0.657273,-0.58149,0.76151,-0.04245,2.48,2.46,2.47,3.06,3.12,2.98,2.57,3.88,3.28,3.75,4.08,4.06,4.05,3.75,3.78,5717,23.820833,61791.955833,-2.763445,1169.39209,-168.619431,2.34989348577597,1.59989523876132,2.3616489283033,4.431203,801.933716,166.037231,150.888672,1175.754517,-13.148817,"LATERAL"
676,17,9,51.966,5253.98,0.533188,0.619169,0.298155,0.4934,-0.91445,0.36736,-0.0584,5250.68,-0.314517,-0.598288,0.336018,-0.655913,-0.65093,0.78531,-0.05934,2.48,2.46,2.47,3.07,3.13,2.99,2.56,3.88,3.28,3.74,4.08,4.06,4.04,3.75,3.78,5720,23.833333,61791.968333,-2.584293,1169.685547,-168.302322,2.35036712394895,1.59859848184476,2.36124904991251,4.485743,801.978271,166.040665,150.888672,1175.754517,-13.148817,"LATERAL"
677,17,9,52.007,5254,0.533125,0.619046,0.298411,0.493467,-0.91336,0.36267,-0.05699,5250.72,-0.325228,-0.590916,0.343691,-0.653392,-0.54389,0.80322,-0.07399,2.48,2.47,2.47,3.07,3.13,2.99,2.56,3.87,3.28,3.74,4.08,4.06,4.04,3.75,3.78,5730,23.875,61792.01,-1.947062,1170.602051,-167.433197,2.35119900099112,1.5945174676394,2.36062736736771,4.734369,802.062195,166.04451,150.888672,1175.754517,-13.148817,"LATERAL"
678,17,9,52.039,5254.04,0.533239,0.618679,0.298892,0.493514,-0.9191,0.35805,-0.0535,5250.74,-0.330905,-0.586931,0.34752,-0.652106,-0.60064,0.83126,-0.03643,2.48,2.47,2.47,3.08,3.14,2.99,2.55,3.87,3.28,3.73,4.08,4.06,4.04,3.75,3.78,5737,23.904167,61792.039167,-1.537642,1171.286865,-166.907547,2.35163187956974,1.59142848309757,2.36033145922104,4.934021,802.143372,166.023834,150.888672,1175.754517,-13.148817,"LATERAL"
679,17,9,52.066,5254.06,0.53323,0.618521,0.29912,0.493584,-0.91947,0.35824,-0.05422,5250.78,-0.34178,-0.579181,0.354987,-0.649399,-0.53216,0.84377,-0.07125,2.48,2.48,2.47,3.08,3.15,2.99,2.55,3.87,3.28,3.73,4.08,4.06,4.04,3.75,3.78,5744,23.933333,61792.068333,-1.243462,1171.898438,-166.539963,2.35191574019375,1.58864339205742,2.36015474545364,5.135109,802.277405,165.981445,150.888672,1175.754517,-13.148817,"LATERAL"
680,17,9,52.078,5254.08,0.533279,0.618347,0.299307,0.493636,-0.91818,0.36004,-0.0534,5250.8,-0.346787,-0.575235,0.359229,-0.647918,-0.52961,0.86532,-0.08601,2.48,2.48,2.48,3.09,3.16,2.99,2.54,3.88,3.28,3.72,4.08,4.05,4.04,3.75,3.78,5747,23.945833,61792.080833,-1.152965,1172.111206,-166.392288,2.35211648706745,1.5876719969328,2.35998772328293,5.213332,802.336304,165.954498,150.888672,1175.754517,-13.148817,"LATERAL"
681,17,9,52.117,5254.12,0.533226,0.618171,0.299661,0.493699,-0.91771,0.35964,-0.05816,5250.82,-0.351928,-0.57116,0.363795,-0.646202,-0.51163,0.86769,-0.09382,2.48,2.49,2.48,3.09,3.16,2.99,2.53,3.87,3.28,3.72,4.08,4.05,4.04,3.75,3.78,5756,23.983333,61792.118333,-0.872299,1172.448242,-166.211487,2.35180756437112,1.58613427641186,2.36034617318484,5.40311,802.463745,165.916214,150.888672,1175.754517,-13.148817,"LATERAL"
682,17,9,52.151,5254.16,0.532956,0.618033,0.299962,0.49398,-0.91888,0.35275,-0.05725,5250.86,-0.362484,-0.562491,0.372189,-0.643183,-0.48976,0.8687,-0.08444,2.48,2.49,2.48,3.1,3.17,2.99,2.53,3.87,3.28,3.72,4.08,4.05,4.04,3.75,3.79,5764,24.016667,61792.151667,-0.81353,1172.172729,-166.39975,2.35097942831688,1.58740504956792,2.36113371353491,5.538497,802.528259,165.878052,150.888672,1175.754517,-13.148817,"LATERAL"
683,17,9,52.158,5254.18,0.532954,0.617977,0.299965,0.494051,-0.91755,0.35446,-0.05671,5250.88,-0.368248,-0.557585,0.375675,-0.642154,-0.47723,0.8667,-0.08949,2.48,2.5,2.48,3.11,3.18,2.99,2.52,3.87,3.29,3.71,4.08,4.04,4.04,3.75,3.79,5766,24.025,61792.16,-0.83035,1171.978027,-166.512375,2.35065254495507,1.58830024437057,2.36143006179086,5.561151,802.541077,165.868515,150.888672,1175.754517,-13.148817,"LATERAL"
